TimestepsStd,OmegaBefore,NormDeltaOmega,DeltaOmega,Wins,Omega,ReturnsStd,ITERATIONS,Traj,NormDeltaVar,RewardMean,TimestepsMean,RewardStd,ReturnsMean,ConfortViolation
23.527515805966427,8.828619060600113,0.005292039844109198,0.005292039844109198,98.4,8.833911100444222,144.01300637480188,1913,250,0.12434310667017875,6.079419596012388,198.0,0.11325147284699419,1203.7250800104528,0
26.181069496871206,8.833911100444222,0.019787545890498137,0.019787545890498137,98.0,8.85369864633472,160.21572538523967,1914,250,0.09407925335201098,6.075092737331298,197.26,0.1163914179428978,1198.3727933659718,0
20.39829639945454,8.85369864633472,0.03237243536099932,0.03237243536099932,98.8,8.88607108169572,124.43989493300568,1915,250,0.0756498280301343,6.05724618695841,198.752,0.11025333216963877,1203.8897941503576,0
23.338882235445638,8.88607108169572,0.04365980823667215,0.04365980823667215,98.4,8.929730889932392,141.70682818310445,1916,250,0.06537449508064906,6.029011475445432,198.024,0.11333964351516866,1193.8889684136063,0
16.748074038527534,8.929730889932392,0.026728839516776404,0.026728839516776404,99.2,8.956459729449168,100.9970325960375,1917,250,0.06045361447737154,5.99062312206572,199.496,0.10684604781819862,1195.105350359623,0
20.252855996130524,8.956459729449168,0.03102698723413866,0.03102698723413866,98.8,8.987486716683307,121.65850534438223,1918,250,0.05710487898031386,5.966694590866541,198.768,0.10966950106998817,1185.9879504373607,0
16.61426904802014,8.987486716683307,0.023942153771526975,0.023942153771526975,99.2,9.011428870454834,99.39969621675941,1919,250,0.05859134513839345,5.9394518119977535,199.508,0.10592372999447631,1184.9681521080481,0
20.3617402006803,9.011428870454834,0.01574350070913333,0.01574350070913333,98.8,9.027172371163967,121.39228514473713,1920,250,0.06834997914529159,5.918775823294391,198.756,0.1087940557831053,1176.3922075347002,0
16.569666743782143,9.027172371163967,0.006598805673421637,0.006598805673421637,99.2,9.033771176837389,98.58791050239158,1921,250,0.06276905024703958,5.904733340764991,199.512,0.10526557238698596,1178.0651582827047,0
16.43610124086609,9.033771176837389,0.002679297980478168,0.002679297980478168,99.2,9.036450474817867,97.62372438229801,1922,250,0.07574489298178913,5.898771487459938,199.524,0.10585527762578796,1176.9464822639568,0
11.803240910868503,9.036450474817867,0.00732181453060754,-0.00732181453060754,99.6,9.02912866028726,70.06465372405451,1923,250,0.04921943738443203,5.896170023912059,200.252,0.1025573213832842,1180.7198396284375,0
11.8032409108685,9.02912866028726,0.005420266516827255,0.005420266516827255,99.6,9.034548926804087,70.17955452691899,1924,250,0.07185580369513647,5.9031040705445,200.252,0.10217207369004577,1182.1083963346773,0
16.61426904802014,9.034548926804087,0.0026585973281925135,-0.0026585973281925135,99.2,9.031890329475894,98.67270214854723,1925,250,0.0816780664758834,5.898866821857247,199.508,0.1055016517122502,1176.8711218950955,0
0.0,9.031890329475894,0.006359920856770174,0.006359920856770174,100.0,9.038250250332664,1.6745704866320241,1926,250,0.06051785880690817,5.900359426607064,201.0,0.09813507076163755,1185.9722447480196,0
0.0,9.038250250332664,0.010020241057018708,0.010020241057018708,100.0,9.048270491389683,1.8468232915925344,1927,250,0.05082660776090475,5.895369985389114,201.0,0.09791868468697806,1184.9693670632118,0
0.0,9.048270491389683,0.02089405451961568,0.02089405451961568,100.0,9.069164545909299,1.7273416834228192,1928,250,0.05073758797182959,5.886608926176176,201.0,0.09733833144030371,1183.2083941614117,0
0.0,9.069164545909299,0.025904506689341744,0.025904506689341744,100.0,9.09506905259864,1.629684109664019,1929,250,0.03526177443676522,5.8678763867737285,201.0,0.0972151429260638,1179.4431537415192,0
0.0,9.09506905259864,0.016881849105532254,0.016881849105532254,100.0,9.111950901704173,1.650318375827848,1930,250,0.03749238541890991,5.845065101956946,201.0,0.09778679848915901,1174.8580854933462,0
0.0,9.111950901704173,0.020306492831277723,0.020306492831277723,100.0,9.13225739453545,1.5419381581798783,1931,250,0.03851075155518881,5.829576415011646,201.0,0.09700216367736011,1171.7448594173406,0
0.0,9.13225739453545,0.008253140566671036,0.008253140566671036,100.0,9.140510535102122,1.5026187160030149,1932,250,0.04673659657888688,5.811765337077361,201.0,0.09722506055880879,1168.1648327525493,0
0.0,9.140510535102122,0.01377675406010681,0.01377675406010681,100.0,9.154287289162228,1.609780344776936,1933,250,0.05073972141337683,5.80418624464318,201.0,0.09695069636173467,1166.6414351732792,0
0.0,9.154287289162228,0.0013975761063402814,-0.0013975761063402814,100.0,9.152889713055888,1.5785673672305494,1934,250,0.044705096871879096,5.791761781879294,201.0,0.09699605940749917,1164.1441181577384,0
0.0,9.152889713055888,0.009028511602398481,0.009028511602398481,100.0,9.161918224658287,1.712414700469821,1935,250,0.03582444972787832,5.792152027267795,201.0,0.09745445221829632,1164.222557480827,0
0.0,9.161918224658287,0.016992682691533645,0.016992682691533645,100.0,9.17891090734982,1.6123658875755145,1936,250,0.029837350988988723,5.784213950882506,201.0,0.0972925014870543,1162.6270041273838,0
0.0,9.17891090734982,0.02614813024195861,0.02614813024195861,100.0,9.205059037591779,1.6249928323608949,1937,250,0.023007671943002208,5.7681332996820345,201.0,0.09833447507692206,1159.3947932360888,0
0.0,9.205059037591779,0.009897229091283322,0.009897229091283322,100.0,9.214956266683062,1.594521590571901,1938,250,0.028988849596897487,5.745572487960581,201.0,0.09750111764166429,1154.8600700800769,0
0.0,9.214956266683062,0.025276486696665046,0.025276486696665046,100.0,9.240232753379727,1.6295898518529284,1939,250,0.021902398745528413,5.735143112341585,201.0,0.09766961872972942,1152.7637655806586,0
0.0,9.240232753379727,0.030645909963009643,0.030645909963009643,100.0,9.270878663342737,1.7016090769493364,1940,250,0.034797328205874715,5.71193439625505,201.0,0.09813407370695998,1148.0988136472652,0
16.436101240866094,9.270878663342737,0.025654901193531643,0.025654901193531643,99.2,9.296533564536269,94.08923659223491,1941,250,0.05269743550416856,5.6835124777473665,199.524,0.10594185382989753,1133.9971436100657,0
0.0,9.296533564536269,0.013756056618234425,0.013756056618234425,100.0,9.310289621154503,1.7120903032447436,1942,250,0.04036266029011648,5.660572898939466,201.0,0.09845660749795866,1137.7751526868324,0
0.0,9.310289621154503,0.019252500248789772,0.019252500248789772,100.0,9.329542121403293,1.6445227078986455,1943,250,0.051156036510820665,5.647002569319539,201.0,0.09883896498613473,1135.0475164332274,0
0.0,9.329542121403293,0.023645108397191805,0.023645108397191805,100.0,9.353187229800485,1.8151164492082403,1944,250,0.017364400737815727,5.629350000102403,201.0,0.09924009047033187,1131.4993500205828,0
0.0,9.353187229800485,0.014284552630394742,0.014284552630394742,100.0,9.36747178243088,1.6693237318642589,1945,250,0.04496562701917842,5.6073609250205445,201.0,0.09893531890391476,1127.0795459291296,0
0.0,9.36747178243088,0.009550773988250327,0.009550773988250327,100.0,9.37702255641913,1.64945672651263,1946,250,0.03614581802810647,5.593161143208914,201.0,0.10021682100211521,1124.2253897849916,0
