NormDeltaOmega,ITERATIONS,ReturnsMean,ReturnsStd,RewardMean,Eta,ConfortViolation,DualAfter,DeltaOmega,DualReg,TimestepsStd,WeightMin,RewardStd,WeightMax,WeightMean,Primal,WeightMedian,LossReg,NormDeltaVar,Wins,Epsilon,Traj,TimestepsMean,Omega,DualBefore,OmegaBefore
0.003538187542970306,475,1481.2247373730434,109.09578382392085,7.432864133636363,1.8823614004085472,0,7.437023227933521,-0.003538187542970306,0.0,14.5169264111136,0.016219803756974408,0.10956754456440929,1.0,0.016219803756974408,7.437022689608726,0.8432209642585464,0.0,0.04530944975265074,98.01980198019803,0.001,505,199.2814371257485,7.1258817100239105,7.437729473322014,7.129419897566881
0.0038036356820159156,476,1489.1049152575565,68.80231990602698,7.435194468731787,1.860579201198925,0,7.439159401705692,-0.0038036356820159156,0.0,9.141480859890093,0.01560360611631498,0.09961313165821606,1.0,0.01560360611631498,7.4391590879848835,0.8504269984037529,0.0,0.007815755085817538,98.80478087649402,0.001,502,200.27911646586347,7.1220780743418945,7.439855088116072,7.1258817100239105
0.003219694821392949,477,1487.8704092210073,75.4996011370146,7.437076453766539,1.8599336709919347,0,7.441040091241721,-0.003219694821392949,0.0,10.032584490973553,0.015318984983022432,0.09959784128801137,1.0,0.015318984983022432,7.441039782648032,0.8369560662072323,0.0,0.05388885076600702,98.80478087649402,0.001,502,200.06224899598394,7.118858379520502,7.44173496522556,7.1220780743418945
0.003356904809323602,478,1485.4161745697145,95.48260669182498,7.441347874307822,1.829275589543381,0,7.445291521598113,-0.003356904809323602,0.0,12.679326251639923,0.014426306110224763,0.10093121850283013,1.0,0.014426306110224763,7.445291369579084,0.8445187881252191,0.0,0.02055762371201317,98.60834990059642,0.001,503,199.61723446893788,7.115501474711178,7.445932696143101,7.118858379520502
0.004231607648902624,479,1486.3568106852663,100.55981593051135,7.443484717244612,1.8573908574104103,0,7.447483409176308,-0.004231607648902624,0.0,13.372539523570786,0.01517420466605538,0.10199012370768136,1.0,0.01517420466605538,7.447483112459799,0.8364138895856547,0.0,0.0017312276718587378,98.60557768924303,0.001,502,199.68875502008032,7.111269867062275,7.448167947211557,7.115501474711178
0.003655255858584283,480,1487.45027837382,87.75519676256525,7.445921786594173,1.8483982449162126,0,7.449902402828965,-0.003655255858584283,0.0,11.636360165105609,0.015001774109331055,0.10162899131485126,1.0,0.015001774109331055,7.449902162036245,0.8444269257294559,0.0,0.020922587466139498,98.60834990059642,0.001,503,199.76753507014027,7.107614611203691,7.4505730932153025,7.111269867062275
0.004266295073300341,481,1491.2788732205938,71.8920705032868,7.448614614702726,1.843563830852942,0,7.452508380130398,-0.004266295073300341,0.0,9.534789514895934,0.014770194279437713,0.09655445710541537,1.0,0.014770194279437713,7.452508171603604,0.8414619695132609,0.0,0.10330487245247726,99.00398406374502,0.001,502,200.20883534136547,7.103348316130391,7.453182875652472,7.107614611203691
0.004122774106850358,482,1486.924164976383,93.44130747991137,7.451771780574032,1.8541354304514648,0,7.4558036744332625,-0.004122774106850358,0.0,12.381535465046607,0.015091605155411534,0.10427404153783194,1.0,0.015091605155411534,7.455803393931606,0.8416239948772903,0.0,0.022785447858954103,98.40954274353876,0.001,503,199.54108216432866,7.09922554202354,7.4564769379954186,7.103348316130391
0.00429455499474507,483,1488.8215997163065,94.90147340884211,7.4547068832438805,1.8636566520716151,0,7.4587569554398145,-0.00429455499474507,0.0,12.600346019230509,0.015632188731717744,0.10460810507187149,1.0,0.015632188731717744,7.458756607282374,0.8554860779622145,0.0,0.07096063072755077,98.40954274353876,0.001,503,199.71543086172343,7.094930987028795,7.459445098617529,7.09922554202354
0.0040694587560663464,484,1493.3927712348686,68.39968735021078,7.457925310382712,1.8154021855727565,0,7.461728948499692,-0.0040694587560663464,0.0,9.046409163292228,0.013786395158552556,0.09297548146749121,1.0,0.013786395158552556,7.461733617604514,0.8402108350403035,0.0,0.09436240261380403,99.20318725099602,0.001,502,200.24096385542168,7.090861528272729,7.462369459540361,7.094930987028795
0.003635726037408915,485,1484.6873783564997,111.44046909141703,7.45991809464652,1.8722332064671834,0,7.4640615164767885,-0.003635726037408915,0.0,14.767642284143932,0.015656896612855242,0.1094551402566467,1.0,0.015656896612855242,7.464061082790015,0.8434642184323853,0.0,0.16335655919606196,98.01980198019803,0.001,505,199.0239520958084,7.08722580223532,7.4647513368738005,7.090861528272729
0.00368236746621875,486,1496.1378346150982,59.6716628875412,7.464233433540363,1.7960105860091673,0,7.467958172182954,-0.00368236746621875,0.0,7.87740774014887,0.013296558279377226,0.08951172280432035,1.0,0.013296558279377226,7.467961491173341,0.8499440688803199,0.0,0.09213203331361777,99.40119760479041,0.001,501,200.4426559356137,7.083543434769101,7.468572924787695,7.08722580223532
0.0035665982657739903,487,1496.9828786165008,43.176635505883596,7.4658966241788915,1.8071168585960022,0,7.469684439949226,-0.0035665982657739903,0.0,5.672149987206555,0.01370573301652232,0.09270660558749862,1.0,0.01370573301652232,7.469688498926735,0.8550533248029175,0.0,0.03235426555264703,99.2,0.001,500,200.51008064516128,7.079976836503327,7.470311339129363,7.083543434769101
0.004185660597228136,488,1487.3656717875958,104.80026060679316,7.468377313280936,1.8771965063883183,0,7.472532105109664,-0.004185660597228136,0.0,13.858559232474349,0.015812897437019136,0.10973148244381747,1.0,0.015812897437019136,7.472531619903884,0.8468683586761583,0.0,0.049691033910953045,98.01587301587301,0.001,504,199.156,7.075791175906099,7.473229001419565,7.079976836503327
0.0034841364032818234,489,1488.8959640084083,107.60744188588245,7.471982018347562,1.8407613443366349,0,7.47602816558955,-0.0034841364032818234,0.0,14.247994806287657,0.014721293171144862,0.10622273017959245,1.0,0.014721293171144862,7.476027958229073,0.8543615373221543,0.0,0.10807794273650496,98.21428571428571,0.001,504,199.262,7.072307039502817,7.476675470168856,7.075791175906099
0.003930157983636384,490,1492.9229526047984,96.50964858055293,7.474508433067092,1.8223325184862051,0,7.478407237320533,-0.003930157983636384,0.0,12.773585765762405,0.013740732911008116,0.09849520829021105,1.0,0.013740732911008116,7.478412562920564,0.8321297891276571,0.0,0.025455537344935282,98.80715705765407,0.001,503,199.73547094188376,7.068376881519181,7.4790473367001615,7.072307039502817
0.003785909920257957,491,1500.353437053744,40.972061933476226,7.477292881522209,1.7933353647802108,0,7.48101241106143,-0.003785909920257957,0.0,5.382552153337922,0.01281546465731467,0.08943126798241027,1.0,0.01281546465731467,7.4810155723533835,0.8303969870909644,0.0,0.003984391530461798,99.4,0.001,500,200.65524193548387,7.064590971598923,7.481623081395279,7.068376881519181
0.004270663236675354,492,1499.6413390934924,60.77235133365819,7.480099572548595,1.8050253100748166,0,7.483843950560632,-0.004270663236675354,0.0,8.017599432466687,0.013303613817245818,0.08995840536688826,1.0,0.013303613817245818,7.483847848042607,0.8406241808345032,0.0,0.0830560370467038,99.40119760479041,0.001,501,200.48289738430583,7.060320308362248,7.48447251946496,7.064590971598923
0.00351981795142553,493,1496.9497103671695,83.3194507139643,7.483094828946093,1.8098845084725121,0,7.486929253586645,-0.00351981795142553,0.0,11.01723987770946,0.013396009379029728,0.09551112026345913,1.0,0.013396009379029728,7.486933544371393,0.8384282415693127,0.0,0.01725379256435715,99.00398406374502,0.001,502,200.0441767068273,7.056800490410822,7.487554799555561,7.060320308362248
0.004062081352461888,494,1499.444388799485,65.6077016671854,7.485800433094603,1.8061788584253646,0,7.489627026875815,-0.004062081352461888,0.0,8.648411158486535,0.013412753411480382,0.09536281716923191,1.0,0.013412753411480382,7.489631044969229,0.847831111587303,0.0,0.07332083501592232,99.00199600798403,0.001,501,200.30382293762577,7.05273840905836,7.490247040653491,7.056800490410822
0.003840316809595734,495,1497.968439072394,78.38873276517928,7.487339426424856,1.8345039830110492,0,7.491256965076207,-0.003840316809595734,0.0,10.337751347256075,0.014144128107358862,0.09889694313135294,1.0,0.014144128107358862,7.49125679460704,0.8395147843935622,0.0,0.16684901228937388,98.80478087649402,0.001,502,200.06626506024097,7.0488980922487645,7.491911396163252,7.05273840905836
0.0034734924134545153,496,1500.6460362159644,60.46778012744738,7.489200104130906,1.8173311803483752,0,7.49300985139406,-0.0034734924134545153,0.0,7.954933404554293,0.013750333836492042,0.09319808527206984,1.0,0.013750333836492042,7.493014685777179,0.8490712532533685,0.0,0.026152961432583204,99.20159680638723,0.001,501,200.37625754527164,7.04542459983531,7.493652900233043,7.0488980922487645
0.0044161659898538375,497,1492.1624715148807,112.44012965016003,7.492665157051245,1.8649606787565909,0,7.49676042609608,-0.0044161659898538375,0.0,14.832872142643177,0.014989052226333599,0.10722814234714208,1.0,0.014989052226333599,7.496760060792673,0.8347341450133814,0.0,0.08948836751963658,98.21428571428571,0.001,504,199.148,7.041008433845456,7.497443990959014,7.04542459983531
0.003817453942549953,498,1500.6171368163918,77.86951460205721,7.49568281808145,1.815952188197961,0,7.499530341130702,-0.003817453942549953,0.0,10.275743160358866,0.013433951211373585,0.09581280632155026,1.0,0.013433951211373585,7.49953509667027,0.8349044284032132,0.0,0.01824866990901711,99.00199600798403,0.001,501,200.19718309859155,7.037190979902906,7.500165556709257,7.041008433845456
0.004450078517018952,499,1504.1266807845536,48.47314068748191,7.4991732750300315,1.801201079440589,0,7.502910384012082,-0.004450078517018952,0.0,6.35278866914916,0.013155375890165613,0.08985186261006181,1.0,0.013155375890165613,7.502914028056297,0.84747773034726,0.0,0.019985186114010373,99.4,0.001,500,200.57056451612902,7.032740901385887,7.503532909852463,7.037190979902906
0.004612027170685984,500,1508.1061449226427,2.6153479836061377,7.503012901458315,1.7559637861504493,0,7.506535334953632,-0.004612027170685984,0.0,0.0,0.6464559813574844,0.0789682176471428,1.0,0.6464559813574844,7.506536863136981,0.8530226554750203,0.0,0.09593961777405911,100.0,0.001,500,201.0,7.028128874215201,7.507103043238778,7.032740901385887
0.004163034086349882,501,1501.5703788677456,78.02538588922089,7.506189791312662,1.7951887267851294,0,7.509995007182376,-0.004163034086349882,0.0,10.273578469742587,0.012727410580881275,0.09500404120828368,1.0,0.012727410580881275,7.509998317488672,0.8345361979228438,0.0,0.08386086678363999,99.00398406374502,0.001,502,200.0421686746988,7.023965840128851,7.510597835342669,7.028128874215201
0.004144620435192259,502,1504.9787049611023,57.65260606748032,7.509118804893877,1.8029102319676256,0,7.512979651791238,-0.004144620435192259,0.0,7.560105493807528,0.012691796683948948,0.09787673808373755,1.0,0.012691796683948948,7.512983470477447,0.81873185384521,0.0,0.02567134937917183,98.80478087649402,0.001,502,200.41967871485943,7.019821219693659,7.5135891868027835,7.023965840128851
0.0034746588039862303,503,1497.3570811579896,98.97265011864722,7.510942447619152,1.849164690089644,0,7.515009060668762,-0.0034746588039862303,0.0,12.985485158742913,0.014674237275841226,0.10680773413599431,1.0,0.014674237275841226,7.515008806779214,0.8541073944781682,0.0,0.002484134330533382,98.2107355864811,0.001,503,199.35871743486973,7.016346560889673,7.515668452679194,7.019821219693659
0.004123228018438674,504,1508.0655505602626,40.42264597352232,7.514672621166305,1.7758165788332183,0,7.518357553968938,-0.004123228018438674,0.0,5.300266269607007,0.012163175384092461,0.08878798760118732,1.0,0.012163175384092461,7.518359842518308,0.8386761960594311,0.0,0.21439999068133905,99.40119760479041,0.001,501,200.68008048289738,7.012223332871234,7.518941019942637,7.016346560889673
0.003912878024660671,505,1506.0429750586002,64.4439624417511,7.517548144229923,1.784466396213914,0,7.521292689387384,-0.003912878024660671,0.0,8.429239771324417,0.012371924392861059,0.09198402971977764,1.0,0.012371924392861059,7.521295404342118,0.8372564350671015,0.0,0.005891344027767438,99.20159680638723,0.001,501,200.33601609657947,7.008310454846574,7.521883644467444,7.012223332871234
0.00448525984508219,506,1509.5350807268983,41.946305767789646,7.520910060742671,1.780507218896001,0,7.524606139179463,-0.00448525984508219,0.0,5.479391775431654,0.01198071137799703,0.08906349826408405,1.0,0.01198071137799703,7.524608648200736,0.8199052664914127,0.0,0.019946655543680532,99.4,0.001,500,200.7116935483871,7.003825195001491,7.525196045024089,7.008310454846574
0.0038196501496754465,507,1503.295323396081,93.170003353889,7.5231999267846845,1.8151945086816967,0,7.527129729271358,-0.0038196501496754465,0.0,12.224020813858132,0.013362552380033138,0.10107048624948291,1.0,0.013362552380033138,7.52713450510618,0.8447809152604903,0.0,0.007277500018592089,98.60279441117764,0.001,501,199.8209255533199,7.000005544851816,7.527751758421946,7.003825195001491
