Eta,Primal,Epsilon,WeightMax,ConfortViolation,Traj,NormDeltaVar,ITERATIONS,OmegaBefore,TimestepsMean,WeightMedian,ReturnsStd,TimestepsStd,RewardMean,WeightMean,DeltaOmega,NormDeltaOmega,DualReg,Wins,WeightMin,DualBefore,DualAfter,Omega,ReturnsMean,LossReg,RewardStd
0.9999851311583189,9.580680581917482,0.001,1.0,0,250,0.06143252775705518,465,2.837633594005906,200.14457831325302,0.8825051633450844,59.95007880609266,6.039626567860665,9.577780836085362,6.07313181326611e-05,-0.00840515938216102,0.00840515938216102,0.0001,97.6,6.07313181326611e-05,9.580895425818916,9.580895425598104,2.829228434623745,1916.9284771927378,0.0,0.1132079189843675
1.000047235983173,9.581384792507597,0.001,1.0,0,251,0.09088269867080052,466,2.829228434623745,199.98,0.8952922168035197,74.08935022366774,7.499039938552134,9.57836115722182,6.155332594147859e-05,-0.0066406952823996335,0.0066406952823996335,0.0001,97.60956175298804,6.155332594147859e-05,9.581537644345145,9.581537642116926,2.8225877393413454,1915.469231717715,0.0,0.11365724334687685
1.0001414915961666,9.58216903516284,0.001,1.0,0,250,0.06905855848168363,467,2.8225877393413454,200.63052208835342,0.8923819278693281,35.39317461285177,3.4987134939811693,9.579247858551874,6.131804010511241e-05,-0.006472726661637118,0.006472726661637118,0.0001,98.4,6.131804010511241e-05,9.582227854955502,9.582227834967084,2.8161150126797083,1921.878862502432,0.0,0.09788427435369292
0.9999358550506126,9.58553269385932,0.001,1.0,0,249,0.026851578727405897,468,2.8161150126797083,200.8991935483871,0.8875693728810109,12.705138850511512,1.1403165921273606,9.583336035446706,6.0730071287086615e-05,-0.006884925113964435,0.006884925113964435,0.0001,99.19678714859438,6.0730071287086615e-05,9.585796730616925,9.585796726507333,2.809230087565744,1925.2839144008299,0.0,0.07451266431916728
1.0674185915107113,9.586878129786921,0.001,1.0,0,251,0.03595933432655133,469,2.809230087565744,199.5,0.8912614738568637,132.46082137364252,13.66843078045172,9.583854057822663,0.00011155748996301051,-0.006894036035908879,0.006894036035908879,0.0001,98.00796812749005,0.00011155748996301051,9.58703124375212,9.5870253360888,2.802336051529835,1911.9770690478215,0.0,0.1072317996684708
1.0000379551652523,9.58916816967534,0.001,1.0,0,251,0.032039135711205424,470,2.802336051529835,199.98,0.891880101863416,70.740720171279,7.1796657303804885,9.586310136607961,6.0841429084759276e-05,-0.00622489075483168,0.00622489075483168,0.0001,98.00796812749005,6.0841429084759276e-05,9.589330285305762,9.589330283867115,2.7961111607750033,1917.0718258383447,0.0,0.10554432547098982
1.1004707138498753,9.589841662088515,0.001,1.0,0,252,0.08410097540233669,471,2.7961111607750033,198.83266932270917,0.8948692405386072,124.83005529015387,12.741526691745745,9.586111524565139,0.0001463210651965269,-0.006464674047499841,0.006464674047499841,0.0001,96.42857142857143,0.0001463210651965269,9.58997352127179,9.589960717108546,2.7896464867275035,1906.02730082834,0.0,0.13722332421112263
1.0,9.592184826871437,0.001,1.0,0,250,0.1313947652039089,472,2.7896464867275035,200.60642570281124,0.8988610815505675,44.81557348892475,4.504094397419472,9.589837984964047,6.108349916549081e-05,-0.005669159170107463,0.005669159170107463,0.0001,99.2,6.108349916549081e-05,9.59237577597883,9.59237577597883,2.783977327557396,1923.807500579247,0.0,0.07557974127522384
1.0001448295375437,9.593869792536772,0.001,1.0,0,251,0.08586140934285316,473,2.783977327557396,199.436,0.8952078889342455,106.12351905112341,10.824320024832968,9.5906337592468,6.08202994744084e-05,-0.006224717352981912,0.006224717352981912,0.0001,97.60956175298804,6.08202994744084e-05,9.593925270918698,9.593925249975308,2.777752610204414,1912.7177981688994,0.0,0.115007316321962
1.0854691566407015,9.595769912135491,0.001,1.0,0,251,0.07466379366124845,474,2.777752610204414,199.784,0.896046978830795,81.04504295807448,8.221517134933189,9.592240073009433,0.00012915635025716107,-0.0067688212396128655,0.0067688212396128655,0.0001,96.81274900398407,0.00012915635025716107,9.595911472719624,9.595902241318827,2.7709837889648012,1916.3726652945331,0.0,0.13024948748031825
1.000100648552175,9.59832276868491,0.001,1.0,0,250,0.047510043599979755,475,2.7709837889648012,200.42168674698794,0.8869704609465845,48.314994698962046,4.7864949285536005,9.59518013859987,5.9968345141095424e-05,-0.007560522338805331,0.007560522338805331,0.0001,97.6,5.9968345141095424e-05,9.598422321720061,9.598422311604635,2.763423266625996,1923.0700739320544,0.0,0.11453670873954466
0.9999382351574494,9.599974792257802,0.001,1.0,0,250,0.09036026681795653,476,2.763423266625996,200.67469879518072,0.8951942832606817,36.83873421051372,3.628673517364305,9.59777171165347,6.035135933546121e-05,-0.005092152923397819,0.005092152923397819,0.0001,99.2,6.035135933546121e-05,9.600236452689481,9.60023644887922,2.758331113702598,1926.0187494011677,0.0,0.07460428958183221
1.0000629280448907,9.601521176699489,0.001,1.0,0,250,0.052915135619056246,477,2.758331113702598,200.55020080321285,0.8965333567403027,46.311760890003605,4.6064484616196015,9.59890611131248,6.038273712865813e-05,-0.006590099305101571,0.006590099305101571,0.0001,98.8,6.038273712865813e-05,9.601658374763684,9.60165837080942,2.7517410143974965,1925.058881117488,0.0,0.08753200703410798
1.0,9.603427636996274,0.001,1.0,0,250,0.03412508356281864,478,2.7517410143974965,200.18875502008032,0.8995975188127571,64.72993164078895,6.517855769465223,9.600805800718806,6.0474528406040403e-05,-0.0068499339455829755,0.0068499339455829755,0.0001,98.4,6.0474528406040403e-05,9.603633367917665,9.603633367917665,2.7448910804519135,1922.0107332622233,0.0,0.0964454246866874
1.0958894974638715,9.60381782671807,0.001,1.0,0,251,0.07847903015316834,479,2.7448910804519135,199.372,0.9047457938762254,105.24595523035312,10.669283762277578,9.60010004221,0.0001407799970933302,-0.005797561589212741,0.005797561589212741,0.0001,96.41434262948208,0.0001407799970933302,9.603952657140551,9.603941072094573,2.739093518862701,1913.988305586785,0.0,0.13737190371013022
1.0670505977473281,9.605553879993089,0.001,1.0,0,250,0.05409018327208323,480,2.739093518862701,200.06827309236948,0.8960158841995122,70.86028257458693,7.143913453243159,9.602382352883959,0.00010982353873237782,-0.005646107245311782,0.005646107245311782,0.0001,97.6,0.00010982353873237782,9.605707181536454,9.605701419037437,2.733447411617389,1921.1259383186423,0.0,0.11543826946288475
1.0001144803718454,9.608103480290744,0.001,1.0,0,250,0.05605309997830846,481,2.733447411617389,200.36546184738955,0.8835116399328127,56.31006350299453,5.69638191796966,9.60507733081185,5.9151676296843854e-05,-0.0066301627697002985,0.0066301627697002985,0.0001,98.0,5.9151676296843854e-05,9.608189237185318,9.608189224099135,2.7268172488476887,1924.5334308202632,0.0,0.10675409916440631
