RewardMean,ReturnsStd,RewardStd,ITERATIONS,DeltaOmega,Wins,ConfortViolation,Traj,NormDeltaOmega,Omega,TimestepsMean,OmegaBefore,TimestepsStd,ReturnsMean,NormDeltaVar
8.96354188570923,1.2758901518485608,0.04911359582163406,632,-0.024237966548951384,100.0,0,250,0.024237966548951384,4.497461757857943,201.0,4.521699724406894,0.0,1801.6719190275548,0.04075975561618494
8.974344468968003,1.2485037324916417,0.04894046924354635,633,-0.024611185172131123,100.0,0,250,0.024611185172131123,4.472850572685812,201.0,4.497461757857943,0.0,1803.8432382625683,0.05859885551086335
8.984997050108229,1.2496860807758603,0.04835043980375161,634,-0.011494175016971475,100.0,0,250,0.011494175016971475,4.46135639766884,201.0,4.472850572685812,0.0,1805.9844070717543,0.04389111382682401
8.990165243581808,1.1849657503033764,0.048363724168902666,635,0.007290832133930891,100.0,0,250,0.007290832133930891,4.468647229802771,201.0,4.46135639766884,0.0,1807.0232139599432,0.049737512857693636
8.98770859235618,1.2130037719376414,0.048244138412871625,636,-0.004377333554948848,100.0,0,250,0.004377333554948848,4.4642698962478224,201.0,4.468647229802771,0.0,1806.5294270635918,0.05119963470059549
8.989574526683818,1.1952130769186804,0.04817262669192195,637,0.00045584122597652765,100.0,0,250,0.00045584122597652765,4.464725737473799,201.0,4.4642698962478224,0.0,1806.9044798634472,0.07259903873802587
8.98990681572191,1.4074771261263728,0.04859190760796841,638,-0.025112158107062577,100.0,0,250,0.025112158107062577,4.439613579366736,201.0,4.464725737473799,0.0,1806.9712699601046,0.08422968912851525
9.001604065514805,1.222258358804304,0.04712683900969493,639,-0.0033113320748459074,100.0,0,250,0.0033113320748459074,4.4363022472918905,201.0,4.439613579366736,0.0,1809.3224171684758,0.10750454821666591
9.002928214690174,1.2852621907272144,0.047422640984058836,640,-0.00821749631698232,100.0,0,250,0.00821749631698232,4.428084750974908,201.0,4.4363022472918905,0.0,1809.588571152725,0.12883799488840733
9.007411005850384,1.1872461767713522,0.04696941519322839,641,0.004687238784824466,100.0,0,250,0.004687238784824466,4.432771989759733,201.0,4.428084750974908,0.0,1810.489612175927,0.12311060038594225
