ITERATIONS,RewardStd,Traj,ConfortViolation,OmegaBefore,DeltaOmega,NormDeltaVar,Wins,ReturnsMean,RewardMean,ReturnsStd,TimestepsMean,TimestepsStd,NormDeltaOmega,Omega
1578,1.0215095256279692,250,0,0.1916684217737623,-0.006981742672985236,0.09827432145274684,16.0,783.5243263058924,9.856147810026822,645.949769457153,79.496,64.22269056961099,0.006981742672985236,0.18468667910077707
1579,1.0830325731591055,250,0,0.18468667910077707,-0.01563455792311219,0.10068430700668828,12.8,720.5666888392594,9.838431032758868,594.6899556947567,73.24,59.12514186029494,0.01563455792311219,0.16905212117766488
1580,1.0718837737653715,250,0,0.16905212117766488,-0.021514746224292308,0.1022160335443935,12.0,743.2767440927206,9.843160611462029,592.9431106171131,75.512,58.969228043107364,0.021514746224292308,0.14753737495337257
1581,1.1964596133265846,250,0,0.14753737495337257,-0.0041408352529653525,0.10073345455493833,6.4,628.8854496345189,9.805498466298474,485.16263164443154,64.136,48.28951753745319,0.0041408352529653525,0.14339653970040722
1582,1.240905226493026,250,0,0.14339653970040722,0.0008799602046844213,0.08751331011908849,4.0,597.5472190259953,9.790719934231147,413.8454730145785,61.032,41.220953118529415,0.0008799602046844213,0.14427649990509164
1583,1.2536598050868002,250,0,0.14427649990509164,0.006900622268141171,0.08592272549681465,4.0,584.8392776582316,9.786467162955683,435.3806516445149,59.76,43.379515903246315,0.006900622268141171,0.15117712217323281
1584,1.2377458169073978,250,0,0.15117712217323281,0.013303697457538788,0.07681490762501311,2.4,610.786608755416,9.79201309406528,456.141195987337,62.376,45.52777859724763,0.013303697457538788,0.1644808196307716
1585,1.1488409733042457,250,0,0.1644808196307716,0.023676861909564584,0.07648035657697265,7.199999999999999,678.499415736621,9.819662726302841,483.4522335140884,69.096,48.09980024906548,0.023676861909564584,0.18815768154033619
1586,0.9474954834697031,250,0,0.18815768154033619,0.01880623063889944,0.09473021547841261,20.0,871.3271596769961,9.875409824972754,664.2933044293145,88.232,66.00971273986882,0.01880623063889944,0.20696391217923563
1587,0.8709645742467365,250,0,0.20696391217923563,-0.0012088514437625653,0.11895203772506177,26.400000000000002,952.8417317756491,9.89410337863068,710.1533816890942,96.304,70.52446089123973,0.0012088514437625653,0.20575506073547306
1588,0.9563546854695294,250,0,0.20575506073547306,0.012359853921584202,0.1370906953610596,18.4,871.726642240293,9.87277614207091,653.3528776324808,88.296,64.93960566557207,0.012359853921584202,0.21811491465705726
1589,0.815656328806271,250,0,0.21811491465705726,0.010089271126820454,0.14777247595614101,32.0,1006.7320069217395,9.906439491869435,732.2269421795032,101.624,72.66665414067171,0.010089271126820454,0.22820418578387772
1590,0.8843823413570948,250,0,0.22820418578387772,0.002140904653812725,0.142429937812166,24.8,943.2268106830807,9.889561427225724,705.2252809033365,95.376,70.05753795274282,0.002140904653812725,0.23034509043769044
1591,0.8035329964947464,250,0,0.23034509043769044,-0.01245825730104333,0.1346413574422991,32.800000000000004,1025.639695329425,9.908413472152263,747.8592552633052,103.512,74.2415103294646,0.01245825730104333,0.2178868331366471
1592,0.8940588721821323,250,0,0.2178868331366471,-0.004193794753540453,0.1466853215897422,24.0,932.2797568568963,9.887575904217888,707.605872503612,94.288,70.31265217583532,0.004193794753540453,0.21369303838310666
1593,0.8968580543762145,250,0,0.21369303838310666,-0.01857568360874967,0.14801152822545122,25.6,906.9913245040411,9.887834952294186,699.2799443261513,91.728,69.41773560121361,0.01857568360874967,0.195117354774357
1594,1.079690907169897,250,0,0.195117354774357,-0.004646508922517167,0.158287710531288,12.8,725.1933215784682,9.839266818333716,585.9316964703071,73.704,58.23937142517938,0.004646508922517167,0.19047084585183982
1595,0.9369592050192976,250,0,0.19047084585183982,-0.0015728090632295966,0.1617203886562496,21.6,873.9267727622508,9.878897322778203,689.0884020104743,88.464,68.46342603171419,0.0015728090632295966,0.18889803678861022
1596,0.8595796775976614,250,0,0.18889803678861022,-0.021982308025838615,0.16654332451750456,25.6,989.7680482929368,9.897680482929365,720.4905202653136,100.0,71.59407796738499,0.021982308025838615,0.1669157287627716
1597,1.142326983647133,250,0,0.1669157287627716,-0.018299529727322517,0.1573349850674749,9.6,668.8311653468886,9.821886239234145,532.5240183213286,68.096,52.949398334636435,0.018299529727322517,0.1486161990354491
1598,1.2066918204533843,250,0,0.1486161990354491,-0.013380573368121068,0.1457116765449022,4.0,633.5980214625497,9.801949589457763,450.1139353150266,64.64,44.86948183342437,0.013380573368121068,0.13523562566732802
1599,1.2161816091118056,250,0,0.13523562566732802,-0.010575757585674889,0.14810502174745355,4.0,623.4302071970513,9.799896365647813,453.7058469343798,63.616,45.22066501059002,0.010575757585674889,0.12465986808165314
1600,1.3257230102754223,250,0,0.12465986808165314,-0.007133040810539476,0.13672407234578665,0.8,537.4207774536209,9.76276663009775,365.0936317569302,55.048,36.47154638893174,0.007133040810539476,0.11752682727111366
1601,1.3059296067557853,250,0,0.11752682727111366,0.00666330445402831,0.11893561358470348,1.6,550.2938541555418,9.769454874228481,366.6191892415458,56.328,36.58366323921102,0.00666330445402831,0.12419013172514197
1602,1.2762936483934901,250,0,0.12419013172514197,0.012536896405399775,0.11051137719345178,0.0,586.9473062833869,9.779847145484316,400.25092313212224,60.016,40.02998556082677,0.012536896405399775,0.13672702813054174
1603,1.3477071549941757,250,0,0.13672702813054174,0.020802622292563383,0.1047483689772038,2.4,510.43075521776314,9.75295695539902,321.45157168876494,52.336,32.01248356500945,0.020802622292563383,0.15752965042310513
1604,1.2164910481563327,250,0,0.15752965042310513,0.02131385518577389,0.10013476097313975,5.6000000000000005,612.5250761042468,9.798519901846792,462.15077117141533,62.512,46.00202012955518,0.02131385518577389,0.17884350560887902
1605,1.1037191759669815,250,0,0.17884350560887902,0.016052148746325157,0.09750027978725288,9.6,718.3810890719305,9.833293488172504,556.9299161416279,73.056,55.41556517802557,0.016052148746325157,0.19489565435520417
1606,1.0233697192339624,250,0,0.19489565435520417,0.006855616562470773,0.09430345345294638,15.2,787.9800990093389,9.855664636398574,623.7768073683033,79.952,62.00436836223718,0.006855616562470773,0.20175127091767495
1607,1.0780291548633665,250,0,0.20175127091767495,0.007233223669896649,0.08780696301621867,13.600000000000001,720.7285375726299,9.839566098359407,586.9389130622463,73.248,58.31962359274964,0.007233223669896649,0.2089844945875716
1608,0.9386882623818407,250,0,0.2089844945875716,-0.01312647234665476,0.08865736972931212,21.6,870.3424936148848,9.877684011427329,677.4178668419306,88.112,67.28544757969587,0.01312647234665476,0.19585802224091683
1609,0.981969060432396,250,0,0.19585802224091683,-0.012825953928543743,0.0946480849794936,19.2,817.5809088568603,9.866539255368558,650.9363339892209,82.864,64.65419943050877,0.012825953928543743,0.1830320683123731
1610,0.9726107016258174,250,0,0.1830320683123731,-0.009605769492460503,0.1136020966353592,16.8,858.8526517552552,9.870054377990888,641.7073335747093,87.016,63.79366539085209,0.009605769492460503,0.1734262988199126
1611,1.1640006664405471,250,0,0.1734262988199126,-0.005892325650621227,0.10848611669363613,8.0,654.3104264305712,9.813871286755628,528.5946210131406,66.672,52.61844178612665,0.005892325650621227,0.16753397316929136
1612,1.0851032036507677,250,0,0.16753397316929136,-0.015709254325092015,0.11346322047755969,12.8,717.9360062442692,9.839052821021122,567.3737722760374,72.968,56.37062156833114,0.015709254325092015,0.15182471884419935
1613,1.2159898137881966,250,0,0.15182471884419935,-0.007052892766662988,0.11688228101297639,4.8,618.2485714246237,9.798538281739313,456.4274474000997,63.096,45.46619385873421,0.007052892766662988,0.14477182607753636
1614,1.269521728845652,250,0,0.14477182607753636,-0.003998889781290094,0.11437372627771623,3.2,574.3503705199491,9.781171160080879,446.69029832950923,58.72,44.54473706286748,0.003998889781290094,0.14077293629624626
1615,1.1888496432952875,250,0,0.14077293629624626,0.0010801965470441932,0.10642948729592457,6.4,637.5180058866446,9.809176604607407,485.0770880067849,64.992,48.28175572615395,0.0010801965470441932,0.14185313284329046
1616,1.1894578907289555,250,0,0.14185313284329046,-0.0037342313921614745,0.11040287776754633,4.8,647.5609217873606,9.807962586140805,473.8757546913563,66.024,47.22820580966421,0.0037342313921614745,0.13811890145112898
1617,1.2315044976819642,250,0,0.13811890145112898,0.02291044304188028,0.10028030093979924,3.2,612.2710862343022,9.794456844034782,430.5045256470742,62.512,42.92963843313848,0.02291044304188028,0.16102934449300926
1618,1.0375811367621457,250,0,0.16102934449300926,0.041863498079494826,0.1039370208209969,15.2,766.0971043885415,9.853085507620918,633.1261570667288,77.752,62.942088430556545,0.041863498079494826,0.2028928425725041
1619,1.026059787923807,250,0,0.2028928425725041,0.027128273742594383,0.10233317797991608,16.8,768.8968779585641,9.854620090722907,625.8761070223885,78.024,62.167704027091105,0.027128273742594383,0.23002111631509847
1620,0.8005893038715607,250,0,0.23002111631509847,0.02789152336444123,0.10206622228247594,33.6,1021.0037658689708,9.909579216835263,740.4058183747866,103.032,73.47129355061064,0.02789152336444123,0.2579126396795397
1621,0.6582450706599259,250,0,0.2579126396795397,0.00427314607380469,0.11175364822495722,47.199999999999996,1208.7526291442562,9.936477616929634,780.1327519922515,121.648,77.40028485735695,0.00427314607380469,0.2621857857533444
1622,0.6239407802858424,250,0,0.2621857857533444,-0.017486944343868743,0.11328657792103092,50.4,1265.5318871520587,9.942271755012717,759.2791400407314,127.288,75.29789542875685,0.017486944343868743,0.24469884140947565
1623,0.6761729052519132,250,0,0.24469884140947565,-0.012999694634729969,0.12587365980987467,45.6,1179.4661965334078,9.933518027669853,772.7770961553175,118.736,76.65863489522886,0.012999694634729969,0.23169914677474568
1624,0.8472760075779598,250,0,0.23169914677474568,-0.02510655605510781,0.1344818726430669,31.2,942.2128644408583,9.898857627761581,734.1579676093438,95.184,72.84145896397187,0.02510655605510781,0.20659259071963787
1625,0.9710136042385521,250,0,0.20659259071963787,-0.01725860600731985,0.1255666713516433,18.4,844.8947267367573,9.869343130744292,645.441319611521,85.608,64.13210066729454,0.01725860600731985,0.18933398471231802
1626,1.0017055684854959,250,0,0.18933398471231802,-0.014367172566482955,0.14178070370045195,16.8,808.0760513304315,9.86132055221165,649.3222136909651,81.944,64.55091683314808,0.014367172566482955,0.17496681214583507
1627,1.1130439932325416,250,0,0.17496681214583507,-0.016346890580002882,0.12405734653476223,10.4,699.6576029651814,9.829965198454273,546.7871321675743,71.176,54.36941257729387,0.016346890580002882,0.15861992156583218
1628,1.1505678557132852,250,0,0.15861992156583218,-0.017514021377204425,0.11766627384165854,8.799999999999999,664.6806410744772,9.818610273494407,534.3052005167355,67.696,53.16889677245523,0.017514021377204425,0.14110590018862776
1629,1.1556185095715206,250,0,0.14110590018862776,-0.015054691717651447,0.11695370594762315,5.6000000000000005,682.0768437066309,9.819141479134961,505.06336096516304,69.464,50.3265407513769,0.015054691717651447,0.1260512084709763
1630,1.2724381698332816,250,0,0.1260512084709763,-0.005051461090952003,0.11093515823578347,0.8,585.9401837464916,9.78131984085356,355.74194250511727,59.904,35.53779374131152,0.005051461090952003,0.12099974738002431
1631,1.3331480661847155,250,0,0.12099974738002431,-0.009419715979276072,0.10931947385743605,0.8,531.059692472358,9.759256330350597,359.1355491220501,54.416,35.876495704012115,0.009419715979276072,0.11158003140074824
1632,1.3230013005177548,250,0,0.11158003140074824,-0.0073205503357238605,0.11056108987220384,0.8,539.8361486918342,9.764074459047787,338.74890506222926,55.288,33.83721406971916,0.0073205503357238605,0.10425948106502438
1633,1.3962950541872785,250,0,0.10425948106502438,-0.0021913075939946763,0.0951373898183627,0.0,485.4120723442743,9.73628193886943,300.8329513729707,49.856,30.0848676912497,0.0021913075939946763,0.1020681734710297
1634,1.359776280898295,250,0,0.1020681734710297,0.010302839267694652,0.09131266830868982,0.8,509.4505593765129,9.75062316981536,303.47282352742684,52.248,30.299480127553345,0.010302839267694652,0.11237101273872435
1635,1.4610535861423897,250,0,0.11237101273872435,0.015795521977606197,0.08153961896540428,0.0,440.51660940895334,9.709852967046228,178.86651034958714,45.368,17.887441851757337,0.015795521977606197,0.12816653471633055
1636,1.3048690672072962,250,0,0.12816653471633055,0.01986067088225224,0.07739815060089145,3.2,542.1534850404971,9.76923535102525,400.6148377549757,55.496,39.920846484011335,0.01986067088225224,0.1480272055985828
1637,1.160547295831675,250,0,0.1480272055985828,0.011371208537073851,0.07581682998531662,7.199999999999999,664.4839997466225,9.816865614977877,535.4418267682516,67.688,53.32292805163648,0.011371208537073851,0.15939841413565664
1638,1.2160253981783848,250,0,0.15939841413565664,0.012384490004177157,0.07428266443943991,6.4,607.717901622736,9.798108822757898,456.64424637682293,62.024,45.42659379702599,0.012384490004177157,0.1717829041398338
1639,1.0446957707165372,250,0,0.1717829041398338,0.0079211663772972,0.08480238858197299,13.600000000000001,769.5145322826351,9.85041643986988,611.233938511244,78.12,60.78520872712374,0.0079211663772972,0.179704070517131
1640,1.018052977532928,250,0,0.179704070517131,0.005729973856297921,0.09785576483582914,14.399999999999999,804.2480896882815,9.857914415673191,628.9149119440683,81.584,62.54293680344728,0.005729973856297921,0.18543404437342892
1641,1.0220921081312557,250,0,0.18543404437342892,-0.005795908160885321,0.11899796813039894,17.599999999999998,767.6664736071159,9.856030115128338,613.2325369009565,77.888,60.878530337057256,0.005795908160885321,0.1796381362125436
1642,1.0632342478503611,250,0,0.1796381362125436,-0.016428817312655664,0.11220594942298782,12.0,755.674578742879,9.84464016079832,587.625732074848,76.76,58.44674841255072,0.016428817312655664,0.16320931889988793
1643,1.1269666632123048,250,0,0.16320931889988793,-0.0012582421230576402,0.12227115431345889,9.6,688.0382021142825,9.82687103111121,559.5822103871079,70.016,55.67706658939567,0.0012582421230576402,0.1619510767768303
1644,1.1951999205634434,250,0,0.1619510767768303,-0.00740209504229658,0.12541514717608004,5.6000000000000005,635.503640279306,9.804734020601485,452.0694214797455,64.816,44.99695705267191,0.00740209504229658,0.1545489817345337
1645,1.1631199217063226,250,0,0.1545489817345337,-0.008528358861593949,0.127619051102407,6.4,667.0959887319207,9.816009251499718,508.7760206279392,67.96,50.669817445891795,0.008528358861593949,0.14602062287293976
1646,1.2856201883714822,250,0,0.14602062287293976,-0.007062489778335068,0.10819650726093379,2.4,563.920061956955,9.77534429962826,399.10450371122425,57.688,39.809027317933804,0.007062489778335068,0.1389581330946047
1647,1.2397272759117277,250,0,0.1389581330946047,-0.00039809913490518323,0.10168804028143955,4.0,598.7337489002412,9.790910336542407,444.20011999969853,61.152,44.27569193135213,0.00039809913490518323,0.1385600339596995
1648,1.2440694932653407,250,0,0.1385600339596995,-0.006367535306226996,0.10614862965815096,4.8,589.440247402763,9.790065230580039,444.54269803749827,60.208,44.267242245253996,0.006367535306226996,0.13219249865347252
