TimestepsMean,DeltaOmega,Wins,ITERATIONS,ReturnsStd,ReturnsMean,RewardStd,Omega,NormDeltaVar,RewardMean,OmegaBefore,ConfortViolation,NormDeltaOmega,TimestepsStd,Traj
69.896,-0.008965978623798776,0.0,420,344.35188206444604,685.1356728192208,1.1842254600901414,0.256415761053705,0.04424442644753019,9.802215760833533,0.2653817396775038,0,0.008965978623798776,34.454102571391985,250
61.352,-0.007000355319366269,0.8,421,321.53874263106997,599.891292413861,1.2568295198212822,0.24941540573433874,0.04462257836791163,9.777860418794187,0.256415761053705,0,0.007000355319366269,32.13577595142211,250
65.424,-0.0013163333431318591,1.6,422,387.4917531940611,640.7512605168367,1.2135477540056214,0.24809907239120688,0.054874961813325636,9.793825821057055,0.24941540573433874,0,0.0013163333431318591,38.68772704618352,250
62.6,-0.0020926771668774713,0.8,423,368.3504039784158,612.4286038538149,1.2447164709592466,0.2460063952243294,0.0492146668721178,9.783204534405987,0.24809907239120688,0,0.0020926771668774713,36.81130261210543,250
64.256,0.0019060750099287316,1.6,424,377.5921185580755,629.030355566612,1.2241736178300453,0.24791247023425814,0.04660213846193329,9.789441539570031,0.2460063952243294,0,0.0019060750099287316,37.707485516804226,250
66.576,-0.002035664714561014,1.6,425,408.6577996165205,652.2935306194228,1.203282645910116,0.24587680551969712,0.04933258182749361,9.797727869193444,0.24791247023425814,0,0.002035664714561014,40.81436296207501,250
56.832,-0.004027404975839838,0.8,426,311.6556265911711,554.8104422168386,1.3045110236893236,0.24184940054385728,0.04831999508057242,9.762289594187052,0.24587680551969712,0,0.004027404975839838,31.130110439894043,250
61.464,-0.005751083046025396,1.6,427,362.32468546253386,601.2216506035021,1.2509645391049453,0.2360983174978319,0.050360592422064115,9.78168766438081,0.24184940054385728,0,0.005751083046025396,36.16750895486168,250
61.472,-0.005534773970531565,0.0,428,308.2791207245422,601.0951359810452,1.2607679604927395,0.23056354352730032,0.04758983350308814,9.778356584803573,0.2360983174978319,0,0.005534773970531565,30.840901672940756,250
65.12,-0.005832876412529053,2.4,429,385.4130299402138,637.9308585431095,1.2116270078272688,0.22473066711477127,0.04318086276900598,9.796235542738168,0.23056354352730032,0,0.005832876412529053,38.45175678691417,250
55.672,-0.005159895741331966,0.0,430,274.27994399697394,543.1991656640547,1.3228972812415316,0.2195707713734393,0.039511541912483995,9.75713402902814,0.22473066711477127,0,0.005159895741331966,27.43684413339114,250
59.776,-0.0003237753396545251,0.8,431,340.5330238833204,584.3192081414163,1.273151127581591,0.21924699603378478,0.042039568343536844,9.775147352472835,0.2195707713734393,0,0.0003237753396545251,34.02019729513631,250
53.568,0.0035000537356782435,0.0,432,234.69973297780064,522.181284744853,1.3478041376283425,0.22274704976946302,0.03811227511666089,9.748007854406604,0.21924699603378478,0,0.0035000537356782435,23.477422686487543,250
63.984,0.008677472200144642,2.4,433,376.0922929162821,626.5703539564371,1.222037699667294,0.23142452196960767,0.04794151014732566,9.79260993305259,0.22274704976946302,0,0.008677472200144642,37.51543341079775,250
62.816,0.011961425056343566,0.8,434,340.9279592718782,614.6371653146517,1.2427631108373596,0.24338594702595123,0.051694799727053355,9.784723085116081,0.23142452196960767,0,0.011961425056343566,34.06215119454436,250
63.288,0.008593176390093327,1.6,435,355.740801538542,619.4274835259691,1.2333010800015112,0.25197912341604456,0.05468643813074108,9.787439696719268,0.24338594702595123,0,0.008593176390093327,35.50860537954145,250
61.464,0.009066761011034818,0.0,436,320.2128845155453,600.9450041951976,1.2606764838792042,0.2610458844270794,0.05977108409065018,9.777186714096016,0.25197912341604456,0,0.009066761011034818,32.03711447680643,250
67.384,0.010148795201280314,3.2,437,401.05291673576806,660.4763697644765,1.18658046221724,0.2711946796283597,0.06483579613814393,9.801679475312783,0.2610458844270794,0,0.010148795201280314,39.982753081797654,250
66.352,0.004337638571083102,2.4,438,397.514476490912,650.0327273286289,1.2002966945659295,0.2755323181994428,0.05812938664366677,9.796731482526962,0.2711946796283597,0,0.004337638571083102,39.659804538096246,250
71.896,0.009128835154557313,2.4,439,414.50012404113306,705.3733977033773,1.1542007861185026,0.2846611533540001,0.054113232040587766,9.811024225316809,0.2755323181994428,0,0.009128835154557313,41.37918781223237,250
68.728,0.010995476770293555,2.4,440,393.21173413001105,673.7239793999939,1.1797721444843188,0.29565663012429366,0.05813538707623624,9.80275840123376,0.2846611533540001,0,0.010995476770293555,39.2376097131311,250
68.688,0.005203214730554018,5.6000000000000005,441,442.19073655732706,673.6117977974623,1.160929797181473,0.3008598448548477,0.05785912163950701,9.806833767142184,0.29565663012429366,0,0.005203214730554018,44.03333573555381,250
77.616,0.014930312504544074,5.6000000000000005,442,485.4020318225559,762.8614703933057,1.0937668355771581,0.31579015735939175,0.06464748203598275,9.828662523104843,0.3008598448548477,0,0.014930312504544074,48.380125506244816,250
76.504,0.021570954668617248,4.0,443,483.0891255642535,751.4680657785159,1.110475716674028,0.337361112028009,0.07334035705821461,9.822598371046166,0.31579015735939175,0,0.021570954668617248,48.2046676578109,250
96.16,0.01799249174195916,11.200000000000001,444,582.1021144361016,948.6957015782426,0.9554334755328708,0.35535360376996816,0.07377508425960591,9.865803884965084,0.337361112028009,0,0.01799249174195916,57.982535301588875,250
87.528,0.033232387029535404,9.6,445,558.4961981899463,862.0376910396202,1.0091922701171905,0.38858599079950357,0.08790968946249826,9.848707739690385,0.35535360376996816,0,0.033232387029535404,55.643662855710716,250
106.68,0.039689213773883236,17.599999999999998,446,613.8575309385037,1054.2108072249457,0.8747705194930941,0.4282752045733868,0.11648007782411429,9.881991068850258,0.38858599079950357,0,0.039689213773883236,61.08572337297808,250
123.76,0.06131093826304812,29.599999999999998,447,656.3693937142369,1225.986563766336,0.7519897254292818,0.4895861428364349,0.15231493583091332,9.906161633535362,0.4282752045733868,0,0.06131093826304812,65.24616770355176,250
141.64,0.0774917024276442,38.4,448,640.9024308490558,1405.209427723116,0.6582524975710261,0.5670778452640791,0.16902862826736653,9.920992853170828,0.4895861428364349,0,0.0774917024276442,63.68351749079192,250
169.04,0.10126809736717035,66.4,449,542.9473290737046,1681.7402643559267,0.44609163066482943,0.6683459426312495,0.24640964147663935,9.948771085872734,0.5670778452640791,0,0.10126809736717035,53.84442775255393,250
195.76,0.10520326259649582,87.2,450,226.3953091061246,1950.0926591121063,0.2564725825641006,0.7735492052277453,0.25383841120762923,9.961650281528945,0.6683459426312495,0,0.10520326259649582,22.390140687365054,250
200.92,0.08015410132047718,99.2,451,10.319555234137098,2002.0420434282958,0.06420713596505175,0.8537033065482225,0.24901358646881383,9.964374096298506,0.7735492052277453,0,0.08015410132047718,0.8908422980528035,250
200.968,0.05334649048304474,99.2,452,5.053888446622589,2001.2801661366634,0.06447305967337963,0.9070497970312672,0.26341812707648304,9.958203127545993,0.8537033065482225,0,0.05334649048304474,0.35633691922112143,250
200.952,0.02245054405480551,97.6,453,5.884993977439996,1999.734672485058,0.11019592973095997,0.9295003410860727,0.1793993208207877,9.95130514991171,0.9070497970312672,0,0.02245054405480551,0.37642529139259495,250
201.0,-0.021306039284225475,100.0,454,0.9355197820189761,2000.172311254534,0.013534282050738238,0.9081943018018472,0.20744941509362094,9.95110602614196,0.9295003410860727,0,0.021306039284225475,0.0,250
200.616,-0.06200182367703633,96.8,455,27.62990820025946,1996.0703927101035,0.12733174135900666,0.8461924781248109,0.17886802161158805,9.949706866402,0.9081943018018472,0,0.06200182367703633,2.53545735519255,250
199.824,-0.09028244450461864,90.4,456,50.70722673660969,1988.1643683824796,0.21963041070606626,0.7559100336201923,0.16633344267304012,9.949577470086073,0.8461924781248109,0,0.09028244450461864,4.75993949541378,250
196.816,-0.11204892592029714,74.4,457,92.34063790477568,1957.0396939294665,0.36091673432732035,0.6438611076998951,0.16181804432968358,9.943498973302306,0.7559100336201923,0,0.11204892592029714,8.746550405731393,250
175.648,-0.12348560121610574,49.6,458,413.7522711739595,1744.0813988316058,0.5350590177192429,0.5203755064837894,0.1286548673612608,9.92941222690612,0.6438611076998951,0,0.12348560121610574,41.0358391652955,250
133.616,-0.11726395903125447,28.000000000000004,459,587.0997554790692,1323.156501701937,0.7316645711126255,0.4031115474525349,0.14341744171982537,9.902680080992823,0.5203755064837894,0,0.11726395903125447,58.37900773394491,250
90.328,-0.10213059625063642,4.8,460,468.03448775880975,888.9930339036745,1.0189177736813622,0.3009809512018985,0.14214285235911722,9.841832365420183,0.4031115474525349,0,0.10213059625063642,46.71441336461371,250
66.0,-0.08857264033582823,1.6,461,364.05785965239215,646.261896833836,1.2079433654626364,0.21240831086607026,0.1284046431913877,9.791846921724787,0.3009809512018985,0,0.08857264033582823,36.352276407399856,250
52.056,-0.07835880454539867,0.0,462,233.9143986595013,507.08369939821563,1.3666317027308308,0.13404950632067159,0.1168514275535362,9.741119167784992,0.21240831086607026,0,0.07835880454539867,23.399591107538612,250
45.176,-0.06911111422594451,0.0,463,181.2356390083174,438.56895537436196,1.4639251325123064,0.06493839209472707,0.1119624536845819,9.708007689356338,0.13404950632067159,0,0.06911111422594451,18.126252342941715,250
42.56,-0.06215642669361544,0.0,464,186.64953590854947,412.58963842966523,1.5070577861139232,0.0027819654011116343,0.10277980173900819,9.694305414230858,0.06493839209472707,0,0.06215642669361544,18.662647186291657,250
39.856,-0.053610810717995165,0.0,465,151.89087445846803,385.6555102074754,1.5556462694196511,-0.05082884531688353,0.09390468776357472,9.676222154944686,0.0027819654011116343,0,0.053610810717995165,15.186680479946894,250
36.144,-0.047413212761031526,0.0,466,95.00521948994009,348.6647246647676,1.6304760298487972,-0.09824205807791506,0.08386759589149453,9.646545060446202,-0.05082884531688353,0,0.047413212761031526,9.49417000058457,250
35.992,-0.04200856670612235,0.0,467,107.94845275248832,347.1907418081278,1.633980708652506,-0.1402506247840374,0.07441794658262585,9.646330901537226,-0.09824205807791506,0,0.04200856670612235,10.789250947123254,250
34.016,-0.03749235541376578,0.0,468,98.62399941231631,327.4738643986221,1.6786829645077284,-0.17774298019780319,0.06641031445017488,9.627053868727131,-0.1402506247840374,0,0.03749235541376578,9.858993052031227,250
33.416,-0.032322645674410344,0.0,469,90.2189382329615,321.533449745843,1.693193403682934,-0.21006562587221353,0.0587678964052408,9.622140583727644,-0.17774298019780319,0,0.032322645674410344,9.01747991403363,250
32.28,-0.027028409710740692,0.0,470,78.83308594664047,310.17279966180644,1.7212580864486031,-0.23709403558295422,0.05264470887194533,9.608822790018786,-0.21006562587221353,0,0.027028409710740692,7.880710627855841,250
31.36,-0.02390647420739428,0.0,471,72.66749408368793,301.0133766659366,1.7451508707138617,-0.2610005097903485,0.04695364119291102,9.598640837561755,-0.23709403558295422,0,0.02390647420739428,7.2634977799955305,250
30.96,-0.020548009939669376,0.0,472,74.38326597814257,297.0163410641263,1.7558484559183427,-0.2815485197300179,0.041388979218413016,9.593551067962737,-0.2610005097903485,0,0.020548009939669376,7.4344064995129235,250
29.4,-0.016691853038203364,0.0,473,62.712833515202455,281.40956736526334,1.7992245721233104,-0.29824037276822124,0.03664300369821224,9.571753992015761,-0.2815485197300179,0,0.016691853038203364,6.266099265093077,250
30.824,-0.015082759908686016,0.0,474,71.36607171567941,295.6623951478383,1.7595619003960867,-0.31332313267690726,0.03254003485463494,9.591954163893016,-0.29824037276822124,0,0.015082759908686016,7.134215023392552,250
29.12,-0.011865132845381099,0.0,475,60.67717467433271,278.6168474245744,1.8074218605228765,-0.32518826552228836,0.028374491194486935,9.56788624397577,-0.31332313267690726,0,0.011865132845381099,6.065772827925556,250
29.624,-0.008838431506079047,0.0,476,64.0173456241875,283.66699841295383,1.7929416419470852,-0.3340266970283674,0.02478487414353169,9.575580556742972,-0.32518826552228836,0,0.008838431506079047,6.399579986217845,250
29.32,-0.0062503941908331195,0.0,477,55.98899642899432,280.65179398367906,1.801798695650765,-0.3402770912192005,0.021896780634799398,9.572025715678002,-0.3340266970283674,0,0.0062503941908331195,5.593710754052268,250
28.936,-0.00408700832988812,0.0,478,64.72495857837256,276.80864104688027,1.8130340710888195,-0.34436409954908864,0.01886232125968582,9.566237249339242,-0.3402770912192005,0,0.00408700832988812,6.469304753990184,250
28.68,-0.0024439448338596237,0.0,479,64.71390224721637,274.23397172683605,1.8205768466306884,-0.34680804438294827,0.016868810409267597,9.561853965370853,-0.34436409954908864,0,0.0024439448338596237,6.46912667985409,250
29.024,-0.0009027478404068923,0.0,480,67.72405562155257,277.66627991940663,1.8103313987958345,-0.34771079222335516,0.015411699090739367,9.566781970762353,-0.34680804438294827,0,0.0009027478404068923,6.7698909887826115,250
29.928,0.0006218419406362474,0.0,481,70.54280489501133,286.707469009656,1.7843378399558851,-0.3470889502827189,0.012698487786857745,9.579907411442662,-0.34771079222335516,0,0.0006218419406362474,7.049738718562555,250
27.696,0.0017845912423682386,0.0,482,49.51869539448628,264.3947194163664,1.850758496619053,-0.3453043590403507,0.01171515582732374,9.546314248135703,-0.3470889502827189,0,0.0017845912423682386,4.949705445781597,250
29.824,0.0036871151320331808,0.0,483,72.31040883013921,285.68161883358323,1.7873190371491512,-0.3416172439083175,0.009987845585710317,9.578916940503733,-0.3453043590403507,0,0.0036871151320331808,7.231114990096618,250
29.376,0.004509159162159715,0.0,484,76.8382526943377,281.1695250347763,1.7999414245585923,-0.3371080847461578,0.008087718354672976,9.57140267683743,-0.3416172439083175,0,0.004509159162159715,7.683399247728833,250
29.256,0.005515855074164966,0.0,485,70.42894666071678,280.00926440860263,1.8036610948735035,-0.3315922296719928,0.00784827604226283,9.571003021896452,-0.3371080847461578,0,0.005515855074164966,7.041481662263987,250
29.168,0.006430824111784916,0.0,486,55.42790885143517,279.1402659721973,1.806251980996245,-0.3251614055602079,0.006483972807687939,9.570085915119213,-0.3315922296719928,0,0.006430824111784916,5.537849402069362,250
28.384,0.006877337147742857,0.0,487,59.79648944869045,271.26121405204907,1.8294439484142695,-0.31828406841246504,0.005101453377631874,9.556835331596995,-0.3251614055602079,0,0.006877337147742857,5.977001254809974,250
30.0,0.007556754942423527,0.0,488,65.22454100727319,287.4419928069152,1.7823697639789884,-0.3107273134700415,0.004656297825605558,9.581399760230507,-0.31828406841246504,0,0.007556754942423527,6.520122698231989,250
30.544,0.008163798063393457,0.0,489,77.33196675601646,292.86731068705745,1.7672196885362947,-0.30256351540664805,0.0036758687246607313,9.588374498659554,-0.3107273134700415,0,0.008163798063393457,7.733050109756175,250
29.8,0.00909752062981567,0.0,490,66.63881311002987,285.406866520711,1.7877971038736233,-0.2934659947768324,0.0034565788013356386,9.577411628211777,-0.30256351540664805,0,0.00909752062981567,6.662131790951002,250
29.472,0.010705438340826434,0.0,491,62.62469239354657,282.12367795952724,1.797196426427037,-0.28276055643600595,0.003508628592266031,9.57260036507625,-0.2934659947768324,0,0.010705438340826434,6.2578922969319315,250
30.144,0.012042924742280803,0.0,492,66.46949240045369,288.87476469128154,1.7782857934144642,-0.27071763169372515,0.0030036217784100904,9.5831596566906,-0.28276055643600595,0,0.012042924742280803,6.643738706481464,250
29.768,0.01147950523325375,0.0,493,65.72069145321653,285.10500696924663,1.7887741462204294,-0.2592381264604714,0.004391986915508562,9.577566748496592,-0.27071763169372515,0,0.01147950523325375,6.5691838153609305,250
30.608,0.012028924479841635,0.0,494,69.51499435848564,293.48461831250637,1.765298486850203,-0.24720920198062976,0.0047021427818290515,9.588493802682512,-0.2592381264604714,0,0.012028924479841635,6.946534099822731,250
31.736,0.012340730840901093,0.0,495,81.31663400996297,304.7691444922972,1.735379074637816,-0.23486847113972867,0.00601526490895719,9.603262682515037,-0.24720920198062976,0,0.012340730840901093,8.126149395623981,250
32.352,0.013104734816163671,0.0,496,88.30038237944828,310.92809459359785,1.719588693173761,-0.221763736323565,0.0064942011474841185,9.610784328437127,-0.23486847113972867,0,0.013104734816163671,8.828368818756951,250
31.736,0.013088897322042048,0.0,497,67.34550069322917,304.7439660611978,1.7352293692068155,-0.20867483900152295,0.007865836004930935,9.60246931123008,-0.221763736323565,0,0.013088897322042048,6.731590005340491,250
32.496,0.013497186377627035,0.0,498,85.97940720858081,312.34759507959643,1.7158859134437776,-0.19517765262389591,0.009421803550738206,9.611878233616338,-0.20867483900152295,0,0.013497186377627035,8.594532215309917,250
31.976,0.013272354523965274,0.0,499,81.83267736986107,307.12527197809555,1.7289713639036204,-0.18190529809993064,0.00963628019022442,9.60486840061595,-0.19517765262389591,0,0.013272354523965274,8.17749497095535,250
32.64,0.01268571158458065,0.0,500,78.20934560018009,313.7825846480445,1.7122410761019509,-0.16921958651535,0.008983424815915169,9.613437029658227,-0.18190529809993064,0,0.01268571158458065,7.817314116753913,250
31.824,0.013096879281580043,0.0,501,70.97712051016411,305.5767096557985,1.732685274382308,-0.15612270723376995,0.009500216227753006,9.602083636745805,-0.16921958651535,0,0.013096879281580043,7.090347241144118,250
34.36,0.012649534361079046,0.0,502,87.59033487296651,330.98068110504187,1.6709267617143722,-0.1434731728726909,0.009978659660993601,9.632732278959312,-0.15612270723376995,0,0.012649534361079046,8.75570671048317,250
34.52,0.01402436978561361,0.0,503,109.63562138302244,332.52987322083374,1.6670302282701035,-0.1294488030870773,0.005613103515518085,9.632962723662624,-0.1434731728726909,0,0.01402436978561361,10.96,250
34.16,0.014793039678360473,0.0,504,98.33224363767778,328.8887635608616,1.6752060440820422,-0.11465576340871682,0.006945493547282911,9.627891204943255,-0.1294488030870773,0,0.014793039678360473,9.827634506838356,250
33.272,0.01501629605652259,0.0,505,77.25753614719757,320.026951942691,1.696344247119209,-0.09963946735219423,0.0065946889038910545,9.61850661044395,-0.11465576340871682,0,0.01501629605652259,7.721529382188479,250
34.8,0.015546259921663808,0.0,506,98.88823503169444,335.2580751707745,1.660326150628995,-0.08409320743053042,0.004920848684058535,9.63385273479237,-0.09963946735219423,0,0.015546259921663808,9.882509802676646,250
35.272,0.01555671658633806,0.0,507,94.82513765323834,339.98544805663056,1.649736708114794,-0.06853649084419236,0.003973918437830409,9.638961444109507,-0.08409320743053042,0,0.01555671658633806,9.474492915190766,250
38.288,0.015512180931246199,0.0,508,129.5231351269608,370.13067587488183,1.5863715400796143,-0.05302430991294616,0.0036824288331351643,9.667015145081535,-0.06853649084419236,0,0.015512180931246199,12.950253124939294,250
36.4,0.0152162323980818,0.0,509,114.60096612406838,351.2155146630085,1.6249559783436984,-0.03780807751486436,0.004908016481966732,9.648777875357377,-0.05302430991294616,0,0.0152162323980818,11.457050231189527,250
38.368,0.015425038841372297,0.0,510,113.72878928478316,370.8802052813383,1.584565367001999,-0.022383038673492065,0.004538712856913433,9.666394007541136,-0.03780807751486436,0,0.015425038841372297,11.365587358337446,250
40.04,0.015270933203922834,0.0,511,152.50903744802133,387.5491082184157,1.552396387642915,-0.007112105469569231,0.007898923904818948,9.679048656803591,-0.022383038673492065,0,0.015270933203922834,15.245930604590853,250
38.616,0.01504205122423022,0.0,512,104.39501450616415,373.3126193938508,1.5795141331241578,0.007929945754660989,0.00806855522938545,9.667304210530629,-0.007112105469569231,0,0.01504205122423022,10.434392363717208,250
40.216,0.014328061130740996,0.0,513,145.059132644081,389.25921275409604,1.5489789935636695,0.022258006885401985,0.008607813247913664,9.679212570969169,0.007929945754660989,0,0.014328061130740996,14.5021841113675,250
38.968,0.013986857506578798,0.0,514,120.72783444123189,376.75488228154177,1.5723920056408294,0.03624486439198078,0.014699965272786983,9.668314573022524,0.022258006885401985,0,0.013986857506578798,12.066440071537254,250
42.296,0.014167408103742021,0.0,515,139.36198973774117,410.0097626016588,1.5118217712573334,0.050412272495722804,0.016341225888695757,9.693818862342983,0.03624486439198078,0,0.014167408103742021,13.932996231966762,250
44.16,0.012841921996969582,0.0,516,169.46094175629565,428.64386064972274,1.480781639044785,0.06325419449269239,0.009800785370971635,9.706609163263648,0.050412272495722804,0,0.012841921996969582,16.944804513478463,250
41.4,0.01391133177693217,0.0,517,154.24466695109348,400.9899332079884,1.5271695570874113,0.07716552626962456,0.009965064451086742,9.685747178936918,0.06325419449269239,0,0.01391133177693217,15.422580847575414,250
44.696,0.01465382811184364,0.0,518,151.71976620317386,433.94993099530404,1.4720600913201247,0.0918193543814682,0.009701761243568946,9.708920954790226,0.07716552626962456,0,0.01465382811184364,15.172725002450946,250
42.984,0.0158217607383027,0.0,519,141.82855118743362,416.7928931850935,1.499766122905741,0.1076411151197709,0.009539635734890601,9.696465968385759,0.0918193543814682,0,0.0158217607383027,14.182233392523196,250
44.88,0.014870053884531942,0.0,520,186.99702336647692,435.69956157470216,1.4688555741858502,0.12251116900430284,0.01055709943010802,9.708100748099424,0.1076411151197709,0,0.014870053884531942,18.697850143799958,250
43.712,0.017110666966371507,0.0,521,147.94253142773647,423.94789084254484,1.4873725417804136,0.13962183597067435,0.012464906166918017,9.698661485233917,0.12251116900430284,0,0.017110666966371507,14.792871796916243,250
49.896,0.01720457444066309,0.0,522,206.08792881014134,485.71114096217104,1.3955055815380282,0.15682641041133744,0.012935326854974064,9.734470517920695,0.13962183597067435,0,0.01720457444066309,20.610608530560178,250
51.424,0.01696846269454194,0.0,523,286.8049457040296,500.94362052704184,1.3752033527137952,0.17379487310587938,0.017857237126867924,9.741436304586221,0.15682641041133744,0,0.01696846269454194,28.684285314436544,250
51.712,0.016446482391222927,0.0,524,216.10973326948223,503.7872399268521,1.3713754483971266,0.1902413554971023,0.017238825388991096,9.742172801803298,0.17379487310587938,0,0.016446482391222927,21.61622205659444,250
53.144,0.011416278718802714,0.0,525,237.94401725890597,518.0805724053663,1.3532957711977545,0.20165763421590502,0.019280222480472915,9.748618327663824,0.1902413554971023,0,0.011416278718802714,23.799396294864287,250
54.52,0.012528125619913011,0.0,526,245.27683153476508,531.7588884766467,1.336559107657482,0.21418575983581803,0.02011397019948656,9.753464572205552,0.20165763421590502,0,0.012528125619913011,24.533927529036195,250
57.256,0.016031856630459584,0.8,527,332.0536889805023,559.152315897082,1.3000266159409564,0.2302176164662776,0.039254151642772725,9.765829186409842,0.21418575983581803,0,0.016031856630459584,33.180935249025154,250
62.016,0.015476956478021775,0.8,528,340.4843269614833,606.6331707657077,1.2505079054614137,0.2456945729442994,0.03578867318738773,9.78188162354405,0.2302176164662776,0,0.015476956478021775,34.02469315071041,250
57.176,0.018677942262418118,0.8,529,293.5950854792664,558.2155010538835,1.3006281756178724,0.2643725152067175,0.03880458757934345,9.76310866541702,0.2456945729442994,0,0.018677942262418118,29.324955652140382,250
64.456,0.014452875072460958,0.8,530,356.01181138792543,630.8134069598012,1.2269332292016668,0.27882539027917846,0.04325018216873467,9.786729039341585,0.2643725152067175,0,0.014452875072460958,35.58820119084413,250
64.24,0.017014760408493923,2.4,531,355.0702434295158,628.8544417184531,1.219147931531727,0.2958401506876724,0.038872961282203106,9.789141371706929,0.27882539027917846,0,0.017014760408493923,35.406530471086825,250
71.72,0.014385737441778568,3.2,532,440.5824908037291,703.6592650874378,1.1508368036322785,0.31022588812945096,0.06497234816884337,9.81120001516227,0.2958401506876724,0,0.014385737441778568,43.95663317407283,250
72.832,0.003983005187801536,3.2,533,444.48440131305546,714.6434324186407,1.1420629542486025,0.3142088933172525,0.07536763808199508,9.812217602408841,0.31022588812945096,0,0.003983005187801536,44.36245908423022,250
76.312,0.0038727117305542014,6.4,534,488.367474404764,749.786267665578,1.0980978955038763,0.3180816050478067,0.08973943798054167,9.825273451954843,0.3142088933172525,0,0.0038727117305542014,48.65723641967349,250
84.056,-0.007238345598280516,7.199999999999999,535,577.2614850363835,827.2186971220956,1.043027726689858,0.3108432594495262,0.10037441556961423,9.84128077855353,0.3180816050478067,0,0.007238345598280516,57.583651013113084,250
88.464,-0.003851252766643165,12.8,536,591.6201041902438,872.112388014288,0.9866864078340963,0.306992006682883,0.10447963686068067,9.858387457206186,0.3108432594495262,0,0.003851252766643165,58.87974782554694,250
79.424,-0.014901014952970415,4.8,537,480.84581104780744,780.731730202727,1.0858730680483488,0.2920909917299126,0.10741083575669079,9.829922066412259,0.306992006682883,0,0.014901014952970415,47.95735839263877,250
81.416,-0.013719597674841266,6.4,538,527.9692026985189,800.9576969153928,1.0640854539389202,0.27837139405507133,0.10387639879579745,9.83784141833783,0.2920909917299126,0,0.013719597674841266,52.6375051080501,250
73.56,-0.014198765594141294,3.2,539,442.4518346537246,722.1024771135814,1.1368040982881515,0.26417262846093004,0.10990312921394405,9.816510020576148,0.27837139405507133,0,0.014198765594141294,44.14601227744132,250
68.136,-0.008733555873985277,3.2,540,461.198760249974,667.9512343095784,1.1801209473655394,0.25543907258694476,0.11603573588177384,9.803205857543418,0.26417262846093004,0,0.008733555873985277,46.026486983040535,250
76.568,-0.001577350972157776,7.199999999999999,541,510.95780130896907,752.8104249546327,1.0921325696450919,0.253861721614787,0.11548464607574511,9.831919665586573,0.25543907258694476,0,0.001577350972157776,50.89743977844072,250
60.84,0.003496932752251436,0.0,542,354.9247004897429,594.6978729460924,1.266883969058825,0.2573586543670384,0.11628524190920436,9.774784236457798,0.253861721614787,0,0.003496932752251436,35.509638128260335,250
63.88,0.003012573555752962,4.0,543,395.036098698095,625.5768356858257,1.2128994096211259,0.2603712279227914,0.10673671755490194,9.792999932464397,0.2573586543670384,0,0.003012573555752962,39.342719783970196,250
72.888,-0.00466180791851728,3.2,544,455.6467000022527,715.4861381743021,1.1420315338504285,0.2557094200042741,0.10338842742088632,9.816240508373149,0.2603712279227914,0,0.00466180791851728,45.47125967025765,250
71.328,-0.009020811627869385,3.2,545,435.9174856371646,699.906837008185,1.154185541829567,0.24668860837640472,0.10719104170637708,9.812511734636956,0.2557094200042741,0,0.009020811627869385,43.4889918945013,250
68.272,-0.00248214466524857,1.6,546,402.0231419546034,669.2081601133063,1.1886071201822728,0.24420646371115615,0.10993782691949298,9.802088119775403,0.24668860837640472,0,0.00248214466524857,40.14680580071097,250
59.424,0.00037149255766030786,0.0,547,349.5893278381566,580.5686481120302,1.2815288270388945,0.24457795626881645,0.10412682088934379,9.769935516155599,0.24420646371115615,0,0.00037149255766030786,34.97616651378479,250
63.056,-0.0025558884876218657,2.4,548,351.18463633001454,617.1738842630023,1.230581940073436,0.2420220677811946,0.09609161682162108,9.787710674051674,0.24457795626881645,0,0.0025558884876218657,35.010467920323485,250
62.864,-0.0010056533612979035,0.0,549,357.41502484556224,614.9661257683252,1.2470372490060126,0.24101641441989669,0.09206700393045598,9.782484820697462,0.2420220677811946,0,0.0010056533612979035,35.7572580604274,250
64.088,-0.0017176947063510806,1.6,550,354.12962608764525,627.4098049054628,1.2257633524245974,0.2392987197135456,0.08778090817108292,9.789817202993742,0.24101641441989669,0,0.0017176947063510806,35.35307986583347,250
62.192,-1.7852303469956254e-06,0.8,551,328.84818296770675,608.3803506909661,1.2487431021837907,0.2392969344831986,0.0797339157568855,9.782292749726109,0.2392987197135456,0,1.7852303469956254e-06,32.8520796297586,250
62.184,-0.0035924797200834746,2.4,552,385.81292016271055,608.5168167515251,1.2389321449560737,0.23570445476311513,0.07944983939176462,9.785745798783045,0.2392969344831986,0,0.0035924797200834746,38.48955889588759,250
64.184,0.0044936663658562415,2.4,553,411.15915674105014,628.50099827726,1.2200753002675193,0.24019812112897138,0.0785785877654482,9.792175593251589,0.23570445476311513,0,0.0044936663658562415,41.02767534238322,250
72.408,0.0059528232172005036,1.6,554,421.31132346756584,710.5630254185775,1.1550516947245837,0.24615094434617188,0.07976696145159254,9.813322083451794,0.24019812112897138,0,0.0059528232172005036,42.08773617100354,250
70.096,0.008553488140576021,1.6,555,440.20375975429806,687.462794254962,1.1734364185723714,0.2547044324867479,0.07830233665161407,9.807446847965107,0.24615094434617188,0,0.008553488140576021,43.97879925600516,250
68.808,0.004482161892185366,2.4,556,438.69895943732894,674.6204264738404,1.1793228062096381,0.25918659437893327,0.0947548655916846,9.804389409281486,0.2547044324867479,0,0.004482161892185366,43.7960173531795,250
