# iterations;evaluations;p_advantages;m_advantages;p_dist_sup;p_dist_mean;m_dist_sup;m_dist_mean;alfa;beta;p_change;m_change;bound;average_reward;w_current[0];w_current[1];w_target[0];w_target[1];theta_current[0];theta_current[1];theta_target[0];theta_target[1]
5.740000000000000000000000000000e+03;5.043734230633402262355957645923e+02;1.487223512505091216340247228800e+00;nan;3.723564332257565112627162307035e-01;3.723564332257406350734640909650e-01;nan;nan;1.090652164074390256462421255890e-03;nan;1.000000000000000000000000000000e+00;nan;8.110217711879969112662158714500e-04;5.122004669906321971950546867447e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.140248390619738705353825025668e-01;1.859751609380256853754076473706e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.741000000000000000000000000000e+03;5.045346576395992315156036056578e+02;1.485978304015835860241168120410e+00;nan;3.719503218760518148400251448038e-01;3.719503218760383256302759491518e-01;nan;nan;1.092119939958103441712822245790e-03;nan;1.000000000000000000000000000000e+00;nan;8.114332680804095098564543420139e-04;5.123647074608651763583111460321e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.142279462435711989698461366061e-01;1.857720537564283569409440133313e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.742000000000000000000000000000e+03;5.046959740233876345882890745997e+02;1.484731956466604829714128754858e+00;nan;3.715441075128571579710978767253e-01;3.715441075128464998300614752225e-01;nan;nan;1.093591298042045781638287316184e-03;nan;1.000000000000000000000000000000e+00;nan;8.118449737584103190549122963660e-04;5.125290311904173279344831826165e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.144311049449786121812167039025e-01;1.855688950550209159739978304060e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.743000000000000000000000000000e+03;5.048573722562341572484001517296e+02;1.483484469150853746199913985038e+00;nan;3.711377901100423315483567421325e-01;3.711377901100285092717001589335e-01;nan;nan;1.095066251408689881469138427406e-03;nan;1.000000000000000000000000000000e+00;nan;8.122568883280178314576502884847e-04;5.126934382215139862637443002313e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.146343151792645453923569220933e-01;1.853656848207349827628576122152e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.744000000000000000000000000000e+03;5.050188523796646222763229161501e+02;1.482235841361548844830053894839e+00;nan;3.707313696414704651260763057508e-01;3.707313696414550885371852473327e-01;nan;nan;1.096544813204174866408391331163e-03;nan;1.000000000000000000000000000000e+00;nan;8.126690118951661887317095001038e-04;5.128579285964021572397086856654e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.148375769595007644952033842856e-01;1.851624230404987636600111500229e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.745000000000000000000000000000e+03;5.051804144352199159584415610880e+02;1.480986072391294872119260617183e+00;nan;3.703248460809980269203833813663e-01;3.703248460809836495322144855891e-01;nan;nan;1.098026996638851735324515779268e-03;nan;1.000000000000000000000000000000e+00;nan;8.130813445658911222876930047221e-04;5.130225023573505183094312087633e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.150408902987622550284640965401e-01;1.849591097012372176155992065105e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.746000000000000000000000000000e+03;5.053420584644766790916037280113e+02;1.479735161532339526857526834647e+00;nan;3.699182194024749348315594943415e-01;3.699182194024570602408630293212e-01;nan;nan;1.099512814987681913470041195069e-03;nan;1.000000000000000000000000000000e+00;nan;8.134938864463373258545386690344e-04;5.131871595466487967485136323376e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.152442552101274442222234029032e-01;1.847557447898720006662642845185e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.747000000000000000000000000000e+03;5.055037845090343466836202424020e+02;1.478483108076474650260934140533e+00;nan;3.695114895797445564440408816154e-01;3.695114895797247944742025538289e-01;nan;nan;1.101002281590495726279477217702e-03;nan;1.000000000000000000000000000000e+00;nan;8.139066376426028724677674830446e-04;5.133519002066084802038403722690e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.154476717066780899756395228906e-01;1.845523282933214104239993957890e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.748000000000000000000000000000e+03;5.056655926104921832120453473181e+02;1.477229911315165011842509557027e+00;nan;3.691046565866433204483598728984e-01;3.691046565866298867497619085043e-01;nan;nan;1.102495409852526911040349055781e-03;nan;1.000000000000000000000000000000e+00;nan;8.143195982609123615564294951241e-04;5.135167243795622837865266774315e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.156511398014990588123396264564e-01;1.843488601985004415872992922232e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.749000000000000000000000000000e+03;5.058274828104900961989187635481e+02;1.475975570539380221646297286497e+00;nan;3.686977203970013827749596657668e-01;3.686977203969858951637661448331e-01;nan;nan;1.103992213244754357417964918398e-03;nan;1.000000000000000000000000000000e+00;nan;8.147327684074798757885016442515e-04;5.136816321078647717968124197796e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.158546595076787699696296840557e-01;1.841453404923207581855848502528e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.750000000000000000000000000000e+03;5.059894551506877746760437730700e+02;1.474720085039872730092724850692e+00;nan;3.682906809846420159715307818260e-01;3.682906809846261952934298733453e-01;nan;nan;1.105492705304367880708715787819e-03;nan;1.000000000000000000000000000000e+00;nan;8.151461481887080405897560986261e-04;5.138466234338914695456423942233e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.160582308383088623315870790975e-01;1.839417691616907213347786864688e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.751000000000000000000000000000e+03;5.061515096727445666147104930133e+02;1.473463454106808789845217688708e+00;nan;3.678835383233818312476159917424e-01;3.678835383233701183947061963408e-01;nan;nan;1.106996899635000241104987317442e-03;nan;1.000000000000000000000000000000e+00;nan;8.155597377108577761620211710181e-04;5.140116984000397515330860187532e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.162618538064841944290606079448e-01;1.837381461935153614817295419925e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.752000000000000000000000000000e+03;5.063136464183862130994384642690e+02;1.472205677030057779930416472780e+00;nan;3.674762923870311670526689340477e-01;3.674762923870131814396700065117e-01;nan;nan;1.108504809907381351286037585169e-03;nan;1.000000000000000000000000000000e+00;nan;8.159735370803858096194760562980e-04;5.141768570487284861769694543909e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.164655284253031775065778674616e-01;1.835344715746963784042122824758e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.753000000000000000000000000000e+03;5.064758654293058839357399847358e+02;1.470946753099226844696545413171e+00;nan;3.670689431493932008976344150142e-01;3.670689431493794341321290630731e-01;nan;nan;1.110016449859623204748926283969e-03;nan;1.000000000000000000000000000000e+00;nan;8.163875464038718166026598055396e-04;5.143420994223979469950336351758e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.166692547078674424554378674657e-01;1.833307452921321689665035137295e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.754000000000000000000000000000e+03;5.066381667472613798963720910251e+02;1.469686681603194156053859842359e+00;nan;3.666614905842647265110656462639e-01;3.666614905842484617437548877206e-01;nan;nan;1.111531833297501551532926455934e-03;nan;1.000000000000000000000000000000e+00;nan;8.168017657876598756200303697028e-04;5.145074255635098126049342681654e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.168730326672818398137110307289e-01;1.831269673327177993638059660952e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.755000000000000000000000000000e+03;5.068005504140036237004096619785e+02;1.468425461830762834836150432238e+00;nan;3.662539346654359873056705509953e-01;3.662539346654216099175016552181e-01;nan;nan;1.113050974095167785365978474488e-03;nan;1.000000000000000000000000000000e+00;nan;8.172161953384387330506788416074e-04;5.146728355145476996312936535105e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.170768623166546618108441180084e-01;1.829231376833450051222484944446e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.756000000000000000000000000000e+03;5.069630164713162230327725410461e+02;1.467163093070185109212388852029e+00;nan;3.658462753666903433114043764363e-01;3.658462753666783529027384247456e-01;nan;nan;1.114573886195346268460082406193e-03;nan;1.000000000000000000000000000000e+00;nan;8.176308351628102906796802251677e-04;5.148383293180167186164908343926e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.172807436690974203230553030153e-01;1.827192563309022466100373094378e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.757000000000000000000000000000e+03;5.071255649610036471131024882197e+02;1.465899574609415445536342303967e+00;nan;3.654385126618048262869820064225e-01;3.654385126617942791682480674353e-01;nan;nan;1.116100583609893346151431536839e-03;nan;1.000000000000000000000000000000e+00;nan;8.180456853675313827825577028818e-04;5.150039070164426746600838669110e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.174846767377250689179390974459e-01;1.825153232622745702595778993782e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.758000000000000000000000000000e+03;5.072881959248907719484122935683e+02;1.464634905735918257718708446191e+00;nan;3.650306465245495290972144175612e-01;3.650306465245393705565390973788e-01;nan;nan;1.117631080420087913082638486628e-03;nan;1.000000000000000000000000000000e+00;nan;8.184607460593039830049066907236e-04;5.151695686523742878648590703961e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.176886615356558918321638884663e-01;1.823113384643437473453531083578e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.759000000000000000000000000000e+03;5.074509094048172528346185572445e+02;1.463369085736769825700775982114e+00;nan;3.646226769286878832687648355204e-01;3.646226769286803337521973844559e-01;nan;nan;1.119165390777132314606423513226e-03;nan;1.000000000000000000000000000000e+00;nan;8.188760173448835161594261400353e-04;5.153353142683809728907817770960e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.178926980760113929491694761964e-01;1.821073019239881907171962893699e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.760000000000000000000000000000e+03;5.076137054426586132649390492588e+02;1.462102113898686717163855064427e+00;nan;3.642146038479767700124511975446e-01;3.642146038479666669829271086201e-01;nan;nan;1.120703528902650212423219855395e-03;nan;1.000000000000000000000000000000e+00;nan;8.192914993311416335317054482346e-04;5.155011439070539935869419423398e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.180967863719165178437719987414e-01;1.819032136280830380670181511960e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.761000000000000000000000000000e+03;5.077765840803056676122650969774e+02;1.460833989508026897752301920264e+00;nan;3.638064272561665202232461524545e-01;3.638064272561534195915555756073e-01;nan;nan;1.122245509089056948043294781314e-03;nan;1.000000000000000000000000000000e+00;nan;8.197071921250168816813763683626e-04;5.156670576110061077201862644870e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.183009264364995427598614696763e-01;1.816990735635000686620799115190e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.762000000000000000000000000000e+03;5.079395453596548577479552477598e+02;1.459564711850633411671651629149e+00;nan;3.633981471270005259022184418427e-01;3.633981471269908114507529717230e-01;nan;nan;1.123791345699912992694979863018e-03;nan;1.000000000000000000000000000000e+00;nan;8.201230958333644320210065181698e-04;5.158330554228719222464860649779e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.185051182828918525657968530140e-01;1.814948817171077033449932969233e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.763000000000000000000000000000e+03;5.081025893226520793177769519389e+02;1.458294280212160121124043143936e+00;nan;3.629897634342158507791964439093e-01;3.629897634342029721921107920934e-01;nan;nan;1.125341053170683105685845326605e-03;nan;1.000000000000000000000000000000e+00;nan;8.205392105633676439607748775984e-04;5.159991373853075380395694082836e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.187093619242284958659183757845e-01;1.812906380757710878004473897818e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.764000000000000000000000000000e+03;5.082657160112476617541688028723e+02;1.457022693877641161819269655098e+00;nan;3.625812761515425641789533983683e-01;3.625812761515304627479849841620e-01;nan;nan;1.126894646008724191338368214588e-03;nan;1.000000000000000000000000000000e+00;nan;8.209555364219610525122750033233e-04;5.161653035409906387087630719179e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.189136573736476298890352154558e-01;1.810863426263520092884817813683e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.765000000000000000000000000000e+03;5.084289254673995515076967421919e+02;1.455749952131828006685054788250e+00;nan;3.621726852527044071550221815414e-01;3.621726852526963025269424178987e-01;nan;nan;1.128452138794097583257558525816e-03;nan;1.000000000000000000000000000000e+00;nan;8.213720735162833479561794725043e-04;5.163315539326204905989925464382e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.191180046442907425330304249655e-01;1.808819953557088966444865718586e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.766000000000000000000000000000e+03;5.085922177331190141558181494474e+02;1.454476054259086659214972314658e+00;nan;3.617639907114181818670317625219e-01;3.617639907114086339490199861757e-01;nan;nan;1.130013546179940491995252749291e-03;nan;1.000000000000000000000000000000e+00;nan;8.217888219535590893852217142523e-04;5.164978886029182980621499154950e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.193224037493027633871633952367e-01;1.806775962506969035459292172163e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.767000000000000000000000000000e+03;5.087555928504111761867534369230e+02;1.453200999543355687038115320320e+00;nan;3.613551925013941401587658219796e-01;3.613551925013844257073003518599e-01;nan;nan;1.131578882892815118149654196600e-03;nan;1.000000000000000000000000000000e+00;nan;8.222057818409963560191133780108e-04;5.166643075946266705500420357566e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.195268547018318416874649301462e-01;1.804731452981677697344764510490e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.768000000000000000000000000000e+03;5.089190508613183965280768461525e+02;1.451924787268229932735152942769e+00;nan;3.609462905963359280470115209027e-01;3.609462905963259915509411257517e-01;nan;nan;1.133148163733308216166717485862e-03;nan;1.000000000000000000000000000000e+00;nan;8.226229532859345239606541078103e-04;5.168308109505101555214423569851e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.197313575150296793836446340720e-01;1.802686424849699597938723627522e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.769000000000000000000000000000e+03;5.090825918079065104393521323800e+02;1.450647416716780657708341095713e+00;nan;3.605372849699403081658033443091e-01;3.605372849699294834913132490328e-01;nan;nan;1.134721403576332719384534009066e-03;nan;1.000000000000000000000000000000e+00;nan;8.230403363956233057929789964646e-04;5.169973987133546167171971319476e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.199359122020509760275785993144e-01;1.800640877979486353943627818808e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.770000000000000000000000000000e+03;5.092462157322350435606495011598e+02;1.449368887171812003700210880197e+00;nan;3.601281755958976593667841825663e-01;3.601281755958877228707137874153e-01;nan;nan;1.136298617371782598145513176746e-03;nan;1.000000000000000000000000000000e+00;nan;8.234579312775044263039703196227e-04;5.171640709259681223386451165425e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.201405187760540949071241811907e-01;1.798594812239455165148172000045e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.771000000000000000000000000000e+03;5.094099226764350873963849153370e+02;1.448089197915636505697989377950e+00;nan;3.597189624478914216076930188137e-01;3.597189624478762670634068854270e-01;nan;nan;1.137879820144877419246798311292e-03;nan;1.000000000000000000000000000000e+00;nan;8.238757380389920715463292211211e-04;5.173308276311797904156719596358e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.203451772502005079346076854563e-01;1.796548227497990479761824644811e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.772000000000000000000000000000e+03;5.095737126826034000259824097157e+02;1.446808348230341323414904763922e+00;nan;3.593096454995985400415747790248e-01;3.593096454995893807016216214834e-01;nan;nan;1.139465026996731335240387039676e-03;nan;1.000000000000000000000000000000e+00;nan;8.242937567876909218944625479253e-04;5.174976688718412098921817232622e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.205498876376552397360342183674e-01;1.794501123623443716859071628278e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.773000000000000000000000000000e+03;5.097375857929004610014089848846e+02;1.445526337397323723976683140791e+00;nan;3.589002247246891319498729444604e-01;3.589002247246800836322222494346e-01;nan;nan;1.141054253104657311562730725996e-03;nan;1.000000000000000000000000000000e+00;nan;8.247119876310072487252122996892e-04;5.176645946908251971763093024492e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.207546499515864235618778366188e-01;1.792453500484132156156391602053e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.774000000000000000000000000000e+03;5.099015420494749264435085933656e+02;1.444243164697840198229528141383e+00;nan;3.584907000968268198093369392154e-01;3.584907000968186041589547130570e-01;nan;nan;1.142647513722897878798989701465e-03;nan;1.000000000000000000000000000000e+00;nan;8.251304306766383232785155854572e-04;5.178316051310265066831561853178e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.209594642051656343539889348904e-01;1.790405357948340048235280619338e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.775000000000000000000000000000e+03;5.100655814945290558171109296381e+02;1.442958829412688048776658433781e+00;nan;3.580810715896683982251147426723e-01;3.580810715896591833740103538730e-01;nan;nan;1.144244824182963837441717735999e-03;nan;1.000000000000000000000000000000e+00;nan;8.255490860322881388477789244007e-04;5.179987002353615643812645430444e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.211643304115677777232917833317e-01;1.788356695884318336986495978636e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.776000000000000000000000000000e+03;5.102297041702609021740499883890e+02;1.441673330822198284550950120320e+00;nan;3.576713391768640559753578145319e-01;3.576713391768538974346824943495e-01;nan;nan;1.145846199894077479738974112422e-03;nan;1.000000000000000000000000000000e+00;nan;8.259679538056266447781927908522e-04;5.181658800467687342461431398988e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.213692485839712009720869900775e-01;1.786307514160284104498543911177e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.777000000000000000000000000000e+03;5.103939101189099574185092933476e+02;1.440386668206338871556226877146e+00;nan;3.572615028320572094777674010402e-01;3.572615028320462737809748432483e-01;nan;nan;1.147451656343767599846583671308e-03;nan;1.000000000000000000000000000000e+00;nan;8.263870341044222359722093429468e-04;5.183331446082079629888994531939e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.215742187355574710494465762167e-01;1.784257812644421681280704206074e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.778000000000000000000000000000e+03;5.105581993827206588321132585406e+02;1.439098840844697635432680726808e+00;nan;3.568515625288847248341994600196e-01;3.568515625288732895370458209072e-01;nan;nan;1.149061209098346542784030432927e-03;nan;1.000000000000000000000000000000e+00;nan;8.268063270365187678034857299281e-04;5.185004939626610465097655833233e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.217792408795114855735164383077e-01;1.782207591204881258484249428875e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
5.779000000000000000000000000000e+03;5.107225720039666043703618925065e+02;1.437809848016464941977687885810e+00;nan;3.564415182409766402749085045798e-01;3.564415182409653715112085592409e-01;nan;nan;1.150674873803399179614248559744e-03;nan;1.000000000000000000000000000000e+00;nan;8.272258327098151731160413646649e-04;5.186679281531318075337821937865e+00;8.000000000000000444089209850063e-01;2.000000000000000111022302462516e-01;nan;nan;8.219843150290215838538188108942e-01;1.780156849709780275681225703011e-01;1.000000000000000000000000000000e+00;0.000000000000000000000000000000e+00
