DeltaOmega,RewardStd,RewardMean,WeightMax,ConfortViolation,ITERATIONS,NormDeltaOmega,Omega,TimestepsStd,WeightMean,Traj,WeightMin,OmegaBefore,Epsilon,LossReg,DualBefore,ReturnsMean,Eta,Wins,Primal,WeightMedian,ReturnsStd,DualReg,TimestepsMean,DualAfter,NormDeltaVar
-0.003349564046681408,0.08813833142482991,7.796928059167872,1.0,0,692,0.003349564046681408,6.60441144747119,8.837974059330781,0.0077679055146997085,501,0.0077679055146997085,6.607761011517871,0.001,0.0,7.800849695896265,1561.574609563493,1.6605524466144164,99.20159680638723,7.800430903767077,0.851561100298901,69.83343103831777,0.0,200.28169014084506,7.800435206818239,0.014948965742456214
-0.0038222950263282485,0.07694751482583943,7.7991878631109115,1.0,0,693,0.0038222950263282485,6.600589152444861,0.22428019618232853,0.007002148804566987,500,0.007002148804566987,6.60441144747119,0.001,0.0,7.802893555684824,1567.5580716345644,1.6321825901084708,99.8,7.802499137959741,0.8338272753513808,2.9864420057959453,0.0,200.98991935483872,7.802502390554445,0.023030930015599308
-0.0038161625239245822,0.08179501947950128,7.800731599976001,1.0,0,694,0.0038161625239245822,6.596772989920937,2.086504588608192,0.007790954707468234,500,0.007790954707468234,6.600589152444861,0.001,0.0,7.804580370282325,1567.110249060452,1.6635789513805068,99.6,7.804150394627178,0.8488995839063737,17.040655492875583,0.0,200.89314516129033,7.804154801408143,0.031592827536595224
-0.00372793931184745,0.08770070171109728,7.804093847585663,1.0,0,695,0.00372793931184745,6.593045050609089,6.213242538019333,0.007344627059512542,501,0.007344627059512542,6.596772989920937,0.001,0.0,7.807979673676309,1565.1997933922187,1.649287001760669,99.20159680638723,7.807574684586055,0.8350605131169482,49.27199420148982,0.0,200.56136820925553,7.807578571140899,0.10213035156506747
-0.004466631692783274,0.0985348636503096,7.806234926523011,1.0,0,696,0.004466631692783274,6.588578418916306,13.163585637179638,0.008750804324916721,503,0.008750804324916721,6.593045050609089,0.001,0.0,7.810414182793154,1558.5535584858387,1.7030460373573808,98.60834990059642,7.809953319201779,0.8582106510648113,103.9366394250267,0.0,199.65531062124248,7.8099589860159,0.23899564139515408
-0.0034058047884961695,0.08792363608628657,7.808629160243347,1.0,0,697,0.0034058047884961695,6.58517261412781,8.710383476632645,0.007408419369764663,502,0.007408419369764663,6.588578418916306,0.001,0.0,7.812532922713661,1564.302974437586,1.6549555182166213,99.20318725099602,7.812120935720639,0.8311145005280419,68.96805342736076,0.0,200.3273092369478,7.812125032339766,0.024032505552416563
-0.0038063774346142054,0.08839830435463762,7.811131580357662,1.0,0,698,0.0038063774346142054,6.581366236693196,7.192883564950027,0.0078064079841870145,500,0.0078064079841870145,6.58517261412781,0.001,0.0,7.815071471834855,1566.0041976854532,1.6661627511771362,99.2,7.814645492108487,0.8495478658496061,57.042260511639554,0.0,200.48185483870967,7.814649997971246,0.02910245927288986
-0.0036971742251212802,0.07617847401790172,7.8150993496362595,1.0,0,699,0.0036971742251212802,6.5776690624680745,0.1794241569458628,0.006660820174590664,500,0.006660820174590664,6.581366236693196,0.001,0.0,7.818746427914399,1570.7719063897644,1.6135959604276158,99.8,7.81837487939285,0.8462958346942918,2.7073685028066716,0.0,200.99193548387098,7.818377481723809,0.1744885977145204
-0.0045109144811963375,0.09145841672937828,7.816937664980802,1.0,0,700,0.0045109144811963375,6.573158147986878,10.526321422339729,0.007756416434128166,502,0.007756416434128166,6.5776690624680745,0.001,0.0,7.820916900595628,1563.7151985646526,1.665464541612728,99.00398406374502,7.820495739631543,0.848910901947903,83.17637922508176,0.0,200.0421686746988,7.8205002217302,0.09175222047627632
-0.003746386894937892,0.08030093820873109,7.819788230869705,1.0,0,701,0.003746386894937892,6.56941176109194,5.355020507383266,0.006921930886976412,500,0.006921930886976412,6.573158147986878,0.001,0.0,7.823519698862672,1569.1055772703885,1.6267398373746806,99.6,7.823135599779298,0.8483799861040495,42.85043839633217,0.0,200.65927419354838,7.823138662530403,0.02167121897869336
-0.004470667525734662,0.07210462305024684,7.823373935175587,1.0,0,702,0.004470667525734662,6.564941093566206,0.0,0.5923941798801221,500,0.5923941798801221,6.56941176109194,0.001,0.0,7.8269566647709174,1572.4988368547085,1.6069801527759946,100.0,7.8265896005051525,0.8192382696817543,2.046724083302405,0.0,201.0,7.826591972918104,0.022967541482093956
-0.0034940099592812857,0.09100771942859716,7.825244117253086,1.0,0,703,0.0034940099592812857,6.561447083606924,9.305356668330344,0.007410327327259192,501,0.007410327327259192,6.564941093566206,0.001,0.0,7.829181168076156,1566.4543699138783,1.651859355388113,99.00199600798403,7.82877674056948,0.8470443996898533,73.75523388934828,0.0,200.1790744466801,7.8287807246014856,0.028710126343771198
-0.003733184925208022,0.08789595134956901,7.827499084804624,1.0,0,704,0.003733184925208022,6.557713898681716,7.6292570647501154,0.007243832380437546,501,0.007243832380437546,6.561447083606924,0.001,0.0,7.831392027659378,1569.3075857849208,1.6510411640001101,99.20159680638723,7.830985301878036,0.8310840680473649,60.598916849000595,0.0,200.48692152917505,7.830989257737384,0.009022262400573978
-0.0038665482940460905,0.07570954897415283,7.830727350745557,1.0,0,705,0.0038665482940460905,6.55384735038767,1.25596909862104,0.006300679704272776,500,0.006300679704272776,6.557713898681716,0.001,0.0,7.834340711676097,1573.546767820644,1.6029790871271177,99.8,7.833981651924846,0.8348838017248699,10.459064653609428,0.0,200.94354838709677,7.833983896100527,0.1899664934287449
-0.004173942505077299,0.08374836620460284,7.833300229359972,1.0,0,706,0.004173942505077299,6.549673407882593,7.87537848347561,0.006794334781041195,501,0.006794334781041195,6.55384735038767,0.001,0.0,7.8370768205594965,1570.1498836462079,1.6274742559823034,99.40119760479041,7.836695188382952,0.8377781607862615,62.45788077737121,0.0,200.4446680080483,7.836698276071617,0.0031512733771888366
