Iterations, Omega_mean, Omega_std, Omega_low, Omega_sup, Ret_mean, Ret_std, Rets_low, Rets_sup, Ts_mean, Ts_std, Ts_low, Ts_sup
4.480000000000000000e+02,3.710236403634288305e+00,6.223212643950951639e-01,3.418981086475930464e+00,4.001491720792646589e+00,1.702661161686263313e+03,1.700157188492062232e+02,1.623091355946997737e+03,1.782230967425528888e+03,1.843329214278319910e+02,1.779674120413250193e+01,1.760037901569711778e+02,1.926620526986928041e+02
4.580000000000000000e+02,3.653759750344156565e+00,6.193193703500763370e-01,3.363909362845413753e+00,3.943610137842899377e+00,1.720023471415059248e+03,1.639927997010422587e+02,1.643272478605836795e+03,1.796774464224281701e+03,1.857127962504805794e+02,1.679345636328486790e+01,1.778532167388791549e+02,1.935723757620820038e+02
4.680000000000000000e+02,3.596552206382200634e+00,6.153122067083164337e-01,3.308577229196683511e+00,3.884527183567717756e+00,1.715528211051789640e+03,1.847130959854430614e+02,1.629079821076178632e+03,1.801976601027400648e+03,1.848218006603899255e+02,1.925568410489811910e+01,1.758098630938267490e+02,1.938337382269531020e+02
4.780000000000000000e+02,3.537161222065177579e+00,6.050010604353549537e-01,3.254012009882109258e+00,3.820310434248245901e+00,1.737656323811315360e+03,1.735254064926322712e+02,1.656443933692892642e+03,1.818868713929738078e+03,1.866760832000167625e+02,1.783804805256035309e+01,1.783276197290079210e+02,1.950245466710256039e+02
4.880000000000000000e+02,3.476300454532196937e+00,5.917391342759084072e-01,3.199358014848626475e+00,3.753242894215767400e+00,1.738468919253173908e+03,1.759730154506124222e+02,1.656111012881134002e+03,1.820826825625213814e+03,1.863207846451121270e+02,1.818546290783380925e+01,1.778097260168310072e+02,1.948318432733932468e+02
4.980000000000000000e+02,3.419999827184329710e+00,5.816520317766987747e-01,3.147778296789423891e+00,3.692221357579235530e+00,1.742716711713237601e+03,1.690798991814822614e+02,1.663584883060278116e+03,1.821848540366197085e+03,1.863518440673894361e+02,1.716356359280183597e+01,1.783190490404539048e+02,1.943846390943249673e+02
5.080000000000000000e+02,3.369424655809995617e+00,5.727910685730865925e-01,3.101350183849136855e+00,3.637499127770854379e+00,1.738116220906751551e+03,1.720650449271176115e+02,1.657587301039571457e+03,1.818645140773931644e+03,1.855091102423771758e+02,1.739928667054294564e+01,1.773659934191331899e+02,1.936522270656211617e+02
5.180000000000000000e+02,3.320112607168990593e+00,5.631226740622016225e-01,3.056563083126177194e+00,3.583662131211803992e+00,1.755576072766375091e+03,1.475335179758490938e+02,1.686528260923867037e+03,1.824623884608883145e+03,1.870236202376443373e+02,1.488440418494203321e+01,1.800575046481146728e+02,1.939897358271740018e+02
5.280000000000000000e+02,3.273670539659053524e+00,5.559185631819262285e-01,3.013492643293655515e+00,3.533848436024451534e+00,1.764166516524443750e+03,1.468082057475575084e+02,1.695458161253928665e+03,1.832874871794958835e+03,1.876361045661495268e+02,1.494171230196363176e+01,1.806431679522489731e+02,1.946290411800500806e+02
5.380000000000000000e+02,3.227411666696220038e+00,5.514725385575804939e-01,2.969314573906313370e+00,3.485508759486126706e+00,1.756370623861485001e+03,1.503315061739094460e+02,1.686013313233291910e+03,1.826727934489678091e+03,1.865072911882062101e+02,1.526761022202294171e+01,1.793618296526956044e+02,1.936527527237168158e+02
5.480000000000000000e+02,3.179990357562101355e+00,5.454914440944553800e-01,2.924692503147095834e+00,3.435288211977106876e+00,1.762705038799293561e+03,1.507239882754726921e+02,1.692164040893306719e+03,1.833246036705280403e+03,1.868684246778785223e+02,1.533097098010021497e+01,1.796933093947860698e+02,1.940435399609709748e+02
