ITERATIONS,ReturnsStd,NormDeltaOmega,ConfortViolation,DeltaOmega,Traj,ReturnsMean,NormDeltaVar,RewardMean,RewardStd,TimestepsStd,TimestepsMean,OmegaBefore,Wins,Omega
1541,10.782754646318402,0.026034379459744628,0,0.026034379459744628,250,-96.5367351826833,0.0004157045410949604,-17.903697177797348,8.54669785000258,0.4881966816765555,5.392,25.24921595698361,0.0,25.275250336443353
1542,10.717666155589763,0.002697047524389262,0,0.002697047524389262,250,-96.55741115409776,0.00041955787249605314,-17.960827967652115,8.58970479499426,0.4843800161030593,5.376,25.275250336443353,0.0,25.277947383967742
1543,10.435792417181569,0.0012996327403023145,0,-0.0012996327403023145,250,-95.74980765871395,0.0004223649018092871,-17.930675591519467,8.610788695665368,0.4737087712930804,5.34,25.277947383967742,0.0,25.27664775122744
1544,10.619261943029374,0.005147163338424576,0,0.005147163338424576,250,-96.20567214778549,0.0004256004781599626,-17.93543477773779,8.58947000805609,0.48114862568649197,5.364,25.27664775122744,0.0,25.281794914565864
1545,10.319927374319446,0.0009382917320195361,0,-0.0009382917320195361,250,-95.22706561103475,0.00042740951018024236,-17.9132930043331,8.626335717348743,0.46491289506745237,5.316,25.281794914565864,0.0,25.280856622833845
1546,10.69152645589942,0.011189133309937205,0,-0.011189133309937205,250,-96.45876457708698,0.0004315548010686653,-17.955838528869506,8.591075684521778,0.48333839077813795,5.372,25.280856622833845,0.0,25.269667489523908
1547,10.587477471828263,0.020961823321922424,0,-0.020961823321922424,250,-96.14038311619164,0.0004339524518308624,-17.936638641080535,8.593737396162616,0.48000000000000004,5.36,25.269667489523908,0.0,25.248705666201985
1548,10.513860202064278,0.024540208459235657,0,-0.024540208459235657,250,-95.86589842950323,0.0004362726536869067,-17.885428811474483,8.569316036040018,0.48,5.36,25.248705666201985,0.0,25.22416545774275
1549,10.597056905695142,0.034537165157523475,0,-0.034537165157523475,250,-96.05891089320457,0.00043922705368062433,-17.854816151153265,8.535164298537909,0.48538644398046393,5.38,25.22416545774275,0.0,25.189628292585226
1550,10.734652863544529,0.03217726356192685,0,-0.03217726356192685,250,-96.1723874368901,0.0004427441230458681,-17.796518770705056,8.483931254736833,0.4906974628016737,5.404,25.189628292585226,0.0,25.1574510290233
1551,10.45647151109282,0.021084018796774018,0,-0.021084018796774018,250,-94.89087156978057,0.0004445017716994596,-17.690319084597423,8.472188288270782,0.48114862568649197,5.364,25.1574510290233,0.0,25.136367010226525
1552,10.307707479211437,0.0354729590822771,0,-0.0354729590822771,250,-94.2242206268188,0.0004467940122619199,-17.644985136108392,8.473685458621624,0.4737087712930804,5.34,25.136367010226525,0.0,25.100894051144248
1553,10.176845015683936,0.03679221142741085,0,-0.03679221142741085,250,-93.68880553881985,0.0004480721413002143,-17.571043799478595,8.446262354691717,0.47093099282166595,5.332,25.100894051144248,0.0,25.064101839716837
1554,10.595315261774031,0.0323395370045958,0,-0.0323395370045958,250,-94.85392325663051,0.00045088098412548674,-17.539556815205348,8.358018762014371,0.4914631217090455,5.408,25.064101839716837,0.0,25.03176230271224
1555,10.491952035419704,0.02610479471771754,0,-0.02610479471771754,250,-94.1682567870785,0.00045287552850465463,-17.464439315111,8.337326999650857,0.4881966816765555,5.392,25.03176230271224,0.0,25.005657507994524
1556,10.309019824676755,0.032103037298952586,0,-0.032103037298952586,250,-93.41753534466956,0.00045456507468753966,-17.402670518753645,8.33064526318734,0.4822613399392492,5.368,25.005657507994524,0.0,24.97355447069557
1557,10.285268250028391,0.03757615507966605,0,-0.03757615507966605,250,-93.04022722271915,0.00045614190542744826,-17.332382120476744,8.297057946601987,0.4822613399392492,5.368,24.97355447069557,0.0,24.935978315615905
1558,9.91550254257734,0.030351166252550854,0,-0.030351166252550854,250,-91.85045878388678,0.00045690523768242725,-17.226267588875988,8.280155864406227,0.47093099282166595,5.332,24.935978315615905,0.0,24.905627149363355
1559,10.251671395988279,0.02220260956987019,0,-0.02220260956987019,250,-92.5997349680445,0.00045944296885035884,-17.19905924369326,8.218182887894548,0.4863578929142612,5.384,24.905627149363355,0.0,24.883424539793484
1560,10.149222713421741,0.013300661075508202,0,-0.013300661075508202,250,-92.20462542875178,0.0004609564751374932,-17.151158003860075,8.202533921344765,0.4843800161030593,5.376,24.883424539793484,0.0,24.870123878717976
1561,10.418592139882703,0.007623128139858437,0,-0.007623128139858437,250,-93.4786958381194,0.00046426178140294077,-17.17095808929453,8.149046950625962,0.4968541033341679,5.444,24.870123878717976,0.0,24.862500750578118
1562,10.118584857195682,0.008740326103691132,0,0.008740326103691132,250,-91.77977008094723,0.0004655228842355903,-17.097572667836666,8.184766487352228,0.4822613399392492,5.368,24.862500750578118,0.0,24.87124107668181
1563,10.12701213075272,0.02986278920226937,0,0.02986278920226937,250,-91.74725358508653,0.00046640212263580324,-17.104260549046703,8.192011629758017,0.48114862568649197,5.364,24.87124107668181,0.0,24.901103865884078
1564,10.469140422044909,0.0323930803540442,0,0.0323930803540442,250,-94.00449822164457,0.0004701527302626132,-17.24220436934053,8.175491210079471,0.49769066698100745,5.452,24.901103865884078,0.0,24.933496946238122
1565,10.532331645551269,0.03862842224647167,0,0.03862842224647167,250,-94.1731126787893,0.000473957001291742,-17.298514452385987,8.20966803841699,0.4968541033341679,5.444,24.933496946238122,0.0,24.972125368484594
1566,10.352681919309855,0.03043539893966951,0,0.03043539893966951,250,-93.20208351470622,0.00047578395858293327,-17.33669708234863,8.291516721051126,0.4843800161030593,5.376,24.972125368484594,0.0,25.002560767424264
1567,10.695005494060648,0.02975155118292605,0,0.02975155118292605,250,-96.30704448710506,0.00048094501613040483,-17.484939086257274,8.239217186229228,0.49993599590347565,5.508,25.002560767424264,0.0,25.03231231860719
1568,10.445998837799078,0.028393273901446747,0,0.028393273901446747,250,-94.15050717087976,0.00048380969766068376,-17.46114747234417,8.335614338608757,0.4881966816765555,5.392,25.03231231860719,0.0,25.060705592508636
1569,10.334328649248388,0.01869133685671187,0,0.01869133685671187,250,-93.71142276354932,0.00048625469403202297,-17.49653150925118,8.386860988658777,0.4788152044369518,5.356,25.060705592508636,0.0,25.07939692936535
1570,10.167501368604109,0.02097583667650582,0,0.02097583667650582,250,-93.4823460023063,0.0004882305830906418,-17.519180285289785,8.416887217116576,0.47233886141201636,5.336,25.07939692936535,0.0,25.100372766041854
1571,10.60952786862689,0.02215016778758283,0,0.02215016778758283,250,-95.48604425607252,0.0004934067616624191,-17.617351338758766,8.383400867067984,0.4935585071701227,5.42,25.100372766041854,0.0,25.122522933829437
1572,10.62244543872501,0.013162847334715622,0,0.013162847334715622,250,-95.71953099863772,0.0004978191484092451,-17.673473227222622,8.414300172320301,0.49289349762397966,5.416,25.122522933829437,0.0,25.135685781164153
1573,10.611895581646149,0.011807460793949787,0,0.011807460793949787,250,-95.13414557095308,0.0005008341426726891,-17.669789296239433,8.443043848236732,0.4863578929142612,5.384,25.135685781164153,0.0,25.147493241958102
1574,9.954813154402984,0.014201106196249924,0,0.014201106196249924,250,-93.52289879517085,0.0005022409143503846,-17.63252239727957,8.502959346751569,0.45998260836688154,5.304,25.147493241958102,0.0,25.161694348154352
1575,10.58688749483068,0.016710062168712625,0,0.016710062168712625,250,-95.59924996002476,0.0005058011557461016,-17.7298312240402,8.463812799961671,0.48819668167655544,5.392,25.161694348154352,0.0,25.178404410323065
1576,10.486273513003711,0.01152874379284441,0,0.01152874379284441,250,-95.24933268305756,0.0005094732955338976,-17.743914434250666,8.493779227510782,0.4822613399392492,5.368,25.178404410323065,0.0,25.18993315411591
1577,10.244930102126888,0.013034481746910132,0,0.013034481746910132,250,-94.61456303264382,0.000511964453166836,-17.74466673530454,8.529526169638398,0.47093099282166595,5.332,25.18993315411591,0.0,25.20296763586282
1578,10.531212515702974,0.008655789678662984,0,0.008655789678662984,250,-95.60565213437798,0.0005151952955697148,-17.797031298283315,8.515120758534652,0.48333839077813795,5.372,25.20296763586282,0.0,25.211623425541482
1579,10.257835317553855,0.017171613087359816,0,0.017171613087359816,250,-94.61456324325083,0.0005172290825973638,-17.771330436373184,8.550043346159692,0.46799999999999997,5.324,25.211623425541482,0.0,25.228795038628842
1580,10.381004634986624,0.01343439026394222,0,0.01343439026394222,250,-95.29607977612042,0.0005199513887018759,-17.832350257507564,8.559892770680682,0.4750410508577127,5.344,25.228795038628842,0.0,25.242229428892784
1581,10.525400325422764,0.008292553459330776,0,-0.008292553459330776,250,-95.47420922895341,0.0005228246956366764,-17.86568286469937,8.575685659692347,0.4750410508577127,5.344,25.242229428892784,0.0,25.233936875433454
1582,10.441342115552596,1.9490902214869266e-05,0,-1.9490902214869266e-05,250,-95.5878620246486,0.0005260959187393127,-17.846874911248804,8.55476723114701,0.4788152044369518,5.356,25.233936875433454,0.0,25.23391738453124
1583,10.316587338976916,0.006278271842148797,0,0.006278271842148797,250,-95.03433759809154,0.0005291770727209012,-17.823394148179208,8.567211322924344,0.47093099282166595,5.332,25.23391738453124,0.0,25.240195656373388
1584,10.71061711773899,0.01276300110651718,0,0.01276300110651718,250,-96.27398946663524,0.0005339068961045786,-17.881498786522148,8.54436756885496,0.4863578929142612,5.384,25.240195656373388,0.0,25.252958657479905
1585,10.394850161667124,0.009880590869677519,0,0.009880590869677519,250,-95.47178672004381,0.0005375240059615359,-17.878611745326555,8.58577145203356,0.4737087712930804,5.34,25.252958657479905,0.0,25.262839248349582
1586,10.526884166086507,0.002206293657909697,0,-0.002206293657909697,250,-95.95034984399427,0.0005415294258418156,-17.914553742343966,8.587180423781396,0.4788152044369518,5.356,25.262839248349582,0.0,25.260632954691673
1587,10.691025837930647,0.012827954518851215,0,0.012827954518851215,250,-96.66230023633481,0.0005454367821617421,-17.926984465195627,8.558420904558863,0.4881966816765555,5.392,25.260632954691673,0.0,25.273460909210524
1588,10.580582952494725,0.0033680986823476644,0,0.0033680986823476644,250,-96.06225387216679,0.0005488075499205014,-17.935446951487453,8.597115617258012,0.4788152044369518,5.356,25.273460909210524,0.0,25.27682900789287
1589,10.703902608978579,0.005609070302668329,0,-0.005609070302668329,250,-96.52776403817373,0.0005531252901388557,-17.955313251148386,8.58715839113208,0.4843800161030593,5.376,25.27682900789287,0.0,25.271219937590203
1590,10.720026723074039,0.010738013049948592,0,-0.010738013049948592,250,-96.83069482986329,0.0005576683045069777,-17.958214916517672,8.57285076124902,0.4881966816765555,5.392,25.271219937590203,0.0,25.260481924540255
1591,10.32979775518603,0.033385789049265924,0,-0.033385789049265924,250,-95.33334245536477,0.0005605469810473676,-17.89289460498588,8.60447499279035,0.4694848240358787,5.328,25.260481924540255,0.0,25.22709613549099
1592,10.475488884584568,0.007461377767054245,0,-0.007461377767054245,250,-95.44467806349236,0.0005634419555253812,-17.820141535379456,8.542101349505716,0.4788152044369518,5.356,25.22709613549099,0.0,25.219634757723934
1593,10.531949643393164,0.019641819770079394,0,-0.019641819770079394,250,-95.65929692015733,0.0005664751158852918,-17.833575115614714,8.540451830381757,0.48114862568649197,5.364,25.219634757723934,0.0,25.199992937953855
1594,10.793999030529212,0.020653157615015516,0,-0.020653157615015516,250,-96.88694032036796,0.0005719008404262267,-17.83632921950809,8.476443243620816,0.495354418573207,5.432,25.199992937953855,0.0,25.17933978033884
1595,10.48586922644767,0.018239530677938376,0,-0.018239530677938376,250,-95.23774757718138,0.0005749624442267137,-17.741756255063596,8.493099189005656,0.48226133993924913,5.368,25.17933978033884,0.0,25.1611002496609
1596,10.499608832389608,0.019722940409277356,0,-0.019722940409277356,250,-94.97546226192502,0.000578239081238204,-17.7060891614327,8.479638377904587,0.4811486256864919,5.364,25.1611002496609,0.0,25.141377309251624
1597,10.33242372321959,0.017690039759422405,0,-0.017690039759422405,250,-94.32132272896834,0.0005802895526094761,-17.649948115450663,8.472241601233897,0.4750410508577127,5.344,25.141377309251624,0.0,25.1236872694922
1598,10.449676800913702,0.002204627706841933,0,-0.002204627706841933,250,-94.92529902169167,0.0005837534408999694,-17.63099907535135,8.424201681940747,0.4863578929142612,5.384,25.1236872694922,0.0,25.12148264178536
1599,10.483387122504972,0.0008919217193970042,0,0.0008919217193970042,250,-94.85675625459335,0.0005868775527488749,-17.631367333567535,8.428433351045518,0.48538644398046393,5.38,25.12148264178536,0.0,25.122374563504756
1600,10.44331465589089,0.008514989764410785,0,0.008514989764410785,250,-94.7738985685744,0.0005900449691665199,-17.62907339445208,8.431153699962602,0.4843800161030593,5.376,25.122374563504756,0.0,25.130889553269167
1601,10.497274183204908,0.004243132305280284,0,0.004243132305280284,250,-95.05246003731011,0.0005938927104134953,-17.667743501358753,8.446387218786477,0.48538644398046393,5.38,25.130889553269167,0.0,25.135132685574447
1602,10.143942618783386,0.0008592996747616155,0,-0.0008592996747616155,250,-93.71744249118716,0.0005955064920984363,-17.6160606186442,8.479205724311125,0.46647615158762407,5.32,25.135132685574447,0.0,25.134273385899686
1603,10.144297874700742,0.0005534917306064813,0,0.0005534917306064813,250,-93.82187589709675,0.0005969106862743004,-17.622441002459947,8.478512279746948,0.46799999999999997,5.324,25.134273385899686,0.0,25.134826877630292
1604,10.521120034293515,0.013434253376839678,0,0.013434253376839678,250,-95.02006405217837,0.0006003425526384525,-17.661721942784084,8.442878114062202,0.48538644398046393,5.38,25.134826877630292,0.0,25.148261131007132
1605,10.758449795711803,0.0017088427691227537,0,0.0017088427691227537,250,-96.05358478173737,0.0006055388955584775,-17.722063612866673,8.433300745676219,0.4935585071701227,5.42,25.148261131007132,0.0,25.149969973776255
1606,10.688750860788621,0.002074614058717117,0,-0.002074614058717117,250,-95.991054448294,0.0006104653073423827,-17.72360680359933,8.437770985102079,0.49289349762397966,5.416,25.149969973776255,0.0,25.147895359717538
1607,10.480055348590462,0.0016210316294476002,0,-0.0016210316294476002,250,-94.9040610448415,0.0006131610760923657,-17.679594084359444,8.462768475737484,0.48226133993924913,5.368,25.147895359717538,0.0,25.14627432808809
1608,10.671755139735358,0.0028890740696212447,0,-0.0028890740696212447,250,-95.61081721506433,0.0006180397223765139,-17.70570689167858,8.444489090882538,0.4898979485566356,5.4,25.14627432808809,0.0,25.14338525401847
1609,10.712503110552085,0.010089303561766627,0,-0.010089303561766627,250,-95.66895509232984,0.0006224868357227265,-17.703359565568064,8.439778346095569,0.49069746280167376,5.404,25.14338525401847,0.0,25.133295950456702
1610,10.540520832573293,0.00782999201907586,0,-0.00782999201907586,250,-95.12312091303693,0.0006261093171384562,-17.6677416257498,8.441858020747548,0.4863578929142612,5.384,25.133295950456702,0.0,25.125465958437626
1611,10.285357355447148,0.008093200243894927,0,-0.008093200243894927,250,-94.05548173240348,0.0006280782954833207,-17.61338609221039,8.45858849772404,0.4737087712930804,5.34,25.125465958437626,0.0,25.11737275819373
1612,10.475763725744118,0.0008072774146690165,0,0.0008072774146690165,250,-94.83725985902447,0.0006309324890122186,-17.62774346822016,8.426890558828756,0.48538644398046393,5.38,25.11737275819373,0.0,25.1181800356084
1613,10.528535874293567,0.01031220501551644,0,0.01031220501551644,250,-95.11124439041208,0.0006343675452647028,-17.63932574006159,8.420656397331834,0.4881966816765555,5.392,25.1181800356084,0.0,25.128492240623917
