ITERATIONS,ReturnsMean,NormDeltaOmega,TimestepsStd,NormDeltaVar,TimestepsMean,DeltaOmega,Wins,OmegaBefore,Omega,RewardMean,ReturnsStd,Traj,ConfortViolation,RewardStd
1660,-84.967340313511,0.006489645968883906,0.380820167533181,0.16627444998424631,5.176,-0.006489645968883906,0.0,24.58603261654195,24.579542970573065,-16.415637618529946,7.7691379172352795,250,0,8.036836771485492
1661,-85.81056879364867,0.0057650654428371695,0.41424630354415964,0.17293716439387746,5.22,-0.0057650654428371695,0.0,24.579542970573065,24.57377790513023,-16.438806282308175,8.436074501017021,250,0,8.006107770267823
1662,-84.58316689675551,0.015590892914755017,0.36660605559646714,0.15474263973273428,5.16,-0.015590892914755017,0.0,24.57377790513023,24.558187012215473,-16.392086607898356,7.499209994487112,250,0,8.040751822991707
1663,-84.23245549044454,0.003631953487346351,0.36285534307765127,0.1520654009211746,5.156,-0.003631953487346351,0.0,24.558187012215473,24.554555058728127,-16.3367834543143,7.326723979838214,250,0,8.017307939989205
1664,-84.70064726840825,0.00594836935205123,0.38418745424597095,0.1604710058626376,5.18,-0.00594836935205123,0.0,24.554555058728127,24.548606689376076,-16.351476306642517,7.785272054700767,250,0,8.001563147811027
1665,-84.49477174443075,0.009227833379039652,0.3773804446443933,0.16200209992426248,5.172,0.009227833379039652,0.0,24.548606689376076,24.557834522755115,-16.336962827616155,7.666970974086383,250,0,8.002183713489817
1666,-84.38964631635208,0.012456602905075442,0.3702755730533679,0.1646310894628057,5.164,0.012456602905075442,0.0,24.557834522755115,24.57029112566019,-16.34191446869715,7.506288956678459,250,0,8.012035521285705
1667,-85.329487867144,0.0006754504298243091,0.39999999999999997,0.16291256587069403,5.2,0.0006754504298243091,0.0,24.57029112566019,24.570966576090015,-16.40951689752769,8.096924504999102,250,0,8.010707319638463
1668,-84.4612504632716,0.005094366066224154,0.36660605559646725,0.16598762178625184,5.16,-0.005094366066224154,0.0,24.570966576090015,24.56587221002379,-16.3684593921069,7.396769481685298,250,0,8.028720892403541
1669,-84.73811806442515,0.003306067292442094,0.38082016753318093,0.1689697167810978,5.176,-0.003306067292442094,0.0,24.56587221002379,24.56256614273135,-16.371352021720472,7.773977886127962,250,0,8.014912133957118
1670,-84.86789747365678,0.0018927219227933278,0.38748419322599476,0.15961051707493157,5.184,-0.0018927219227933278,0.0,24.56256614273135,24.560673420808556,-16.371122197850458,7.860658835042216,250,0,8.007325706238893
1671,-85.15544512608683,0.014814636550969595,0.3969685126052191,0.17144550500729192,5.196,-0.014814636550969595,0.0,24.560673420808556,24.545858784257586,-16.388653796398543,8.121597463237272,250,0,8.00463827329087
1672,-83.45404183461915,0.024932819942470985,0.32496153618543844,0.17091006509874193,5.12,-0.024932819942470985,0.0,24.545858784257586,24.520925964315115,-16.299617545824052,6.591641807427893,250,0,8.034074427226756
1673,-83.09788347996302,0.005904302250772986,0.3370459909270544,0.16108160388426485,5.12,-0.005904302250772986,0.0,24.520925964315115,24.515021662064342,-16.230055367180274,6.818975069607112,250,0,7.999667009272507
1674,-83.40996983214885,0.009731734190413732,0.33849076796864047,0.15750681219344315,5.132,-0.009731734190413732,0.0,24.515021662064342,24.50528992787393,-16.25291695871957,6.855998350816709,250,0,7.999222044322749
1675,-84.2018271811654,0.007565919136297339,0.38418745424597095,0.16720318326732628,5.18,-0.007565919136297339,0.0,24.50528992787393,24.49772400873763,-16.25517899250297,7.726241327746424,250,0,7.954599719568805
1676,-83.66406828318937,0.011615290639579001,0.36285534307765127,0.16534875654522274,5.156,-0.011615290639579001,0.0,24.49772400873763,24.486108718098052,-16.226545438942857,7.357232734242416,250,0,7.963427942478195
1677,-83.60213692472675,0.013709733349088538,0.36660605559646725,0.1552430612073139,5.16,-0.013709733349088538,0.0,24.486108718098052,24.472398984748963,-16.20196452029588,7.365128092553044,250,0,7.947532068418733
1678,-82.1763429149548,0.01547006191136191,0.2945912422323515,0.14643868819051625,5.096,-0.01547006191136191,0.0,24.472398984748963,24.4569289228376,-16.12565598802096,5.917592342868892,250,0,7.971326642112459
1679,-83.77735239608687,0.029284866555176592,0.3841874542459709,0.15939187754071776,5.18,-0.029284866555176592,0.0,24.4569289228376,24.427644056282425,-16.17323405329862,7.645842968569655,250,0,7.914484899676098
1680,-82.60987214098944,0.028234298043209094,0.34698703145794946,0.14065129634279497,5.14,-0.028234298043209094,0.0,24.427644056282425,24.399409758239216,-16.07195956050378,7.0157615219634915,250,0,7.902898859186091
1681,-81.97940233493539,0.018737872910580933,0.3295815528818323,0.13941036930270487,5.124,-0.018737872910580933,0.0,24.399409758239216,24.380671885328635,-15.999102719542426,6.618728656276154,250,0,7.882175991911447
1682,-82.70360595912003,0.025855618537644176,0.37386628625753354,0.13080068949010223,5.168,-0.025855618537644176,0.0,24.380671885328635,24.35481626679099,-16.003019728931896,7.43019096012204,250,0,7.8421938271048095
1683,-82.49021972995119,0.02626320886417588,0.3773804446443933,0.11412958552415163,5.172,-0.02626320886417588,0.0,24.35481626679099,24.328553057926815,-15.949385098598452,7.487124147401617,250,0,7.8123059323178365
1684,-81.83727704295033,0.025501839253195158,0.35902089075707,0.10423049685535304,5.152,-0.025501839253195158,0.0,24.328553057926815,24.30305121867362,-15.8845646434298,7.058626132051761,250,0,7.799176152478672
1685,-81.46534535800556,0.03448341702922164,0.3510897321198671,0.09236622756436136,5.144,-0.03448341702922164,0.0,24.30305121867362,24.268567801644398,-15.836964494169045,6.952719246691538,250,0,7.783337667512627
1686,-81.69293336627551,0.04597464270338136,0.3773804446443933,0.09423411037494882,5.172,-0.04597464270338136,0.0,24.268567801644398,24.222593158941017,-15.795230735938803,7.401274124141961,250,0,7.7368618963339495
1687,-80.85840621201437,0.04873128535778548,0.3628553430776512,0.09697745608702295,5.156,-0.04873128535778548,0.0,24.222593158941017,24.17386187358323,-15.682390653998132,7.064039288083277,250,0,7.696265706929786
1688,-81.44374046117704,0.039573818169682085,0.408724846320847,0.11082870127690853,5.212,-0.039573818169682085,0.0,24.17386187358323,24.13428805541355,-15.62619732562875,7.837366267817856,250,0,7.617810199803585
1689,-80.30828683729604,0.01870767385389982,0.3911828217087248,0.12048604430871902,5.176,-0.01870767385389982,0.0,24.13428805541355,24.11558038155965,-15.515511367329216,7.513663709895269,250,0,7.596487992348984
1690,-79.92965981037693,0.01731322191930218,0.3702755730533679,0.13093457949461454,5.164,-0.01731322191930218,0.0,24.11558038155965,24.098267159640347,-15.478245509368113,7.128967084295685,250,0,7.588842207519323
1691,-80.73972269604747,0.01102820886876188,0.4115142767875739,0.14341773846885592,5.216,-0.01102820886876188,0.0,24.098267159640347,24.087238950771585,-15.479241314426275,7.882927779113807,250,0,7.542539479530358
1692,-80.05830846518941,0.012698434973046346,0.38748419322599476,0.13855091551946483,5.184,-0.012698434973046346,0.0,24.087238950771585,24.07454051579854,-15.443346540352897,7.443908795056514,250,0,7.553746472094432
1693,-79.77530107097884,0.022596041242351816,0.3773804446443933,0.12305165112124435,5.172,-0.022596041242351816,0.0,24.07454051579854,24.051944474556187,-15.424458830429009,7.239345354355847,250,0,7.555556105701087
1694,-79.96791068455894,0.001157420789432706,0.39999999999999997,0.1219828390919545,5.2,-0.001157420789432706,0.0,24.051944474556187,24.050787053766754,-15.37844436241518,7.588220617248677,250,0,7.507860311196143
1695,-78.87469892096141,0.014555425811369815,0.35108973211986705,0.11628212200662538,5.144,0.014555425811369815,0.0,24.050787053766754,24.065342479578124,-15.333339603608364,6.648597213603161,250,0,7.536455235775198
1696,-79.19226697262228,0.019724680936601402,0.35902089075706994,0.1170710096190458,5.152,0.019724680936601402,0.0,24.065342479578124,24.085067160514726,-15.371169831642524,6.852973667490945,250,0,7.547551355162268
1697,-80.14292239981829,0.02328943046845211,0.39387307600291743,0.11644924736512205,5.192,0.02328943046845211,0.0,24.085067160514726,24.108356590983178,-15.435847919841734,7.532538652710307,250,0,7.542936502988472
1698,-79.12332977875379,0.026177167850427452,0.3295815528818323,0.09680674074815764,5.124,0.026177167850427452,0.0,24.108356590983178,24.134533758833605,-15.44171151029543,6.289780445466383,250,0,7.607612815225063
1699,-80.47699891308027,0.021737498805322275,0.38418745424597095,0.08492556718702925,5.18,0.021737498805322275,0.0,24.134533758833605,24.156271257638927,-15.536100176270322,7.390424795313289,250,0,7.6029991892081
1700,-80.48683152338155,0.005681707936989966,0.37386628625753354,0.0857152861221591,5.168,0.005681707936989966,0.0,24.156271257638927,24.161952965575917,-15.574077307155873,7.249106210912409,250,0,7.632408114364216
1701,-80.2382596110156,0.0009937713350218758,0.36285534307765127,0.07994081116210405,5.156,0.0009937713350218758,0.0,24.161952965575917,24.16294673691094,-15.562113966449884,7.014558887814448,250,0,7.637021181551639
1702,-80.64542348249867,1.9158198217184008e-05,0.380820167533181,0.07091617535177988,5.176,-1.9158198217184008e-05,0.0,24.16294673691094,24.162927578712722,-15.580645958751676,7.355742657281249,250,0,7.628147284637112
1703,-80.86325364230866,0.002638624407307333,0.3907121702737195,0.09112544252620577,5.188,0.002638624407307333,0.0,24.162927578712722,24.16556620312003,-15.586594765286943,7.554294013988583,250,0,7.6203192096948955
1704,-80.97533342710445,0.011946032689905905,0.3907121702737195,0.09520587710939456,5.188,-0.011946032689905905,0.0,24.16556620312003,24.153620170430123,-15.608198424653905,7.579024216000289,250,0,7.631013925842305
1705,-80.3497587533197,0.018520214238638033,0.37027557305336795,0.10382799392762312,5.164,-0.018520214238638033,0.0,24.153620170430123,24.135099956191485,-15.559596970046425,7.097873064482915,250,0,7.629089579799309
1706,-80.58148820848683,0.03537875183608108,0.38748419322599476,0.10195936845082564,5.184,-0.03537875183608108,0.0,24.135099956191485,24.099721204355404,-15.544268558735885,7.497547658728167,250,0,7.60333361155164
1707,-79.52213687925538,0.016074099752955817,0.35902089075706994,0.10038838577141228,5.152,-0.016074099752955817,0.0,24.099721204355404,24.08364710460245,-15.435197375631867,6.8729702770869965,250,0,7.578772020399652
1708,-79.84581004281006,0.010147515676486307,0.380820167533181,0.10316338760224544,5.176,-0.010147515676486307,0.0,24.08364710460245,24.073499588925962,-15.426161136555264,7.250920098217235,250,0,7.5528172132650635
1709,-79.58414184715205,0.0009393679055129667,0.37386628625753354,0.1017867595473311,5.168,-0.0009393679055129667,0.0,24.073499588925962,24.07256022102045,-15.399408252157903,7.133444941896453,250,0,7.546799989366531
1710,-80.0060897577548,0.0067435428289748245,0.39387307600291743,0.11404067618921744,5.192,0.0067435428289748245,0.0,24.07256022102045,24.079303763849424,-15.409493404806392,7.5462608646090885,250,0,7.530057076465164
1711,-80.21779741616152,0.006543765340868646,0.3969685126052191,0.1189955715164386,5.196,0.006543765340868646,0.0,24.079303763849424,24.085847529190293,-15.438375176320537,7.635931702196881,250,0,7.540601963946724
1712,-79.37419128694022,0.0011431419368861384,0.355099985919459,0.10404226439821537,5.148,-0.0011431419368861384,0.0,24.085847529190293,24.084704387253407,-15.418452075940213,6.818732401340023,250,0,7.574288619792264
1713,-80.05030037045384,0.013010947329163969,0.3907121702737195,0.12111373092688421,5.188,0.013010947329163969,0.0,24.084704387253407,24.09771533458257,-15.429895985052784,7.4840939707391225,250,0,7.543792945910355
1714,-79.21903890545082,0.036320198274911064,0.34698703145794946,0.10135335614755961,5.14,0.036320198274911064,0.0,24.09771533458257,24.13403553285748,-15.412264378492376,6.625619872663024,250,0,7.5786352373627395
1715,-80.16825340714443,0.029576635758335357,0.3702755730533679,0.1074392397354904,5.164,0.029576635758335357,0.0,24.13403553285748,24.163612168615817,-15.524448762034167,7.090756586368355,250,0,7.611943571048073
1716,-80.49692989926695,0.026153977775777548,0.37386628625753354,0.1121233642001287,5.168,0.026153977775777548,0.0,24.163612168615817,24.189766146391595,-15.576031327257533,7.2270296016095426,250,0,7.63338919797595
1717,-79.92012759713269,0.0364883637723068,0.3295815528818323,0.10782715448326297,5.124,0.0364883637723068,0.0,24.189766146391595,24.2262545101639,-15.597214597410753,6.358568972889103,250,0,7.684353556831264
1718,-80.72502136546076,0.03526170597719869,0.35509998591945907,0.11172070475788584,5.148,0.03526170597719869,0.0,24.2262545101639,24.2615162161411,-15.680851081091834,6.89882304943575,250,0,7.702991585697697
1719,-80.76987151086432,0.035236460584105345,0.33849076796864047,0.11947417186210661,5.132,0.035236460584105345,0.0,24.2615162161411,24.296752676725205,-15.738478470550335,6.623927146499292,250,0,7.746277887937765
1720,-81.94118089266863,0.04071334983553854,0.3773804446443933,0.1148868290086169,5.172,0.04071334983553854,0.0,24.296752676725205,24.337466026560744,-15.843229097577076,7.366443368767455,250,0,7.760465246895527
1721,-81.70423266093584,0.03435104803021005,0.3583294573433784,0.1390793179286321,5.14,0.03435104803021005,0.0,24.337466026560744,24.371817074590954,-15.895765109131487,7.162771261163783,250,0,7.816489356077894
1722,-81.7195016739184,0.04063960274947931,0.3295815528818323,0.12998975057073286,5.124,0.04063960274947931,0.0,24.371817074590954,24.412456677340433,-15.948380498422798,6.518932749049202,250,0,7.857102618243236
1723,-82.80684765588376,0.03147779949631513,0.36285534307765127,0.1439564035689965,5.156,0.03147779949631513,0.0,24.412456677340433,24.44393447683675,-16.060288529069773,7.305855835486604,250,0,7.881867365463124
1724,-82.43016040061413,0.03578166270248673,0.3295815528818323,0.1322974676167803,5.124,0.03578166270248673,0.0,24.44393447683675,24.479716139539235,-16.087072677715483,6.579614436075487,250,0,7.925463366143536
1725,-82.71525409647302,0.04343604190862749,0.32496153618543844,0.11813233380085006,5.12,0.04343604190862749,0.0,24.479716139539235,24.523152181447863,-16.155323065717386,6.543566227403164,250,0,7.963203062297772
1726,-83.53106926679655,0.032035734816265204,0.34278856457005685,0.11543714930316454,5.136,0.032035734816265204,0.0,24.523152181447863,24.555187916264128,-16.263837474064747,6.925940455988183,250,0,8.000748027617666
1727,-83.42945303131984,0.029741118332353267,0.32022492095400695,0.10382661698971794,5.116,0.029741118332353267,0.0,24.555187916264128,24.58492903459648,-16.307555322775574,6.486039430770427,250,0,8.042009655928098
1728,-83.97002141446082,0.013501988211384486,0.33408980828513757,0.09667884725394554,5.128,0.013501988211384486,0.0,24.58492903459648,24.598431022807866,-16.374809168186587,6.79393427065534,250,0,8.062985324450247
1729,-84.65636956823873,0.013867567959167104,0.36285534307765127,0.09930292354958016,5.156,0.013867567959167104,0.0,24.598431022807866,24.612298590767033,-16.41900107995321,7.442472617941348,250,0,8.057982864598427
1730,-84.258134875419,0.001768094931200892,0.33408980828513757,0.09480715657641726,5.128,0.001768094931200892,0.0,24.612298590767033,24.614066685698234,-16.43099354044832,6.863351208384331,250,0,8.090779210361358
1731,-84.59912231353202,0.004527100110731652,0.35108973211986705,0.106294973898507,5.144,-0.004527100110731652,0.0,24.614066685698234,24.609539585587502,-16.446174633268278,7.191237734967847,250,0,8.082815881545569
1732,-84.41876083831579,0.013800993867345568,0.34698703145794946,0.10668585563776126,5.14,-0.013800993867345568,0.0,24.609539585587502,24.595738591720156,-16.423883431578947,7.107847642583982,250,0,8.075387367527249
1733,-83.98574628434376,0.013283829656778323,0.3295815528818323,0.11614467425137424,5.124,-0.013283829656778323,0.0,24.595738591720156,24.582454762063378,-16.390660867358267,6.720067455469522,250,0,8.07474642606874
1734,-84.17713005595053,0.013862351822005792,0.34698703145794946,0.12416203387012034,5.14,-0.013862351822005792,0.0,24.582454762063378,24.568592410241372,-16.376873551741348,7.025614522505578,250,0,8.05266767437644
1735,-84.38117891776609,0.029355196625420632,0.36285534307765127,0.13269755533005176,5.156,-0.029355196625420632,0.0,24.568592410241372,24.53923721361595,-16.365628184205992,7.415617341743689,250,0,8.031335291060115
1736,-83.03016920479548,0.030358244004069945,0.3052605444534226,0.10314689218464826,5.104,-0.030358244004069945,0.0,24.53923721361595,24.50887896961188,-16.267666380249896,6.183186585019131,250,0,8.033814309587697
1737,-82.86105216835239,0.02180629737077666,0.31536645351083237,0.08619791620778988,5.112,-0.02180629737077666,0.0,24.50887896961188,24.487072672241105,-16.20912601102355,6.3552251889102545,250,0,7.997028086997352
1738,-82.77938790825385,0.014163251511849495,0.32496153618543844,0.08137741653634468,5.12,-0.014163251511849495,0.0,24.487072672241105,24.472909420729255,-16.167849200830826,6.5097191840445525,250,0,7.969125459811023
1739,-82.84202873891158,0.006058719497215037,0.3340898082851376,0.08899966885311862,5.128,-0.006058719497215037,0.0,24.472909420729255,24.46685070123204,-16.15484179775967,6.771064686444918,250,0,7.955101811330564
1740,-83.30753030807723,0.015948879565311103,0.35902089075706994,0.11559698245978059,5.152,-0.015948879565311103,0.0,24.46685070123204,24.45090182166673,-16.169939888990147,7.129476211257377,250,0,7.939571727423196
1741,-83.01354103283235,0.013976667779235896,0.35509998591945907,0.12113363753176917,5.148,-0.013976667779235896,0.0,24.45090182166673,24.436925153887493,-16.125396471024153,7.1144677285034845,250,0,7.9215768762652194
1742,-82.75692533344458,0.00300729889089979,0.3510897321198671,0.11481618415869094,5.144,0.00300729889089979,0.0,24.436925153887493,24.439932452778393,-16.088049248336812,6.989197160038819,250,0,7.906644987198512
1743,-82.86513768790546,0.01045930039929388,0.35108973211986705,0.09947171333148144,5.144,-0.01045930039929388,0.0,24.439932452778393,24.4294731523791,-16.109085864678356,7.044479685537759,250,0,7.916998309493732
1744,-82.13234630335673,0.012543759620932349,0.32022492095400695,0.08736703063705505,5.116,-0.012543759620932349,0.0,24.4294731523791,24.416929392758167,-16.054016087442676,6.426516859310859,250,0,7.9164949052992695
1745,-82.10438180206602,0.005814727243887319,0.32496153618543844,0.08404440196331196,5.12,-0.005814727243887319,0.0,24.416929392758167,24.41111466551428,-16.03601207071602,6.512112489023752,250,0,7.904134144669185
1746,-81.63607805142898,0.019205002746780053,0.2945912422323515,0.07800370711601784,5.096,-0.019205002746780053,0.0,24.41111466551428,24.3919096627675,-16.019638550123425,5.877979611603578,250,0,7.919180041982928
1747,-82.4161636012849,0.005776267016340597,0.35509998591945907,0.0793667120966107,5.148,-0.005776267016340597,0.0,24.3919096627675,24.38613339575116,-16.00935578890538,7.068564196617584,250,0,7.864429159276839
1748,-82.72925511266823,0.0032569087010543285,0.37386628625753354,0.10580279706631925,5.168,-0.0032569087010543285,0.0,24.38613339575116,24.382876487050105,-16.0079828004389,7.410622400076014,250,0,7.844800478542156
1749,-82.51628550378187,0.009033084328887497,0.36660605559646725,0.09235946284816081,5.16,0.009033084328887497,0.0,24.382876487050105,24.391909571378992,-15.99152819840734,7.26743842686804,250,0,7.844164803623626
1750,-82.39503056175093,0.0008585537697882728,0.35108973211986705,0.08897727832681468,5.144,-0.0008585537697882728,0.0,24.391909571378992,24.391051017609204,-16.01769645446169,6.961601493553543,250,0,7.8720564158475685
1751,-82.26740802749899,0.01152207235853453,0.35108973211986705,0.08600032214465335,5.144,0.01152207235853453,0.0,24.391051017609204,24.40257308996774,-15.992886475019242,7.027528027112003,250,0,7.860207408262225
1752,-81.87130424012095,0.020045068938685517,0.32022492095400695,0.08943955574803247,5.116,0.020045068938685517,0.0,24.40257308996774,24.422618158906424,-16.002991446466176,6.460371451977174,250,0,7.891631489261377
1753,-82.77614047760763,0.03701649812228425,0.35902089075707,0.07197884189920707,5.152,0.03701649812228425,0.0,24.422618158906424,24.459634657028708,-16.066797452951793,7.068787180649868,250,0,7.888962806490895
1754,-83.35361996217934,0.039605087363177915,0.36660605559646725,0.08833592983930821,5.16,0.039605087363177915,0.0,24.459634657028708,24.499239744391886,-16.15380231825181,7.347779566144065,250,0,7.923701692623529
1755,-83.3340940030463,0.03591477111620023,0.34698703145794946,0.09666064768733311,5.14,0.03591477111620023,0.0,24.499239744391886,24.535154515508086,-16.21285875545648,6.984521349352475,250,0,7.971847015143905
1756,-83.06737220867531,0.03004478656130516,0.31038041175306147,0.07982023505067819,5.108,0.03004478656130516,0.0,24.535154515508086,24.56519930206939,-16.26221069081349,6.247410999952502,250,0,8.027246211118007
1757,-84.46686648998912,0.014293299944124982,0.36660605559646725,0.10256527487671187,5.16,0.014293299944124982,0.0,24.56519930206939,24.579492602013516,-16.369547769377732,7.446753127814561,250,0,8.02928528560874
1758,-83.7597484118602,0.010459471958778721,0.3249615361854385,0.1023362581926334,5.12,0.010459471958778721,0.0,24.579492602013516,24.589952073972295,-16.359325861691445,6.593350313654327,250,0,8.063418982656804
1759,-84.05729656103256,0.002910788479884019,0.33408980828513757,0.09788527080133573,5.128,-0.002910788479884019,0.0,24.589952073972295,24.58704128549241,-16.39182850254145,6.815573701111428,250,0,8.07138488429298
1760,-83.62848483699567,0.00010329053701241264,0.3153664535108324,0.09190644498443708,5.112,0.00010329053701241264,0.0,24.58704128549241,24.587144576029424,-16.35924977249524,6.407159531053642,250,0,8.071122694910402
1761,-84.04833427346631,0.004404837722187693,0.33849076796864047,0.11542200147242856,5.132,0.004404837722187693,0.0,24.587144576029424,24.59154941375161,-16.377305976903024,6.894876705098368,250,0,8.06050074984264
1762,-84.03387046660382,0.00925235962348836,0.3340898082851376,0.11249588923843384,5.128,0.00925235962348836,0.0,24.59154941375161,24.6008017733751,-16.387260231397,6.769518260561519,250,0,8.06942158894801
1763,-83.97763559387833,0.0039704945463832075,0.32496153618543844,0.1287377200463125,5.12,0.0039704945463832075,0.0,24.6008017733751,24.604772267921483,-16.40188195192936,6.614228371401185,250,0,8.084239207794951
1764,-84.17178432842421,0.0022243462292905747,0.33408980828513757,0.1423583089574416,5.128,0.0022243462292905747,0.0,24.604772267921483,24.606996614150773,-16.414154510223135,6.7958597626995445,250,0,8.082601500153663
1765,-83.0967552757922,0.02039416825189022,0.2649981132008301,0.1164213150160002,5.076,0.02039416825189022,0.0,24.606996614150773,24.627390782402664,-16.370519163867655,5.391638473057771,250,0,8.112639536093265
1766,-84.11368851259964,0.005394907499855606,0.31536645351083237,0.1165799110427402,5.112,0.005394907499855606,0.0,24.627390782402664,24.63278568990252,-16.45416441952262,6.427163656430903,250,0,8.117785850735398
1767,-84.98185831110882,0.0019591501402196343,0.35902089075707,0.1162350196779001,5.152,-0.0019591501402196343,0.0,24.63278568990252,24.6308265397623,-16.4949259144233,7.301933030059166,250,0,8.098883114723652
1768,-84.08388021679717,0.003774120481395471,0.31536645351083237,0.11056916970364825,5.112,-0.003774120481395471,0.0,24.6308265397623,24.627052419280904,-16.448333375742795,6.425841478383303,250,0,8.11493459780476
1769,-84.49841010167009,0.012407288760321933,0.33849076796864047,0.11164838250578009,5.132,-0.012407288760321933,0.0,24.627052419280904,24.614645130520582,-16.465005865485207,6.943114300337686,250,0,8.103766881853995
1770,-83.90390112078128,0.026922378665659608,0.31038041175306147,0.10904067608745159,5.108,-0.026922378665659608,0.0,24.614645130520582,24.587722751854923,-16.425979076112235,6.368524416972226,250,0,8.107948171394074
1771,-83.40054275199864,0.024486674608411363,0.3,0.10570925380356301,5.1,-0.024486674608411363,0.0,24.587722751854923,24.56323607724651,-16.353047598431107,6.127604352215423,250,0,8.079949282894162
1772,-84.07735156265367,0.02200334939246673,0.35108973211986705,0.12724984080202673,5.144,-0.02200334939246673,0.0,24.56323607724651,24.541232727854045,-16.344741750127074,7.176608330010846,250,0,8.032971181573151
1773,-83.08204166062121,0.01640899707657084,0.31038041175306147,0.14356707990246698,5.108,-0.01640899707657084,0.0,24.541232727854045,24.524823730777474,-16.26508254906445,6.263924620938987,250,0,8.028554304314621
1774,-83.39498972008094,0.011951663066636087,0.33849076796864047,0.1417156660257943,5.132,-0.011951663066636087,0.0,24.524823730777474,24.512872067710838,-16.24999799689808,6.834651805046041,250,0,7.997778041185766
1775,-82.77688543657287,0.007665331455715574,0.30526054445342266,0.119677189381591,5.104,-0.007665331455715574,0.0,24.512872067710838,24.505206736255122,-16.218041817510354,6.101761420092991,250,0,8.009317953422931
1776,-82.92287892428041,0.009383998683045292,0.32022492095400695,0.12567033852918572,5.116,-0.009383998683045292,0.0,24.505206736255122,24.495822737572077,-16.20853770998444,6.452429969024071,250,0,7.993476514763177
1777,-83.45815866440363,0.009651923621920133,0.35509998591945907,0.13732032639962363,5.148,-0.009651923621920133,0.0,24.495822737572077,24.486170813950157,-16.211763532323936,7.137883230997538,250,0,7.963937254460405
1778,-82.71047800776398,0.007437107620958727,0.32022492095400695,0.12789561858882656,5.116,-0.007437107620958727,0.0,24.486170813950157,24.478733706329198,-16.16702072082955,6.439894701785039,250,0,7.972571200845759
1779,-82.49881511748015,0.012630152607727041,0.3103804117530615,0.1395092840422026,5.108,-0.012630152607727041,0.0,24.478733706329198,24.46610355372147,-16.15090350772908,6.250974029058345,250,0,7.972587805821419
1780,-82.0846627223282,0.03403387709209227,0.289025950392002,0.10869508325682217,5.092,-0.03403387709209227,0.0,24.46610355372147,24.43206967662938,-16.120318680740024,5.85519376620502,250,0,7.972355847737805
1781,-82.34664852424645,0.05531881956461859,0.32496153618543844,0.11697606469550363,5.12,-0.05531881956461859,0.0,24.43206967662938,24.37675085706476,-16.08332978989188,6.514411723006447,250,0,7.927252006837517
1782,-81.423808964119,0.06034794283891998,0.30526054445342266,0.11362707442511154,5.104,-0.06034794283891998,0.0,24.37675085706476,24.31640291422584,-15.952940627766262,6.008167531867465,250,0,7.87847092922494
1783,-81.39553313034239,0.0438074967216302,0.3427885645700568,0.10202612789762155,5.136,-0.0438074967216302,0.0,24.31640291422584,24.27259541750421,-15.848039939708405,6.735154377512495,250,0,7.796334977714524
1784,-80.91377679137476,0.038528936846436324,0.33849076796864047,0.08755305332076184,5.132,-0.038528936846436324,0.0,24.27259541750421,24.234066480657773,-15.766519250073019,6.6210042692455815,250,0,7.760186178278945
1785,-80.77677852486585,0.020212370279207192,0.3661912068851463,0.11291528786279692,5.148,-0.020212370279207192,0.0,24.234066480657773,24.213854110378566,-15.690904919360113,7.147905923370821,250,0,7.708004567591437
1786,-80.98893740712522,0.037013287167717124,0.38092518950576104,0.14285751862452,5.164,-0.037013287167717124,0.0,24.213854110378566,24.17684082321085,-15.683372851883277,7.362433959448676,250,0,7.689321727838276
1787,-80.63134448618509,0.03489417944886952,0.37386628625753354,0.14381358357428176,5.168,-0.03489417944886952,0.0,24.17684082321085,24.14194664376198,-15.60204034175408,7.199409015379407,250,0,7.645742608857182
1788,-79.81545345475845,0.022666029283275435,0.35108973211986705,0.14876034638912644,5.144,-0.022666029283275435,0.0,24.14194664376198,24.119280614478704,-15.516223455435156,6.766371987499388,250,0,7.625752336741881
1789,-79.39377456362685,0.013958931925134976,0.33849076796864047,0.13045618152020838,5.132,-0.013958931925134976,0.0,24.119280614478704,24.10532168255357,-15.470337989794794,6.52116835273041,250,0,7.614234248967034
1790,-79.33035982938797,0.018970243265592046,0.34278856457005685,0.12115042120907316,5.136,-0.018970243265592046,0.0,24.10532168255357,24.086351439287977,-15.445942334382394,6.625769309694952,250,0,7.598787744746872
1791,-78.7863493752306,0.018770287429454413,0.32022492095400695,0.11598753657090916,5.116,-0.018770287429454413,0.0,24.086351439287977,24.067581151858523,-15.39999010461896,6.142707797694402,250,0,7.594689265953243
1792,-79.57139485909975,0.021408938986656523,0.37386628625753354,0.12393405479762507,5.168,-0.021408938986656523,0.0,24.067581151858523,24.046172212871866,-15.396941729701966,7.14892160586432,250,0,7.545355820239647
1793,-78.64358698864524,0.010925141519738446,0.33849076796864047,0.12388678505828588,5.132,-0.010925141519738446,0.0,24.046172212871866,24.035247071352128,-15.324159584693149,6.440946384899199,250,0,7.542390376367477
1794,-78.72247005036401,0.012209861212145512,0.3623037399751761,0.1590879924816276,5.144,0.012209861212145512,0.0,24.035247071352128,24.047456932564273,-15.303746121765942,6.828101117661414,250,0,7.521853026159016
1795,-78.17726106585125,0.025039566626926302,0.31038041175306147,0.1335014993514306,5.108,0.025039566626926302,0.0,24.047456932564273,24.0724964991912,-15.304867084152557,5.877630047442067,250,0,7.554879634666506
