ITERATIONS,Traj,DeltaOmega,OmegaBefore,NormDeltaOmega,RewardStd,TimestepsMean,ReturnsMean,ReturnsStd,TimestepsStd,RewardMean,ConfortViolation,Wins,NormDeltaVar,Omega
1223,250,-0.03816326928091485,23.077611443474964,0.03816326928091485,6.4521681748544175,5.516,-75.58647607930928,8.33618679278029,0.499743934430424,-13.703131994073471,0,0.0,0.062397991282404926,23.03944817419405
1224,250,-0.023673115068785222,23.03944817419405,0.023673115068785222,6.4006985396414295,5.544,-75.5925372786929,8.307113597089243,0.49806023732074817,-13.63501754666178,0,0.0,0.05623900544664247,23.015775059125264
1225,250,-0.03666449402422245,23.015775059125264,0.03666449402422245,6.393744240055184,5.528,-75.16377117111132,8.257438847364806,0.4992153843783262,-13.596919531677157,0,0.0,0.05068195986865682,22.979110565101042
1226,250,-0.028011117112342276,22.979110565101042,0.028011117112342276,6.351545383170753,5.548,-75.09907906932663,8.260242385213372,0.4976906669810074,-13.536243523670986,0,0.0,0.04566413658925314,22.9510994479887
1227,250,-0.042852019301129474,22.9510994479887,0.042852019301129474,6.331588786055051,5.548,-74.86389779789965,8.217783292664937,0.4976906669810074,-13.493853244033827,0,0.0,0.041136676666566424,22.90824742868757
1228,250,-0.0341548875294464,22.90824742868757,0.0341548875294464,6.289537351696965,5.54,-74.19124980714383,8.104219602296306,0.49839743177508444,-13.391922347859897,0,0.0,0.03704976783522866,22.874092541158124
1229,250,-0.007389405572940433,22.874092541158124,0.007389405572940433,6.248105599133996,5.56,-74.13120263643593,8.00302083942561,0.49638694583963433,-13.332950114466897,0,0.0,0.03336009903324858,22.866703135585183
1230,250,-0.004656644655646858,22.866703135585183,0.004656644655646858,6.249636850192864,5.556,-74.06444104023196,8.0349874444574,0.4968541033341679,-13.33053294460618,0,0.0,0.030029242092593906,22.862046490929536
1231,250,-0.001895677086498182,22.862046490929536,0.001895677086498182,6.247592192983769,5.544,-73.78105542363527,8.081490509994165,0.4980602373207482,-13.30827118030939,0,0.0,0.02702184416064151,22.86015081384304
1232,250,-0.0024052788617900944,22.86015081384304,0.0024052788617900944,6.253313364477229,5.536,-73.67753839729666,8.11575214092649,0.4987023160162784,-13.30880390124578,0,0.0,0.024304458976837674,22.857745534981248
1233,250,0.0013833344891338584,22.857745534981248,0.0013833344891338584,6.242776478826068,5.548,-73.8120427936957,8.070186993307269,0.4976906669810074,-13.30426149850319,0,0.0,0.021854300001552186,22.859128869470382
1234,250,-0.0009099128118847943,22.859128869470382,0.0009099128118847943,6.247333493378826,5.548,-73.86650051903702,8.033056493404205,0.4976906669810074,-13.314077238470983,0,0.0,0.019631437578148527,22.858218956658497
1235,250,-0.0004751079499385469,22.858218956658497,0.0004751079499385469,6.223477645206467,5.592,-74.52953552953845,7.929152351805191,0.4914631217090455,-13.32788546665566,0,0.0,0.017627198044181253,22.85774384870856
1236,250,-0.009224118913486734,22.85774384870856,0.009224118913486734,6.248994836124006,5.54,-73.71282102685947,8.081974686815325,0.4983974317750845,-13.305563362249002,0,0.0,0.015816976495581603,22.848519729795072
1237,250,0.004503831442452366,22.848519729795072,0.004503831442452366,6.21915032454522,5.576,-74.13059733656962,8.006702846507535,0.49419024676737605,-13.294583453473747,0,0.0,0.014184719077304404,22.853023561237524
1238,250,0.025181937683065314,22.853023561237524,0.025181937683065314,6.243336401370205,5.536,-73.55812058793471,8.093058090075182,0.4987023160162784,-13.287232765161614,0,0.0,0.012707666437390946,22.87820549892059
1239,250,0.022699921071826168,22.87820549892059,0.022699921071826168,6.255544384289534,5.56,-74.219353694355,8.0902056384448,0.49638694583963433,-13.34880462128687,0,0.0,0.011374084394440908,22.900905419992416
1240,250,0.027729521172012994,22.900905419992416,0.027729521172012994,6.259758686251044,5.596,-75.04635938209418,8.025519823321716,0.49069746280167376,-13.410714685863862,0,0.0,0.010170155082149501,22.92863494116443
1241,250,0.044300925821637804,22.92863494116443,0.044300925821637804,6.293737801243643,5.564,-74.75961874792421,8.150350623054392,0.4958870839213299,-13.43630818618336,0,0.0,0.009084832963282028,22.972935866986067
1242,250,0.03840809638272802,22.972935866986067,0.03840809638272802,6.36499757882776,5.5,-74.21209236624429,8.232167079157989,0.5,-13.493107702953504,0,0.0,0.008102262538797483,23.011343963368795
1243,250,0.027888547551700782,23.011343963368795,0.027888547551700782,6.393500576737566,5.52,-74.98213403324233,8.230922466769409,0.49959983987187184,-13.58371993355839,0,0.0,0.007217494127590246,23.039232510920495
1244,250,0.020226320839412892,23.039232510920495,0.020226320839412892,6.394485059994059,5.564,-75.96220683261564,8.28725797537741,0.4958870839213299,-13.652445512691521,0,0.0,0.006416335455085682,23.05945883175991
1245,250,0.00635755628906054,23.05945883175991,0.00635755628906054,6.413002907119402,5.576,-76.44339262733367,8.242025581870823,0.49419024676737605,-13.709360227283657,0,0.0,0.0056939965632156146,23.06581638804897
1246,250,0.016640495872771055,23.06581638804897,0.016640495872771055,6.43371593985551,5.532,-75.71550001970965,8.310050293409157,0.49897494927100305,-13.686822129376292,0,0.0,0.005037166937205709,23.08245688392174
1247,250,0.004407065626807594,23.08245688392174,0.004407065626807594,6.455340425948583,5.524,-75.7991276585985,8.322015777180733,0.4994236678412428,-13.721782704308199,0,0.0,0.004447026411894037,23.086863949548547
1248,250,0.0038773411484456233,23.086863949548547,0.0038773411484456233,6.445865963870169,5.548,-76.21469668970809,8.341058346127895,0.4976906669810074,-13.73732817045928,0,0.0,0.003918729200898625,23.090741290696993
1249,250,-0.011330472490762133,23.090741290696993,0.011330472490762133,6.470332666378254,5.508,-75.62119403757633,8.363792487770787,0.49993599590347565,-13.729338060562153,0,0.0,0.0034423828231045406,23.07941081820623
1250,250,0.009378921090693382,23.07941081820623,0.009378921090693382,6.425829733057798,5.568,-76.42044724909533,8.196491210876156,0.495354418573207,-13.724936646748443,0,0.0,0.003018099215642793,23.088789739296924
1251,250,0.0017179836248679692,23.088789739296924,0.0017179836248679692,6.455509731683292,5.528,-75.88948805277363,8.36639889083472,0.4992153843783262,-13.728199720111006,0,0.0,0.0026346254059727834,23.090507722921792
1252,250,0.0010409307861642958,23.090507722921792,0.0010409307861642958,6.440447955796939,5.564,-76.50378746753331,8.329507679312778,0.4958870839213299,-13.749782075401384,0,0.0,0.002297623401774977,23.091548653707957
1253,250,0.021882492277281784,23.091548653707957,0.021882492277281784,6.4496663485468,5.54,-76.08500379051391,8.288404343659286,0.4983974317750845,-13.733755196843665,0,0.0,0.0019943024587393463,23.11343114598524
1254,250,0.016019792129455368,23.11343114598524,0.016019792129455368,6.478006090665693,5.524,-76.06695293877117,8.739816405055809,0.5228996079554852,-13.770266643513969,0,0.0,0.15242975688558688,23.129450938114694
1255,250,0.018341237272355926,23.129450938114694,0.018341237272355926,6.4834602518210565,5.544,-76.57021407724432,8.372560297590718,0.4980602373207481,-13.811366175549118,0,0.0,0.13781528220113468,23.14779217538705
1256,250,0.012588847911317202,23.14779217538705,0.012588847911317202,6.505468241344738,5.536,-76.65538917123017,8.403333763015342,0.4987023160162784,-13.84671047168175,0,0.0,0.12460199295187654,23.160381023298367
1257,250,0.0027445658809810425,23.160381023298367,0.0027445658809810425,6.529887122261516,5.512,-76.40580312314442,8.453622931150395,0.4998559792580259,-13.861720450497899,0,0.0,0.11265554168556997,23.163125589179348
1258,250,0.0008476389670732942,23.163125589179348,0.0008476389670732942,6.517154213097414,5.54,-76.8791399445756,8.438078391865893,0.4983974317750845,-13.877101073028083,0,0.0,0.1018574362658286,23.16397322814642
1259,250,0.0037996378160229938,23.16397322814642,0.0037996378160229938,6.544676210306929,5.484,-75.95225592221009,8.438595727364437,0.49974393443042403,-13.849791378958804,0,0.0,0.09209430611499865,23.167772865962444
1260,250,0.0025051663167019456,23.167772865962444,0.0025051663167019456,6.533724304627665,5.512,-76.45261537101959,8.422733797262042,0.49985597925802594,-13.870213238573946,0,0.0,0.08326337295763588,23.170278032279146
1261,250,0.0055607253110743216,23.170278032279146,0.0055607253110743216,6.52870546891625,5.524,-76.65871933236865,8.444788872419949,0.4994236678412428,-13.877393072478032,0,0.0,0.07527752151227908,23.17583875759022
1262,250,0.015579491564011505,23.17583875759022,0.015579491564011505,6.552500702233173,5.484,-76.04391310010865,8.421713655517229,0.49974393443042403,-13.866504941668245,0,0.0,0.06805749566423575,23.191418249154232
1263,250,-0.0022528303070643574,23.191418249154232,0.0022528303070643574,6.526232852671437,5.58,-77.88352430840649,8.408690369414995,0.4935585071701227,-13.957620843800445,0,0.0,0.061529124820348766,23.189165418847168
1264,250,0.02093620660145845,23.189165418847168,0.02093620660145845,6.5271839796824205,5.556,-77.35648964389424,8.415325380579295,0.4968541033341679,-13.923054291557635,0,0.0,0.05562326250968897,23.210101625448626
1265,250,0.001582857617357547,23.210101625448626,0.001582857617357547,6.557886186099399,5.552,-77.62757297324991,8.466642850313601,0.49728864857344174,-13.981911558582478,0,0.0,0.05028205866057791,23.211684483065984
1266,250,-0.004507943625728927,23.211684483065984,0.004507943625728927,6.558351919429956,5.544,-77.45677384952214,8.50042709654681,0.49806023732074817,-13.971279554387111,0,0.0,0.04545353672087576,23.207176539440255
1267,250,-0.006623857756459017,23.207176539440255,0.006623857756459017,6.567115084629037,5.516,-76.93182213475117,8.496843529478324,0.49974393443042403,-13.947030843863521,0,0.0,0.041088113012657725,23.200552681683796
1268,250,-0.012261665961499801,23.200552681683796,0.012261665961499801,6.570105704620049,5.5,-76.60772873706347,8.465046833087875,0.5,-13.928677952193361,0,0.0,0.03714226067335881,23.188291015722296
1269,250,-0.004116316093199401,23.188291015722296,0.004116316093199401,6.527340183653726,5.564,-77.53569181282539,8.393432466140974,0.4958870839213299,-13.935242957013909,0,0.0,0.033569858220296275,23.184174699629096
1270,250,0.01119181840339678,23.184174699629096,0.01119181840339678,6.549032584307062,5.504,-76.4473537010893,8.457034178179832,0.4999839997439918,-13.889417460226982,0,0.0,0.03034164049604246,23.195366518032493
1271,250,-0.008213361685310616,23.195366518032493,0.008213361685310616,6.555404574508884,5.528,-77.05880415291605,8.520376296265047,0.4992153843783262,-13.939725787430543,0,0.0,0.027422503011210023,23.187153156347183
1272,250,-0.010880616295313672,23.187153156347183,0.010880616295313672,6.556220810240957,5.496,-76.35326597993392,8.461584962417705,0.4999839997439918,-13.89251564409278,0,0.0,0.024782507836906716,23.17627254005187
1273,250,0.0010869493836018762,23.17627254005187,0.0010869493836018762,6.518349761891186,5.556,-77.25144616933126,8.370416498599438,0.4968541033341679,-13.904147978641335,0,0.0,0.022392563033970234,23.17735948943547
1274,250,-0.009597850112388784,23.17735948943547,0.009597850112388784,6.526728748365242,5.556,-77.35113855935056,8.415092070913797,0.4968541033341679,-13.922091173389232,0,0.0,0.020233261684373796,23.167761639323082
1275,250,-0.00018404205672695184,23.167761639323082,0.00018404205672695184,6.500383552415497,5.572,-77.39774307148767,8.38751922324882,0.49478884385159694,-13.890477938170795,0,0.0,0.018280536055190692,23.167577597266355
1276,250,0.004217986080941927,23.167577597266355,0.004217986080941927,6.4958674522756406,5.592,-77.78923365513701,8.301613980965152,0.4914631217090455,-13.910807162935804,0,0.0,0.01651370013626447,23.171795583347297
1277,250,0.011829097941987499,23.171795583347297,0.011829097941987499,6.528583412803565,5.532,-76.83754275222053,8.424741958154833,0.49897494927100305,-13.889649810596625,0,0.0,0.014916429507616054,23.183624681289285
1278,250,0.007090414171521786,23.183624681289285,0.007090414171521786,6.541520221628714,5.532,-76.98828300117442,8.423763447576928,0.49897494927100305,-13.916898590233988,0,0.0,0.013472384755180849,23.190715095460806
1279,250,0.007671567088724629,23.190715095460806,0.007671567088724629,6.544030066347683,5.532,-77.01935282182002,8.423141818414932,0.498974949271003,-13.92251497140637,0,0.0,0.012166227709536714,23.19838666254953
1280,250,0.022439827097329612,23.19838666254953,0.022439827097329612,6.550013382668966,5.524,-76.9085795139852,8.494160706789497,0.4994236678412428,-13.922624821503481,0,0.0,0.010983881676562696,23.22082648964686
1281,250,0.030323651402316187,23.22082648964686,0.030323651402316187,6.562623763128256,5.548,-77.59633494687168,8.460281540545802,0.4976906669810074,-13.986361742406574,0,0.0,0.009915695766384583,23.251150141049177
1282,250,0.025046685183106376,23.251150141049177,0.025046685183106376,6.595612269144725,5.536,-77.7145580183122,8.53179223474862,0.4987023160162784,-14.03803432411709,0,0.0,0.008948652560084563,23.276196826232283
1283,250,0.019521000558519574,23.276196826232283,0.019521000558519574,6.64687576796268,5.484,-77.13632022804791,8.58871588486556,0.49974393443042403,-14.065703907375621,0,0.0,0.00807517841193666,23.295717826790803
1284,250,0.027847082414787394,23.295717826790803,0.027847082414787394,6.650804141900106,5.5,-77.54712663146215,8.562419354994713,0.5,-14.099477569356754,0,0.0,0.007284853269446382,23.32356490920559
1285,250,0.01374679114709565,23.32356490920559,0.01374679114709565,6.66836167303617,5.532,-78.48008059419902,8.568543604458842,0.49897494927100305,-14.186565544866054,0,0.0,0.006569234679041261,23.337311700352686
1286,250,0.010391313207438913,23.337311700352686,0.010391313207438913,6.698487126162952,5.488,-77.83021374262202,8.682383840176472,0.4998559792580259,-14.181890259224126,0,0.0,0.005921604355734372,23.347703013560125
1287,250,0.00782440498653969,23.347703013560125,0.00782440498653969,6.6982944539195595,5.5,-78.10281688485385,8.619287957357995,0.5,-14.200512160882518,0,0.0,0.0053385284351385315,23.355527418546664
1288,250,0.002065512476640663,23.355527418546664,0.002065512476640663,6.689470833964543,5.536,-78.82321444824117,8.6197314153672,0.4987023160162784,-14.238297407558015,0,0.0,0.00480809735871159,23.357592931023305
1289,250,-0.00436344132848987,23.357592931023305,0.00436344132848987,6.683701596031199,5.552,-79.12375876458132,8.597292525835352,0.49728864857344174,-14.251397472006722,0,0.0,0.004328541043524191,23.353229489694815
1290,250,-0.01606032327358875,23.353229489694815,0.01606032327358875,6.694910981322228,5.524,-78.61083128962066,8.70397915910839,0.4994236678412428,-14.230780465173908,0,0.0,0.00389486639330861,23.337169166421226
1291,250,-0.008824220967955654,23.337169166421226,0.008824220967955654,6.674532576752195,5.532,-78.55263366042848,8.57175833179212,0.498974949271003,-14.19968070506661,0,0.0,0.0035043470784673677,23.32834494545327
1292,250,-0.016492083522528844,23.32834494545327,0.016492083522528844,6.680633287572647,5.512,-78.17078343417171,8.658211370445946,0.4998559792580259,-14.181927328405605,0,0.0,0.0031512069293482244,23.311852861930742
1293,250,-0.033774898854911584,23.311852861930742,0.033774898854911584,6.665453884350394,5.516,-78.08091815373695,8.63946118832851,0.49974393443042403,-14.155351369422942,0,0.0,0.002831625850932874,23.27807796307583
1294,250,-0.03289883829723195,23.27807796307583,0.03289883829723195,6.613908481263732,5.552,-78.29655804220035,8.496060418340015,0.49728864857344174,-14.102405987428016,0,0.0,0.002541735926712386,23.2451791247786
1295,250,-0.035500247778163185,23.2451791247786,0.035500247778163185,6.574213220306435,5.576,-78.36584113075648,8.444514225225701,0.49419024676737605,-14.054132197051013,0,0.0,0.0022798930107088395,23.209678877000435
1296,250,-0.03262092835046815,23.209678877000435,0.03262092835046815,6.544336729572866,5.572,-77.91850515347451,8.396488975155304,0.49478884385159694,-13.983938469754937,0,0.0,0.0020423616655456485,23.177057948649967
1297,250,-0.031339307621149004,23.177057948649967,0.031339307621149004,6.535433454297546,5.528,-76.82633563590507,8.39626696347662,0.4992153843783262,-13.897672871907574,0,0.0,0.0018295130966757397,23.145718641028818
