TimestepsMean,OmegaBefore,TimestepsStd,ConfortViolation,Theta,Wins,NormDeltaVar,Traj,ReturnsMean,RewardStd,Omega,DeltaOmega,RewardMean,ReturnsStd,ITERATIONS,NormDeltaOmega
500.0,[[0.99999987]],0.0,0,[[0.00692612]],0.0,0.13973766150562028,20,1495.9,2.9878307783407014,[[0.99999987]],[[1.49828072e-09]],2.9918,90.44661408809066,536,1.4982807217123195e-09
500.0,[[0.99999987]],0.0,0,[[0.00679802]],0.0,0.268524180243503,20,1500.8,3.0077229659661144,[[0.99999987]],[[-7.27405913e-10]],3.0016,82.56972810903521,537,7.274059132811317e-10
500.0,[[0.99999987]],0.0,0,[[0.00667419]],0.0,0.26441180169328504,20,1481.1,2.974453085863013,[[0.99999987]],[[8.02623745e-10]],2.9622,85.80553595194195,538,8.02623745244091e-10
500.0,[[0.99999987]],0.0,0,[[0.00657443]],0.0,0.21656170744434178,20,1510.9,3.013357721877706,[[0.99999987]],[[1.8588131e-09]],3.0218,91.6830954974798,539,1.8588131034391608e-09
500.0,[[0.99999987]],0.0,0,[[0.00646658]],0.0,0.23784566273059227,20,1449.1,2.93748817189108,[[0.99999988]],[[1.95571725e-09]],2.8982,67.51436884101044,540,1.9557172548090307e-09
500.0,[[0.99999988]],0.0,0,[[0.00637209]],0.0,0.21165370850171428,20,1466.4,2.963829306825884,[[0.99999988]],[[2.98618652e-09]],2.9328,63.253774590928565,541,2.9861865202818194e-09
500.0,[[0.99999988]],0.0,0,[[0.00627877]],0.0,0.21210636914969427,20,1477.9,2.9738268880350116,[[0.99999988]],[[3.35583217e-09]],2.9558,82.8262639505127,542,3.3558321677062963e-09
500.0,[[0.99999988]],0.0,0,[[0.00619342]],0.0,0.19673185945779892,20,1468.3,2.971864808499875,[[0.99999988]],[[2.02307637e-09]],2.9366,90.5169044985521,543,2.023076373092181e-09
500.0,[[0.99999988]],0.0,0,[[0.00613583]],0.0,0.13429402082077502,20,1491.2,2.9812229436927393,[[0.99999989]],[[3.23563321e-09]],2.9824,86.34442657172494,544,3.235633205811439e-09
500.0,[[0.99999989]],0.0,0,[[0.00606741]],0.0,0.1611788736062323,20,1492.1,2.9840493226486724,[[0.99999989]],[[2.8165229e-09]],2.9842,63.91705562680434,545,2.8165229037924178e-09
500.0,[[0.99999989]],0.0,0,[[0.005994]],0.0,0.17495246816891097,20,1478.4,2.9820351708187487,[[0.99999989]],[[3.01965208e-09]],2.9568,68.04292762660937,546,3.019652083935398e-09
500.0,[[0.99999989]],0.0,0,[[0.00591133]],0.0,0.19958208568334612,20,1485.5,2.983145822785068,[[0.9999999]],[[3.81337384e-09]],2.971,67.96727153564427,547,3.8133738389234395e-09
500.0,[[0.9999999]],0.0,0,[[0.00584867]],0.0,0.1531352018066059,20,1505.8,3.000244230058613,[[0.9999999]],[[3.68702402e-09]],3.0116,63.97780865268832,548,3.687024019427554e-09
500.0,[[0.9999999]],0.0,0,[[0.00574406]],0.0,0.25935195203115313,20,1514.8,3.0097049423490003,[[0.9999999]],[[4.12140899e-09]],3.0296,62.0206417251547,549,4.121408991863973e-09
500.0,[[0.9999999]],0.0,0,[[0.00563306]],0.0,0.28034481126296384,20,1513.9,3.011714986515158,[[0.99999991]],[[3.73739328e-09]],3.0278,64.50263560506656,550,3.737393283742563e-09
500.0,[[0.99999991]],0.0,0,[[0.00555544]],0.0,0.1993328950215698,20,1516.0,3.019234340027286,[[0.99999991]],[[3.31715933e-09]],3.032,100.78095058095056,551,3.3171593250003184e-09
500.0,[[0.99999991]],0.0,0,[[0.00547794]],0.0,0.2018133669449469,20,1448.0,2.930730966840866,[[0.99999991]],[[3.47618778e-09]],2.896,65.29012176432205,552,3.4761877820699283e-09
500.0,[[0.99999991]],0.0,0,[[0.00541542]],0.0,0.16487395681728856,20,1482.2,2.9842809251141222,[[0.99999992]],[[3.27910576e-09]],2.9644,80.83538829003051,553,3.2791057646974764e-09
500.0,[[0.99999992]],0.0,0,[[0.00535546]],0.0,0.15990566388764194,20,1490.4,2.9814814035978827,[[0.99999992]],[[2.23052299e-09]],2.9808,50.34123558277051,554,2.2305229885333233e-09
500.0,[[0.99999992]],0.0,0,[[0.00529366]],0.0,0.16669760059222938,20,1500.9,2.9995994332577145,[[0.99999992]],[[1.49096979e-09]],3.0018,71.12938914400995,555,1.4909697920728604e-09
500.0,[[0.99999992]],0.0,0,[[0.0052108]],0.0,0.2265849161023965,20,1476.1,2.9673077292387453,[[0.99999992]],[[1.90460148e-09]],2.9522,66.00749957391206,556,1.904601476532264e-09
500.0,[[0.99999992]],0.0,0,[[0.00510926]],0.0,0.2825729299896409,20,1518.3,3.014541497475197,[[0.99999993]],[[1.86934801e-09]],3.0366,66.87682707784514,557,1.869348009719829e-09
500.0,[[0.99999993]],0.0,0,[[0.0050132]],0.0,0.27252963733349134,20,1483.0,2.966284544678747,[[0.99999993]],[[1.55390234e-09]],2.966,65.16287286484535,558,1.5539023401345275e-09
500.0,[[0.99999993]],0.0,0,[[0.00496153]],0.0,0.14874974851043987,20,1493.6,2.9973048159971984,[[0.99999993]],[[1.64965064e-09]],2.9872,84.32223905945571,559,1.6496506383134601e-09
500.0,[[0.99999993]],0.0,0,[[0.00487827]],0.0,0.24295932579835267,20,1492.4,2.989275658081737,[[0.99999993]],[[1.69188141e-09]],2.9848,65.39908256237239,560,1.6918814127464543e-09
500.0,[[0.99999993]],0.0,0,[[0.00479358]],0.0,0.2513917420670424,20,1450.9,2.9425085828252056,[[0.99999993]],[[1.57331714e-09]],2.9018,71.09282664235542,561,1.573317143233055e-09
500.0,[[0.99999993]],0.0,0,[[0.00472404]],0.0,0.2097747820889282,20,1464.5,2.95089122130925,[[0.99999993]],[[1.63772396e-09]],2.929,72.72929258558754,562,1.637723956449122e-09
500.0,[[0.99999993]],0.0,0,[[0.0046731]],0.0,0.15559039893442161,20,1485.7,2.977244034337797,[[0.99999993]],[[1.11491549e-09]],2.9714,59.21916919376697,563,1.1149154932610372e-09
500.0,[[0.99999993]],0.0,0,[[0.00460922]],0.0,0.19754895909466086,20,1492.8,2.9903499193238234,[[0.99999994]],[[1.29929389e-09]],2.9856,65.8525625925066,564,1.2992938946965182e-09
500.0,[[0.99999994]],0.0,0,[[0.00454623]],0.0,0.1974981300308798,20,1497.6,2.988775160496352,[[0.99999994]],[[1.0603296e-09]],2.9952,86.7976958219514,565,1.060329601898502e-09
500.0,[[0.99999994]],0.0,0,[[0.00445294]],0.0,0.2975223349710632,20,1501.0,3.004262971179454,[[0.99999994]],[[1.2875484e-09]],3.002,72.49689648529791,566,1.2875484012297989e-09
500.0,[[0.99999994]],0.0,0,[[0.00435981]],0.0,0.3032747099437927,20,1499.1,2.996397296754888,[[0.99999994]],[[1.42528811e-09]],2.9982,74.14438616645228,567,1.4252881097576164e-09
500.0,[[0.99999994]],0.0,0,[[0.00427398]],0.0,0.28530138888467604,20,1489.5,2.974619135284381,[[0.99999994]],[[6.07585759e-10]],2.979,66.83973369186924,568,6.075857594822764e-10
500.0,[[0.99999994]],0.0,0,[[0.00420847]],0.0,0.22159379678709,20,1497.1,2.9950569877716853,[[0.99999994]],[[8.1315743e-10]],2.9942,73.25155288456348,569,8.13157430279432e-10
500.0,[[0.99999994]],0.0,0,[[0.0041826]],0.0,0.0884424826192145,20,1523.8,3.0277605981979487,[[0.99999994]],[[9.22827259e-10]],3.0476,70.47808169920631,570,9.228272590533493e-10
500.0,[[0.99999994]],0.0,0,[[0.00415585]],0.0,0.09205439062174037,20,1509.9,3.0083231142947398,[[0.99999994]],[[3.78002074e-10]],3.0198,70.2751022766954,571,3.7800207408622555e-10
500.0,[[0.99999994]],0.0,0,[[0.0041362]],0.0,0.0679872636262644,20,1499.8,2.9994665925794206,[[0.99999994]],[[5.95048566e-10]],2.9996,91.77559588474486,572,5.950485659766969e-10
500.0,[[0.99999994]],0.0,0,[[0.00411794]],0.0,0.06345665150472257,20,1506.8,3.00769264387171,[[0.99999994]],[[6.27481289e-10]],3.0136,79.88591865904779,573,6.274812891504666e-10
500.0,[[0.99999994]],0.0,0,[[0.00411717]],0.0,0.0026917945970836854,20,1483.4,2.9754491694532446,[[0.99999994]],[[7.46272377e-10]],2.9668,78.53941685548727,574,7.462723772277968e-10
500.0,[[0.99999994]],0.0,0,[[0.00412154]],0.0,0.0152119369553958,20,1482.2,2.9794517347995426,[[0.99999995]],[[3.97259003e-10]],2.9644,72.3295237092019,575,3.9725900347065135e-10
500.0,[[0.99999995]],0.0,0,[[0.00412666]],0.0,0.017812788820165792,20,1520.6,3.0344525964331686,[[0.99999995]],[[6.9774253e-10]],3.0412,61.945459882060774,576,6.977425304199869e-10
500.0,[[0.99999995]],0.0,0,[[0.0041009]],0.0,0.08980715822353602,20,1493.9,2.9929001252965324,[[0.99999995]],[[5.49554069e-10]],2.9878,78.786991312018,577,5.495540689182121e-10
500.0,[[0.99999995]],0.0,0,[[0.00406269]],0.0,0.13429720754635355,20,1489.4,2.9803943631673975,[[0.99999995]],[[6.74791445e-10]],2.9788,54.93669083590674,578,6.747914449434234e-10
500.0,[[0.99999995]],0.0,0,[[0.00404564]],0.0,0.06030591822108988,20,1452.4,2.947903824754125,[[0.99999995]],[[3.5809955e-10]],2.9048,60.88218130126416,579,3.580995500129802e-10
500.0,[[0.99999995]],0.0,0,[[0.00402106]],0.0,0.08743811478220209,20,1479.4,2.980721818620449,[[0.99999995]],[[3.13432169e-10]],2.9588,99.77795347670748,580,3.134321691078412e-10
500.0,[[0.99999995]],0.0,0,[[0.00398062]],0.0,0.14497880543032693,20,1459.0,2.9491144433541403,[[0.99999995]],[[1.00818565e-09]],2.918,67.96028251854167,581,1.0081856460786298e-09
500.0,[[0.99999995]],0.0,0,[[0.00398175]],0.0,0.0040753036261236275,20,1488.5,2.987217936475342,[[0.99999995]],[[6.27519259e-10]],2.977,76.73297856853988,582,6.275192587779088e-10
500.0,[[0.99999995]],0.0,0,[[0.00393227]],0.0,0.17934095883944678,20,1506.1,3.0158002520060903,[[0.99999995]],[[4.40253833e-10]],3.0122,89.74959609936971,583,4.4025383338919255e-10
500.0,[[0.99999995]],0.0,0,[[0.00389335]],0.0,0.1426448526126336,20,1518.2,3.0130839749333242,[[0.99999995]],[[4.98036168e-10]],3.0364,73.50074829551056,584,4.980361678619261e-10
500.0,[[0.99999995]],0.0,0,[[0.00386698]],0.0,0.09746378676214817,20,1509.7,3.0069957831696406,[[0.99999995]],[[7.35100869e-11]],3.0194,58.761466966031406,585,7.351008690648086e-11
500.0,[[0.99999995]],0.0,0,[[0.00383775]],0.0,0.10880954902484063,20,1515.0,3.0237559425324,[[0.99999995]],[[6.4830874e-10]],3.03,115.56902699252944,586,6.483087400255272e-10
500.0,[[0.99999995]],0.0,0,[[0.00382554]],0.0,0.045722700644958536,20,1480.4,2.989860090372123,[[0.99999995]],[[9.92031679e-10]],2.9608,75.91205437873488,587,9.920316790257289e-10
500.0,[[0.99999995]],0.0,0,[[0.00381848]],0.0,0.02647154925215034,20,1518.3,3.0153375333451478,[[0.99999995]],[[1.01954678e-09]],3.0366,68.0860484974712,588,1.019546780334224e-09
500.0,[[0.99999995]],0.0,0,[[0.00380076]],0.0,0.06670356324761428,20,1471.9,2.96958609237045,[[0.99999995]],[[9.16188125e-10]],2.9438,74.46200373344784,589,9.161881253660908e-10
500.0,[[0.99999995]],0.0,0,[[0.00377559]],0.0,0.0952786990340968,20,1471.6,2.966744640173805,[[0.99999995]],[[5.96234173e-10]],2.9432,79.31859807132247,590,5.962341731446941e-10
500.0,[[0.99999995]],0.0,0,[[0.00375339]],0.0,0.08458662568442321,20,1478.2,2.9726249410243466,[[0.99999996]],[[6.70926315e-10]],2.9564,70.67927560466363,591,6.709263145054933e-10
500.0,[[0.99999996]],0.0,0,[[0.00373374]],0.0,0.07527737397668943,20,1453.4,2.9433507708052735,[[0.99999996]],[[6.69624578e-10]],2.9068,88.16824825298502,592,6.696245780091203e-10
500.0,[[0.99999996]],0.0,0,[[0.00372631]],0.0,0.028535252248886422,20,1483.1,2.979875426926434,[[0.99999996]],[[6.80461576e-10]],2.9662,72.05962808674495,593,6.80461575974789e-10
500.0,[[0.99999996]],0.0,0,[[0.00374528]],0.0,0.07280512315206522,20,1470.4,2.969931878006632,[[0.99999996]],[[1.02471598e-09]],2.9408,87.79658307701958,594,1.0247159787368787e-09
500.0,[[0.99999996]],0.0,0,[[0.00375197]],0.0,0.025592950404600856,20,1508.7,3.00913563004395,[[0.99999996]],[[1.13143217e-09]],3.0174,89.40755001676312,595,1.1314321701760832e-09
500.0,[[0.99999996]],0.0,0,[[0.00372409]],0.0,0.1069688444305541,20,1522.4,3.0256888405782902,[[0.99999996]],[[9.1773833e-10]],3.0448,83.14709856633603,596,9.17738329775375e-10
500.0,[[0.99999996]],0.0,0,[[0.00368943]],0.0,0.13404797268458424,20,1488.5,2.9735283755161976,[[0.99999996]],[[7.91038235e-10]],2.977,105.76365160110538,597,7.910382349152201e-10
500.0,[[0.99999996]],0.0,0,[[0.0036573]],0.0,0.1254161338421369,20,1490.4,2.986307311714586,[[0.99999996]],[[1.03679632e-09]],2.9808,68.19560103115157,598,1.036796315467825e-09
500.0,[[0.99999996]],0.0,0,[[0.00360847]],0.0,0.19273444530813322,20,1525.5,3.028629888249801,[[0.99999996]],[[6.56962929e-10]],3.051,90.01972006177313,599,6.569629285024803e-10
500.0,[[0.99999996]],0.0,0,[[0.00356889]],0.0,0.15814230549348451,20,1468.0,2.9649795952080344,[[0.99999996]],[[5.75673065e-10]],2.936,71.85541037388903,600,5.756730647732411e-10
500.0,[[0.99999996]],0.0,0,[[0.00351473]],0.0,0.21921755047497982,20,1512.6,3.017443447688788,[[0.99999996]],[[4.30269709e-10]],3.0252,79.96774349698758,601,4.30269708751041e-10
500.0,[[0.99999996]],0.0,0,[[0.00346447]],0.0,0.20647803214252747,20,1487.2,2.9841153865090404,[[0.99999996]],[[3.99283939e-10]],2.9744,76.95037361832624,602,3.9928393924526517e-10
500.0,[[0.99999996]],0.0,0,[[0.00342787]],0.0,0.15222956239760776,20,1469.0,2.9628628047886387,[[0.99999996]],[[2.62157185e-10]],2.938,58.18762755088061,603,2.6215718484934314e-10
500.0,[[0.99999996]],0.0,0,[[0.00338202]],0.0,0.19304848914363504,20,1469.4,2.9615290915336283,[[0.99999996]],[[4.07238909e-10]],2.9388,85.0649163874273,604,4.0723890926130935e-10
500.0,[[0.99999996]],0.0,0,[[0.00335303]],0.0,0.1233795854618478,20,1514.8,3.0192588229563886,[[0.99999996]],[[4.03111433e-10]],3.0296,71.58603215711847,605,4.031114331226604e-10
500.0,[[0.99999996]],0.0,0,[[0.00333509]],0.0,0.07689492551392618,20,1500.5,3.0049291173004398,[[0.99999996]],[[4.42563763e-10]],3.001,75.07030038570514,606,4.4256376341422765e-10
500.0,[[0.99999996]],0.0,0,[[0.00331113]],0.0,0.10333852077272354,20,1478.9,2.9757384226440333,[[0.99999997]],[[4.38902026e-10]],2.9578,67.34530421640397,607,4.3890202583440896e-10
500.0,[[0.99999997]],0.0,0,[[0.00330128]],0.0,0.04272671607192535,20,1519.5,3.034349847990505,[[0.99999997]],[[2.30582664e-10]],3.039,60.60981768657616,608,2.305826640736086e-10
500.0,[[0.99999997]],0.0,0,[[0.00329771]],0.0,0.015489636631514259,20,1464.3,2.9649455374424676,[[0.99999997]],[[7.31059657e-11]],2.9286,94.39549777399344,609,7.310596572551731e-11
500.0,[[0.99999997]],0.0,0,[[0.00328916]],0.0,0.03723881136545515,20,1511.7,3.0106896950698854,[[0.99999997]],[[3.08241321e-10]],3.0234,61.93310907745549,610,3.082413213562063e-10
500.0,[[0.99999997]],0.0,0,[[0.00327398]],0.0,0.066302677707057,20,1488.3,2.9858754897014714,[[0.99999997]],[[5.24100319e-10]],2.9766,98.59061821491942,611,5.241003186995385e-10
500.0,[[0.99999997]],0.0,0,[[0.00326116]],0.0,0.05620526463656006,20,1502.0,3.0013303716851967,[[0.99999997]],[[4.85902651e-10]],3.004,88.67694176052758,612,4.859026514481002e-10
500.0,[[0.99999997]],0.0,0,[[0.00326782]],0.0,0.02923329261487595,20,1474.5,2.958073528497897,[[0.99999997]],[[7.86180787e-10]],2.949,84.11628855340683,613,7.861807871378801e-10
500.0,[[0.99999997]],0.0,0,[[0.00326352]],0.0,0.018881585658704125,20,1508.4,3.015910767910748,[[0.99999997]],[[5.31339417e-10]],3.0168,69.22022825735263,614,5.313394169093044e-10
500.0,[[0.99999997]],0.0,0,[[0.00325768]],0.0,0.025673796601282106,20,1482.5,2.9798615739661467,[[0.99999997]],[[6.02883521e-10]],2.965,65.6776217596222,615,6.028835208837791e-10
500.0,[[0.99999997]],0.0,0,[[0.00326565]],0.0,0.03504384737095734,20,1507.3,3.0070229197663263,[[0.99999997]],[[3.79659304e-10]],3.0146,90.91815000317594,616,3.796593039950835e-10
500.0,[[0.99999997]],0.0,0,[[0.00327883]],0.0,0.05771725173731568,20,1490.9,2.9832312615685694,[[0.99999997]],[[7.49989404e-10]],2.9818,87.04131203055248,617,7.499894039142418e-10
500.0,[[0.99999997]],0.0,0,[[0.00329631]],0.0,0.07622260895702482,20,1501.5,2.9939924849605086,[[0.99999997]],[[7.2693962e-10]],3.003,64.08392934269871,618,7.269396196107891e-10
500.0,[[0.99999997]],0.0,0,[[0.00331376]],0.0,0.07565683482167174,20,1476.4,2.9725699588066887,[[0.99999997]],[[7.53992535e-10]],2.9528,73.64400858182557,619,7.539925350741328e-10
500.0,[[0.99999997]],0.0,0,[[0.00333739]],0.0,0.10183906104033724,20,1491.4,2.9938109759969818,[[0.99999997]],[[5.25436583e-10]],2.9828,71.18735842830523,620,5.254365831319774e-10
500.0,[[0.99999997]],0.0,0,[[0.00337674]],0.0,0.16802902951398835,20,1492.6,2.9970286885513793,[[0.99999997]],[[7.34618144e-10]],2.9852,72.56472972457075,621,7.346181440937016e-10
500.0,[[0.99999997]],0.0,0,[[0.00342706]],0.0,0.2120402212774195,20,1515.7,3.011679604473225,[[0.99999997]],[[7.16518733e-10]],3.0314,63.037369868991206,622,7.1651873323475e-10
500.0,[[0.99999997]],0.0,0,[[0.00349376]],0.0,0.2763063168661404,20,1495.7,2.994515994280211,[[0.99999997]],[[8.06265943e-10]],2.9914,97.39050261704168,623,8.062659428986763e-10
500.0,[[0.99999997]],0.0,0,[[0.00356501]],0.0,0.28944807564769803,20,1478.7,2.978419923382195,[[0.99999997]],[[6.49955645e-10]],2.9574,74.5446845858241,624,6.499556448602561e-10
500.0,[[0.99999997]],0.0,0,[[0.00362049]],0.0,0.22138263093808064,20,1522.4,3.024895528774506,[[0.99999998]],[[6.35443587e-10]],3.0448,55.604316379216456,625,6.354435866384733e-10
500.0,[[0.99999998]],0.0,0,[[0.00366973]],0.0,0.19368491272392419,20,1512.1,3.009354475630945,[[0.99999998]],[[6.23837648e-10]],3.0242,61.907915487439894,626,6.238376482059493e-10
500.0,[[0.99999998]],0.0,0,[[0.00372075]],0.0,0.19798855741078114,20,1492.1,2.987264695335852,[[0.99999998]],[[4.5636761e-10]],2.9842,82.92520726534244,627,4.5636761036860207e-10
500.0,[[0.99999998]],0.0,0,[[0.00374915]],0.0,0.10903486243608995,20,1507.3,3.0078209454686626,[[0.99999998]],[[3.87124555e-10]],3.0146,80.84868582729098,628,3.8712455463496553e-10
500.0,[[0.99999998]],0.0,0,[[0.00377613]],0.0,0.10284282776281373,20,1452.5,2.9379882572944367,[[0.99999998]],[[2.13257634e-10]],2.905,64.69582675876397,629,2.1325763377433304e-10
500.0,[[0.99999998]],0.0,0,[[0.00374979]],0.0,0.1003828044177908,20,1502.3,3.002528740911567,[[0.99999998]],[[1.14587895e-10]],3.0046,78.44048699491864,630,1.1458789472840181e-10
500.0,[[0.99999998]],0.0,0,[[0.00371346]],0.0,0.13960749576241938,20,1487.1,2.989069146072068,[[0.99999998]],[[1.95173877e-10]],2.9742,76.06963914729712,631,1.9517387706002864e-10
500.0,[[0.99999998]],0.0,0,[[0.0036834]],0.0,0.11655156377298681,20,1483.3,2.9747746872662475,[[0.99999998]],[[1.62179936e-10]],2.9666,66.23979166633904,632,1.6217993614731085e-10
500.0,[[0.99999998]],0.0,0,[[0.00366939]],0.0,0.05465616519333594,20,1518.0,3.018129221885637,[[0.99999998]],[[-1.10533804e-12]],3.036,76.72287794393534,633,1.1053380433168059e-12
500.0,[[0.99999998]],0.0,0,[[0.00362905]],0.0,0.15847459783100248,20,1507.9,3.011004875452712,[[0.99999998]],[[2.09601225e-10]],3.0158,82.55779793574922,634,2.0960122526503255e-10
500.0,[[0.99999998]],0.0,0,[[0.00359955]],0.0,0.11704906534349391,20,1501.9,3.004660639739536,[[0.99999998]],[[3.5887715e-10]],3.0038,70.50524803161818,635,3.588771502194277e-10
